as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4524,0.013705,992.0,1390.546113,0.713389,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,94,4524,0.020778,59.3125,1390.546113,0.042654,"RACKTECH CO., LTD.",TH,None,None
396356,2,4524,0.000442,32.0,1390.546113,0.023013,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,4524,0.006631,30.0,1390.546113,0.021574,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,21,4524,0.004642,21.0,1390.546113,0.015102,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4524,0.000221,16.0,1390.546113,0.011506,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4524,0.002874,13.0,1390.546113,0.009349,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4524,0.003316,12.000046,1390.546113,0.00863,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30633,13,4524,0.002874,12.000015,1390.546113,0.00863,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
62240,31,4524,0.006852,9.000565,1390.546113,0.006473,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
200373,9,4524,0.001989,9.0,1390.546113,0.006472,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
59504,11,4524,0.002431,8.1875,1390.546113,0.005888,LLC Vpsville,RU,Computer and Information Technology,Software Development
198231,9,4524,0.001989,8.003906,1390.546113,0.005756,SIXNET OPERATION LTD,GB,None,None
49581,8,4524,0.001768,7.003906,1390.546113,0.005037,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4524,0.001989,7.000031,1390.546113,0.005034,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4524,0.001547,7.0,1390.546113,0.005034,Dmitrii Vladimirovich Malkov,RU,None,None
51837,6,4524,0.001326,6.0,1390.546113,0.004315,Netex Limited,HK,Computer and Information Technology,Software Development
51659,6,4524,0.001326,6.0,1390.546113,0.004315,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
49542,6,4524,0.001326,6.0,1390.546113,0.004315,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
61317,12,4524,0.002653,5.009033,1390.546113,0.003602,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4524,0.001105,5.0,1390.546113,0.003596,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,8,4524,0.001768,4.000519,1390.546113,0.002877,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4524,0.000884,4.0,1390.546113,0.002877,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
207990,4,4524,0.000884,4.0,1390.546113,0.002877,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
209242,16,4524,0.003537,3.000198,1390.546113,0.002158,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
52041,4,4524,0.000884,3.000015,1390.546113,0.002157,"Scaleblade, Ltd.",GB,Computer and Information Technology,Internet Service Provider (ISP)
208626,4,4524,0.000884,3.000015,1390.546113,0.002157,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
199669,3,4524,0.000663,3.0,1390.546113,0.002157,Okay-Telecom Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,3,4524,0.000663,3.0,1390.546113,0.002157,JSC IOT,RU,Computer and Information Technology,None
7018,3,4524,0.000663,3.0,1390.546113,0.002157,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
44477,3,4524,0.000663,3.0,1390.546113,0.002157,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
60389,3,4524,0.000663,3.0,1390.546113,0.002157,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
206873,3,4524,0.000663,3.0,1390.546113,0.002157,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
212477,3,4524,0.000663,3.0,1390.546113,0.002157,RoyaleHosting BV,NL,Computer and Information Technology,None
209641,3,4524,0.000663,3.0,1390.546113,0.002157,I-SERVERS LTD,GB,Education and Research,None
3175,3,4524,0.000663,3.0,1390.546113,0.002157,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4524,0.000663,3.0,1390.546113,0.002157,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
211027,4,4524,0.000884,2.125,1390.546113,0.001528,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
49392,4,4524,0.000884,2.000031,1390.546113,0.001438,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4524,0.000663,2.000015,1390.546113,0.001438,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4524,0.000663,2.000015,1390.546113,0.001438,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
202888,3,4524,0.000663,2.000015,1390.546113,0.001438,UPSTREAM NETWORK LTD,GB,None,None
210499,2,4524,0.000442,2.0,1390.546113,0.001438,Al Asmary Abdullah Ibrahim A,SA,Computer and Information Technology,Software Development
56849,2,4524,0.000442,2.0,1390.546113,0.001438,Kew Solutions Unipessoal Lda,PT,"Freight, Shipment, and Postal Services",Other
42692,2,4524,0.000442,2.0,1390.546113,0.001438,Overweb Srl,IT,None,None
58061,2,4524,0.000442,2.0,1390.546113,0.001438,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
210852,2,4524,0.000442,2.0,1390.546113,0.001438,Dmitrii Vladimirovich Malkov,RU,None,None
198571,2,4524,0.000442,2.0,1390.546113,0.001438,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
51126,2,4524,0.000442,2.0,1390.546113,0.001438,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
50902,2,4524,0.000442,2.0,1390.546113,0.001438,DNS0.EU A.D.,FR,Computer and Information Technology,Internet Service Provider (ISP)
1239,2,4524,0.000442,2.0,1390.546113,0.001438,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
22773,2,4524,0.000442,2.0,1390.546113,0.001438,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
54113,150,4524,0.033156,1.439896,1390.546113,0.001035,"Fastly, Inc.",US,Computer and Information Technology,Software Development
213220,4,4524,0.000884,1.000046,1390.546113,0.000719,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
50113,2,4524,0.000442,1.000015,1390.546113,0.000719,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
266732,1,4524,0.000221,1.0,1390.546113,0.000719,FIBERTEL PERU S.A.,PE,Computer and Information Technology,Internet Service Provider (ISP)
200081,1,4524,0.000221,1.0,1390.546113,0.000719,Netversor GmbH,DE,Service,"Law, Business, and Consulting Services"
49981,1,4524,0.000221,1.0,1390.546113,0.000719,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
209146,1,4524,0.000221,1.0,1390.546113,0.000719,hosTELyon SAS,FR,Computer and Information Technology,None
51259,1,4524,0.000221,1.0,1390.546113,0.000719,Arcus Novus UAB,LT,Manufacturing,Electronics and Computer Components
196968,1,4524,0.000221,1.0,1390.546113,0.000719,Ilm-Provider UG (haftungsbeschraenkt),DE,Computer and Information Technology,Internet Service Provider (ISP)
52042,1,4524,0.000221,1.0,1390.546113,0.000719,Kew Solutions Unipessoal Lda,PT,Construction and Real Estate,Buildings (Residential or Commercial)
202235,1,4524,0.000221,1.0,1390.546113,0.000719,UK On-line Agri-sales Limited,GB,Computer and Information Technology,None
61178,1,4524,0.000221,1.0,1390.546113,0.000719,MRGROUP INVESTMENTS LIMITED,CY,Service,"Law, Business, and Consulting Services"
199614,1,4524,0.000221,1.0,1390.546113,0.000719,Fiberocity Ltd,GB,None,None
131910,1,4524,0.000221,1.0,1390.546113,0.000719,SORACOM. INC.,JP,None,None
133375,1,4524,0.000221,1.0,1390.546113,0.000719,"CHUAN KAI INTERNATIONAL CO., LTD",TW,Travel and Accommodation,Other
135605,1,4524,0.000221,1.0,1390.546113,0.000719,MOACK.Co.LTD,KR,Computer and Information Technology,None
141444,1,4524,0.000221,1.0,1390.546113,0.000719,Wicked Networks Limited,HK,Other,None
147057,1,4524,0.000221,1.0,1390.546113,0.000719,DNT Solutions,PK,None,None
150347,1,4524,0.000221,1.0,1390.546113,0.000719,Planisware Singapore Pte. Ltd,SG,Computer and Information Technology,Software Development
150445,1,4524,0.000221,1.0,1390.546113,0.000719,Getechbrothers,LT,Computer and Information Technology,Internet Service Provider (ISP)
196733,1,4524,0.000221,1.0,1390.546113,0.000719,Eskisehir Bilisim Iletisim San. ve Tic. A.S.,TR,Computer and Information Technology,None
60703,1,4524,0.000221,1.0,1390.546113,0.000719,MULTIDIST SARL,FR,Computer and Information Technology,Software Development
56434,1,4524,0.000221,1.0,1390.546113,0.000719,Modesco LLC,RU,Education and Research,Elementary and Secondary Schools
28753,1,4524,0.000221,1.0,1390.546113,0.000719,Leaseweb Deutschland GmbH,DE,Computer and Information Technology,None
15317,1,4524,0.000221,1.0,1390.546113,0.000719,Serverel Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
271991,1,4524,0.000221,1.0,1390.546113,0.000719,RODRIGUEZ PEDRO ALBERTO JUAN,AR,None,None
30721,1,4524,0.000221,1.0,1390.546113,0.000719,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
396113,1,4524,0.000221,1.0,1390.546113,0.000719,BAI Communications Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
41108,1,4524,0.000221,1.0,1390.546113,0.000719,First Root UG (haftungsbeschraenkt),DE,Computer and Information Technology,Internet Service Provider (ISP)
25145,1,4524,0.000221,1.0,1390.546113,0.000719,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
396362,1,4524,0.000221,1.0,1390.546113,0.000719,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
36992,1,4524,0.000221,1.0,1390.546113,0.000719,ETISALAT MISR,EG,Computer and Information Technology,Internet Service Provider (ISP)
43317,1,4524,0.000221,1.0,1390.546113,0.000719,SIA VEESP,LV,Computer and Information Technology,Internet Service Provider (ISP)
43260,1,4524,0.000221,1.0,1390.546113,0.000719,DGN TEKNOLOJI A.S.,TR,Computer and Information Technology,Hosting and Cloud Provider
46019,1,4524,0.000221,1.0,1390.546113,0.000719,Universitas Brawijaya,ID,Education and Research,"Colleges, Universities, and Professional Schools"
47447,1,4524,0.000221,1.0,1390.546113,0.000719,23M GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
4538,1,4524,0.000221,1.0,1390.546113,0.000719,China Education and Research Network Center,CN,Education and Research,"Colleges, Universities, and Professional Schools"
210842,124,4524,0.027409,0.5979,1390.546113,0.00043,Rohmad Kumiadin,ID,None,None
53667,5,4524,0.001105,0.3125,1390.546113,0.000225,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
8772,7,4524,0.001547,0.067627,1390.546113,4.9e-05,NetAssist LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
151814,1,4524,0.000221,0.0625,1390.546113,4.5e-05,Baoshuo Network,CN,None,None
6939,1,4524,0.000221,0.0625,1390.546113,4.5e-05,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
399558,1,4524,0.000221,0.0625,1390.546113,4.5e-05,Differ Communications Limited,CA,Construction and Real Estate,None
45609,165,4524,0.036472,0.039597,1390.546113,2.8e-05,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
33905,10,4524,0.00221,0.039062,1390.546113,2.8e-05,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
199925,9,4524,0.001989,0.035156,1390.546113,2.5e-05,Phan Nhat Nghi,VG,Construction and Real Estate,Other
16509,1219,4524,0.269452,0.020889,1390.546113,1.5e-05,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
36183,1218,4524,0.269231,0.018585,1390.546113,1.3e-05,"Akamai Technologies, Inc.",US,Computer and Information Technology,Computer and Network Security
174,6,4524,0.001326,0.015656,1390.546113,1.1e-05,Cogent Communications,US,Computer and Information Technology,Internet Service Provider (ISP)
13335,248,4524,0.054819,0.009964,1390.546113,7e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
197730,2,4524,0.000442,0.007812,1390.546113,6e-06,BWE CAPITAL LIMITED,VG,None,None
199186,2,4524,0.000442,0.007812,1390.546113,6e-06,KIRILL ZINOV,RU,None,None
151338,14,4524,0.003095,0.006851,1390.546113,5e-06,POLONETWORK LIMITED,HK,Construction and Real Estate,Buildings (Residential or Commercial)
270410,13,4524,0.002874,0.006836,1390.546113,5e-06,Infosimples Ltda.,BR,Education and Research,"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)"
400519,41,4524,0.009063,0.004517,1390.546113,3e-06,Developed Methods LLC,US,Service,Other
46997,3,4524,0.000663,0.004395,1390.546113,3e-06,Black Mesa Corporation,US,Health Care Services,Other
61112,2,4524,0.000442,0.003922,1390.546113,3e-06,AKILE LTD,GB,"Media, Publishing, and Broadcasting",Online Informational Content
53356,2,4524,0.000442,0.003922,1390.546113,3e-06,Free Range Cloud Hosting Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
200021,2,4524,0.000442,0.003922,1390.546113,3e-06,Tianhong Peng,CN,None,None
60310,1,4524,0.000221,0.003906,1390.546113,3e-06,"Nightfall Networks, LLC",US,Education and Research,Other
202911,1,4524,0.000221,0.003906,1390.546113,3e-06,PaoPaoYu Network LTD.,CA,None,None
199465,1,4524,0.000221,0.003906,1390.546113,3e-06,FeiYa Network LTD.,US,"Media, Publishing, and Broadcasting",Online Informational Content
151407,1,4524,0.000221,0.003906,1390.546113,3e-06,Hytron Network Services Limited,HK,None,None
202528,1,4524,0.000221,0.003906,1390.546113,3e-06,Lilith Network INC.,CA,Computer and Information Technology,Internet Service Provider (ISP)
28573,1,4524,0.000221,0.003906,1390.546113,3e-06,Claro NXT Telecomunicacoes Ltda,BR,Computer and Information Technology,Internet Service Provider (ISP)
141173,1,4524,0.000221,0.003906,1390.546113,3e-06,SteveYi Experiment Network,TW,Education and Research,None
205987,1,4524,0.000221,0.003906,1390.546113,3e-06,Adrian Paschkowski,DE,"Retail Stores, Wholesale, and E-commerce Sites",Other
33480,1,4524,0.000221,0.003906,1390.546113,3e-06,Web Werks,US,Computer and Information Technology,Internet Service Provider (ISP)
38732,1,4524,0.000221,0.003906,1390.546113,3e-06,CMC Telecom Infrastructure Company,VN,Computer and Information Technology,Internet Service Provider (ISP)
216157,1,4524,0.000221,0.003906,1390.546113,3e-06,None,None,None,None
36791,1,4524,0.000221,0.003906,1390.546113,3e-06,Portland Internet Hosting LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
58057,1,4524,0.000221,0.003906,1390.546113,3e-06,Securebit AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
36492,221,4524,0.048851,0.003372,1390.546113,2e-06,Google LLC,US,Computer and Information Technology,Software Development
9009,35,4524,0.007737,0.002365,1390.546113,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
19551,89,4524,0.019673,0.001358,1390.546113,1e-06,Incapsula Inc,US,Computer and Information Technology,Computer and Network Security
15133,86,4524,0.01901,0.001312,1390.546113,1e-06,Edgecast Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
50867,4,4524,0.000884,0.000977,1390.546113,1e-06,HOSTKEY B.V.,NL,Computer and Information Technology,Hosting and Cloud Provider
40509,52,4524,0.011494,0.000793,1390.546113,1e-06,"Fly.io, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
200866,20,4524,0.004421,0.000534,1390.546113,0.0,John Mark Gabriel Caguicla,PH,Computer and Information Technology,Software Development
51847,3,4524,0.000663,0.000504,1390.546113,0.0,Nearoute Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
205212,2,4524,0.000442,0.000488,1390.546113,0.0,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
199974,2,4524,0.000442,0.000488,1390.546113,0.0,MD TECHNOLOGY LIMITED,HK,Computer and Information Technology,Software Development
136620,2,4524,0.000442,0.000488,1390.546113,0.0,VMHaus Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
201217,6,4524,0.001326,0.00032,1390.546113,0.0,RADISHCLOUD TECHNOLOGY LLC,US,None,None
16724,4,4524,0.000884,0.00029,1390.546113,0.0,WideOpenWest Finance LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
47583,19,4524,0.0042,0.00029,1390.546113,0.0,Hostinger International Limited,CY,Computer and Information Technology,Software Development
32931,1,4524,0.000221,0.000244,1390.546113,0.0,Peaktera,US,Computer and Information Technology,Internet Service Provider (ISP)
203314,1,4524,0.000221,0.000244,1390.546113,0.0,HATS NETWORK INC.,CA,Computer and Information Technology,Internet Service Provider (ISP)
398668,1,4524,0.000221,0.000244,1390.546113,0.0,Skydance Productions LLC,US,"Media, Publishing, and Broadcasting",None
263110,1,4524,0.000221,0.000244,1390.546113,0.0,Louvetel Comunicação Comercial Ltda ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
206981,1,4524,0.000221,0.000244,1390.546113,0.0,Christopher Mountford,GB,Education and Research,None
20253,14,4524,0.003095,0.000214,1390.546113,0.0,Qwilt Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
20446,13,4524,0.002874,0.000198,1390.546113,0.0,"StackPath, LLC.",US,Computer and Information Technology,Internet Service Provider (ISP)
41378,12,4524,0.002653,0.000183,1390.546113,0.0,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
1921,9,4524,0.001989,0.000137,1390.546113,0.0,ipcom GmbH,AT,Computer and Information Technology,None
212238,8,4524,0.001768,0.000122,1390.546113,0.0,Datacamp Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
46562,8,4524,0.001768,0.000122,1390.546113,0.0,Performive LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
60539,6,4524,0.001326,9.2e-05,1390.546113,0.0,Huicast Telecom Limited,HK,Computer and Information Technology,None
50069,6,4524,0.001326,9.2e-05,1390.546113,0.0,"Misaka Network, Inc.",US,Other,None
40676,5,4524,0.001105,7.6e-05,1390.546113,0.0,Psychz Networks,US,Computer and Information Technology,Hosting and Cloud Provider
949,5,4524,0.001105,7.6e-05,1390.546113,0.0,xTom,US,Computer and Information Technology,None
56758,4,4524,0.000884,6.1e-05,1390.546113,0.0,Cr0bar Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
207021,4,4524,0.000884,6.1e-05,1390.546113,0.0,ipcom GmbH,AT,Computer and Information Technology,None
14153,3,4524,0.000663,4.6e-05,1390.546113,0.0,Edgecast Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
9902,3,4524,0.000663,4.6e-05,1390.546113,0.0,NeocomISP Limited,KH,Computer and Information Technology,Internet Service Provider (ISP)
39900,3,4524,0.000663,4.6e-05,1390.546113,0.0,Alliance LLC,RU,Construction and Real Estate,Real Estate (Residential and/or Commercial)
197433,3,4524,0.000663,4.6e-05,1390.546113,0.0,XuanMing Liu,CN,Computer and Information Technology,Internet Service Provider (ISP)
205544,3,4524,0.000663,4.6e-05,1390.546113,0.0,LEASEWEB UK LIMITED,GB,Computer and Information Technology,None
205157,3,4524,0.000663,4.6e-05,1390.546113,0.0,Daniel Cid,US,"Freight, Shipment, and Postal Services",Other
208685,3,4524,0.000663,4.6e-05,1390.546113,0.0,Serverius Holding B.V.,NL,Computer and Information Technology,None
206843,2,4524,0.000442,3.1e-05,1390.546113,0.0,Jikai Ren,CN,"Media, Publishing, and Broadcasting",Online Informational Content
40138,2,4524,0.000442,3.1e-05,1390.546113,0.0,"Mach Dilemma, LLC",US,Other,None
13213,2,4524,0.000442,3.1e-05,1390.546113,0.0,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
140810,2,4524,0.000442,3.1e-05,1390.546113,0.0,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
38008,2,4524,0.000442,3.1e-05,1390.546113,0.0,Aperture Science Limited,HK,Other,None
37963,2,4524,0.000442,3.1e-05,1390.546113,0.0,"Alibaba (US) Technology Co., Ltd.",US,Computer and Information Technology,None
62874,2,4524,0.000442,3.1e-05,1390.546113,0.0,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
33760,2,4524,0.000442,3.1e-05,1390.546113,0.0,"Ashton Holmes, Sole Proprietorship",US,None,None
133612,2,4524,0.000442,3.1e-05,1390.546113,0.0,Vodafone Australia Pty Ltd,AU,Computer and Information Technology,Internet Service Provider (ISP)
