org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4541,0.0004404316229905307,3.1e-05,1390.7379463911057,2.2290324414059044e-08,[48254]
21vianet(China) Inc.,3,45390,6.609385327164574e-05,0.0,93.75986700541412,0.0,[17428]
23M GmbH,2,49931,4.005527628126815e-05,1.0,1484.4978133965199,0.0006736284762265883,[47447]
24 SHELLS,15,49931,0.0003004145721095111,2.7e-05,1484.4978133965199,1.8187968858117886e-08,[55081]
34SP.com Limited,2,45390,4.406256884776383e-05,0.0,93.75986700541412,0.0,[41357]
3xK Tech GmbH,14,49931,0.00028038693396887705,14.0,1484.4978133965199,0.009430798667172237,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,45390,6.609385327164574e-05,3.0,93.75986700541412,0.03199663241658359,[210644]
AKILE LTD,2,4541,0.0004404316229905307,0.003922,1390.7379463911057,2.8200855597399863e-06,[61112]
ALKON SAS,3,45390,6.609385327164574e-05,0.0,93.75986700541412,0.0,[266768]
ANS ACADEMY LIMITED,5,49931,0.00010013819070317037,1.5e-05,1484.4978133965199,1.0104427143398826e-08,[61323]
ARLINK S.A.,1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[28075]
"AT&T Services, Inc.",4,4541,0.0008808632459810614,4.0,1390.7379463911057,0.002876170892136651,[7018]
Adrian Paschkowski,1,4541,0.00022021581149526536,0.003906,1390.7379463911057,2.8085808761714396e-06,[205987]
Akamai International B.V.,12725,49931,0.2548516953395686,0.039147,1484.4978133965199,2.6370533958842256e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1294,49931,0.025915763753980494,0.018585,1484.4978133965199,1.2519385230671146e-05,"[36183, 16625, 63949]"
Akenes SA,1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[61098]
Al Asmary Abdullah Ibrahim A,2,4541,0.0004404316229905307,2.0,1390.7379463911057,0.0014380854460683255,[210499]
Alex Liu,1,4541,0.00022021581149526536,1.5e-05,1390.7379463911057,1.0785640845512441e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4541,0.0004404316229905307,3.1e-05,1390.7379463911057,2.2290324414059044e-08,[37963]
Alliance LLC,3,4541,0.0006606474344857961,4.6e-05,1390.7379463911057,3.307596525957148e-08,[39900]
Allo Communications LLC,1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[15108]
Altinea SAS,142,45390,0.0031284423881912317,0.100867,93.75986700541412,0.0010758014406545124,[41405]
AltusHost B.V.,6,49931,0.00012016582884380445,6.1e-05,1484.4978133965199,4.109133704982189e-08,[51430]
"Amazon.com, Inc.",13266,49931,0.2656866475736516,0.020970000000000003,1484.4978133965199,1.412598914647156e-05,[16509]
Anillc Network,1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[142055]
"Anthropic, PBC",1,4541,0.00022021581149526536,1.5e-05,1390.7379463911057,1.0785640845512441e-08,[399358]
Aperture Science Limited,2,4541,0.0004404316229905307,3.1e-05,1390.7379463911057,2.2290324414059044e-08,[38008]
Arcade Solutions AG,8,45390,0.0001762502753910553,0.0,93.75986700541412,0.0,[51873]
Arcus Novus UAB,1,4541,0.00022021581149526536,1.0,1390.7379463911057,0.0007190427230341627,[51259]
Arelion Sweden AB,75,45390,0.0016523463317911435,0.0,93.75986700541412,0.0,[1299]
Art of Automation B.V.,1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[60893]
ArtPlanet LLC,7,49931,0.00014019346698443852,6.0,1484.4978133965199,0.00404177085735953,[49542]
Artfiles LLC,1,4541,0.00022021581149526536,1.5e-05,1390.7379463911057,1.0785640845512441e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,49931,0.0002403316576876089,3.1e-05,1484.4978133965199,2.088248276302424e-08,[33760]
Astute Internet,1,4541,0.00022021581149526536,1.5e-05,1390.7379463911057,1.0785640845512441e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",17,45390,0.0003745318352059925,0.0,93.75986700541412,0.0,[24309]
"Automattic, Inc",2,45390,4.406256884776383e-05,0.0,93.75986700541412,0.0,[2635]
BAI Communications Inc.,1,4541,0.00022021581149526536,1.0,1390.7379463911057,0.0007190427230341627,[396113]
BIT BV,2,45390,4.406256884776383e-05,0.0,93.75986700541412,0.0,[12859]
BWE CAPITAL LIMITED,3,49931,6.0082914421902224e-05,0.007812,1484.4978133965199,5.262385656282109e-06,[197730]
Bach Kim Network solutions Join stock company,4,45390,8.812513769552766e-05,0.0,93.75986700541412,0.0,[135967]
Baoshuo Network,1,4541,0.00022021581149526536,0.0625,1390.7379463911057,4.494017018963517e-05,[151814]
"Beijing Baidu Netcom Science and Technology Co., Ltd.",1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[38365]
"Beijing Educational Information Network Service Center Co., Ltd",8,45390,0.0001762502753910553,0.0,93.75986700541412,0.0,[9806]
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",5,45390,0.00011015642211940956,0.0,93.75986700541412,0.0,[131486]
Beijing Jingdong Shangke Information Technology Co. Ltd.,1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[137753]
Belcloud LTD,1,45390,2.2031284423881914e-05,0.0,93.75986700541412,0.0,[44901]
Bell Canada,36,45390,0.0007931262392597488,1.5e-05,93.75986700541412,1.5998316208291798e-07,[577]
