as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4528,0.013693,992.0,1389.612794,0.713868,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,96,4528,0.021201,60.375,1389.612794,0.043447,"RACKTECH CO., LTD.",TH,None,None
396356,2,4528,0.000442,32.0,1389.612794,0.023028,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,4528,0.006625,30.0,1389.612794,0.021589,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,21,4528,0.004638,21.0,1389.612794,0.015112,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4528,0.000221,16.0,1389.612794,0.011514,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4528,0.002871,13.0,1389.612794,0.009355,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4528,0.003313,12.000046,1389.612794,0.008636,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30633,13,4528,0.002871,12.000015,1389.612794,0.008636,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
200373,9,4528,0.001988,9.0,1389.612794,0.006477,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
198231,9,4528,0.001988,8.003906,1389.612794,0.00576,SIXNET OPERATION LTD,GB,None,None
62240,30,4528,0.006625,8.000565,1389.612794,0.005757,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
59504,10,4528,0.002208,7.1875,1389.612794,0.005172,LLC Vpsville,RU,Computer and Information Technology,Software Development
49581,8,4528,0.001767,7.003906,1389.612794,0.00504,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4528,0.001988,7.000031,1389.612794,0.005037,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4528,0.001546,7.0,1389.612794,0.005037,Dmitrii Vladimirovich Malkov,RU,None,None
49542,6,4528,0.001325,6.0,1389.612794,0.004318,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51659,6,4528,0.001325,6.0,1389.612794,0.004318,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
51837,6,4528,0.001325,6.0,1389.612794,0.004318,Netex Limited,HK,Computer and Information Technology,Software Development
