org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,32,45301,0.000706,32.0,96.75985275943836,0.330716,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,12,45301,0.000265,11.0,96.75985275943836,0.113684,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,8,45301,0.000177,7.0,96.75985275943836,0.072344,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,37,45301,0.000817,6.500015,96.75985275943836,0.067177,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,8,45301,0.000177,6.0,96.75985275943836,0.062009,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,10,45301,0.000221,5.0,96.75985275943836,0.051674,[197992],['US'],['None'],['None']
ScaleUp Technologies GmbH & Co. KG,4,45301,8.8e-05,4.0,96.75985275943836,0.041339,[29014],['DE'],['Computer and Information Technology'],['None']
HOSTKEY B.V.,6,45301,0.000132,4.0,96.75985275943836,0.041339,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
AEZA INTERNATIONAL LTD,3,45301,6.6e-05,3.0,96.75985275943836,0.031005,[210644],['GB'],['None'],['None']
"RACKTECH CO., LTD.",138,45301,0.003046,3.0,96.75985275943836,0.031005,[204916],['TH'],['None'],['None']
UPSTREAM NETWORK LTD,3,45301,6.6e-05,2.000015,96.75985275943836,0.02067,[202888],['GB'],['None'],['None']
socialimprove LLC,4,45301,8.8e-05,2.0,96.75985275943836,0.02067,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Phan Nhat Nghi,3,45301,6.6e-05,2.0,96.75985275943836,0.02067,[199925],['VG'],['Construction and Real Estate'],['Other']
FranTech Solutions,111,45301,0.00245,1.001678,96.75985275943836,0.010352,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Leaseweb USA, Inc.",112,45301,0.002472,1.00004,96.75985275943836,0.010335,[30633],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LeaseWeb Netherlands B.V.,40,45301,0.000883,1.000001,96.75985275943836,0.010335,[60781],['NL'],['Computer and Information Technology'],['None']
SYN LTD,1,45301,2.2e-05,1.0,96.75985275943836,0.010335,[64080],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
3xK Tech GmbH,1,45301,2.2e-05,1.0,96.75985275943836,0.010335,[198571],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Petersburg Internet Network ltd.,8,45301,0.000177,1.0,96.75985275943836,0.010335,[34665],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Telnab Networks LLC,2,45301,4.4e-05,1.0,96.75985275943836,0.010335,[197619],['US'],['None'],['None']
Sprious LLC,12,45301,0.000265,0.75,96.75985275943836,0.007751,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VisualViet Company Limited,76,45301,0.001678,0.589844,96.75985275943836,0.006096,[135981],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,45301,0.000177,0.5,96.75985275943836,0.005167,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Megacore Technology Company Limited,47,45301,0.001038,0.183594,96.75985275943836,0.001897,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,2014,45301,0.044458,0.10936,96.75985275943836,0.001131,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Altinea SAS,142,45301,0.003135,0.100867,96.75985275943836,0.001042,[41405],['FR'],['Computer and Information Technology'],['None']
Super Godzilla Communications GK,2,45301,4.4e-05,0.007812,96.75985275943836,8.1e-05,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Hurricane Electric LLC,732,45301,0.016159,0.007627,96.75985275943836,7.9e-05,[6939],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
RADISHCLOUD TECHNOLOGY LLC,1,45301,2.2e-05,0.003906,96.75985275943836,4e-05,[201217],['US'],['None'],['None']
Bouygues Telecom SA,149,45301,0.003289,0.001045,96.75985275943836,1.1e-05,[5410],['FR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kirino LLC,16,45301,0.000353,0.000702,96.75985275943836,7e-06,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Web2Objects LLC,2,45301,4.4e-05,0.000488,96.75985275943836,5e-06,[62874],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"GALAXYGATE, LLC",28,45301,0.000618,0.000427,96.75985275943836,4e-06,[397031],['US'],['Other'],['None']
