org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4524,0.0004420866489832007,3.1e-05,1390.546112895012,2.2293399487098163e-08,[48254]
21vianet(China) Inc.,3,45349,6.615360867935346e-05,0.0,93.73651967560014,0.0,[17428]
23M GmbH,2,49873,4.010185872115172e-05,1.0,1484.2826325706121,0.0006737261341312816,[47447]
24 SHELLS,15,49873,0.00030076394040863796,2.7e-05,1484.2826325706121,1.81906056215446e-08,[55081]
34SP.com Limited,1,45349,2.205120289311782e-05,0.0,93.73651967560014,0.0,[41357]
3xK Tech GmbH,12,49873,0.00024061115232691034,12.0,1484.2826325706121,0.00808471360957538,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,45349,6.615360867935346e-05,3.0,93.73651967560014,0.03200460194577619,[210644]
AKILE LTD,2,4524,0.0004420866489832007,0.003922,1390.546112895012,2.820474606077387e-06,[61112]
ALKON SAS,3,45349,6.615360867935346e-05,0.0,93.73651967560014,0.0,[266768]
ANS ACADEMY LIMITED,5,49873,0.00010025464680287932,1.5e-05,1484.2826325706121,1.0105892011969224e-08,[61323]
ARLINK S.A.,2,45349,4.410240578623564e-05,0.0,93.73651967560014,0.0,[28075]
"AT&T Services, Inc.",3,4524,0.000663129973474801,3.0,1390.546112895012,0.002157425756815951,[7018]
Adrian Paschkowski,1,4524,0.00022104332449160034,0.003906,1390.546112895012,2.8089683353743684e-06,[205987]
Akamai International B.V.,12716,49873,0.25496761774908266,0.039146,1484.2826325706121,2.6373683246703152e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1279,49873,0.02564513865217653,0.018585,1484.2826325706121,1.2521200202829869e-05,"[36183, 16625, 63949]"
Akenes SA,1,45349,2.205120289311782e-05,0.0,93.73651967560014,0.0,[61098]
Al Asmary Abdullah Ibrahim A,2,4524,0.0004420866489832007,2.0,1390.546112895012,0.0014382838378773008,[210499]
Alex Liu,1,4524,0.00022104332449160034,1.5e-05,1390.546112895012,1.0787128784079755e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4524,0.0004420866489832007,3.1e-05,1390.546112895012,2.2293399487098163e-08,[37963]
Alliance LLC,3,4524,0.000663129973474801,4.6e-05,1390.546112895012,3.3080528271177914e-08,[39900]
Allo Communications LLC,1,45349,2.205120289311782e-05,0.0,93.73651967560014,0.0,[15108]
Altinea SAS,142,45349,0.0031312708108227304,0.100867,93.73651967560014,0.0010760693948215355,[41405]
AltusHost B.V.,6,49873,0.00012030557616345517,6.1e-05,1484.2826325706121,4.109729418200818e-08,[51430]
"Amazon.com, Inc.",13238,49873,0.2654342028753033,0.020970000000000003,1484.2826325706121,1.4128037032732977e-05,[16509]
Anillc Network,1,45349,2.205120289311782e-05,0.0,93.73651967560014,0.0,[142055]
"Anthropic, PBC",1,4524,0.00022104332449160034,1.5e-05,1390.546112895012,1.0787128784079755e-08,[399358]
Aperture Science Limited,2,4524,0.0004420866489832007,3.1e-05,1390.546112895012,2.2293399487098163e-08,[38008]
Arcade Solutions AG,8,45349,0.00017640962314494256,0.0,93.73651967560014,0.0,[51873]
Arcus Novus UAB,1,4524,0.00022104332449160034,1.0,1390.546112895012,0.0007191419189386504,[51259]
Arelion Sweden AB,75,45349,0.0016538402169838365,0.0,93.73651967560014,0.0,[1299]
Art of Automation B.V.,1,45349,2.205120289311782e-05,0.0,93.73651967560014,0.0,[60893]
ArtPlanet LLC,7,49873,0.00014035650552403104,6.0,1484.2826325706121,0.00404235680478769,[49542]
