as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,32,45428,0.000704,32.0,93.759839,0.341298,I-SERVERS LTD,GB,Education and Research,None
395839,11,45428,0.000242,10.0,93.759839,0.106655,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,45428,0.00022,7.0,93.759839,0.074659,JSC IOT,RU,Computer and Information Technology,None
213220,35,45428,0.00077,6.500015,93.759839,0.069326,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,45428,0.000176,6.0,93.759839,0.063993,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,10,45428,0.00022,5.0,93.759839,0.053328,DEFSOLUTION LLC,US,None,None
57043,6,45428,0.000132,4.0,93.759839,0.042662,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
29014,4,45428,8.8e-05,4.0,93.759839,0.042662,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
210644,3,45428,6.6e-05,3.0,93.759839,0.031997,AEZA INTERNATIONAL LTD,GB,None,None
204916,138,45428,0.003038,3.0,93.759839,0.031997,"RACKTECH CO., LTD.",TH,None,None
202888,3,45428,6.6e-05,2.000015,93.759839,0.021331,UPSTREAM NETWORK LTD,GB,None,None
199925,3,45428,6.6e-05,2.0,93.759839,0.021331,Phan Nhat Nghi,VG,Construction and Real Estate,Other
48261,4,45428,8.8e-05,2.0,93.759839,0.021331,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
53667,112,45428,0.002465,1.001694,93.759839,0.010684,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
30633,112,45428,0.002465,1.000026,93.759839,0.010666,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
60781,45,45428,0.000991,1.000001,93.759839,0.010666,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
198571,1,45428,2.2e-05,1.0,93.759839,0.010666,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
197619,2,45428,4.4e-05,1.0,93.759839,0.010666,Telnab Networks LLC,US,None,None
64267,12,45428,0.000264,0.75,93.759839,0.007999,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,76,45428,0.001673,0.589844,93.759839,0.006291,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,45428,0.000176,0.5,93.759839,0.005333,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
140810,47,45428,0.001035,0.183594,93.759839,0.001958,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
36492,1731,45428,0.038104,0.105423,93.759839,0.001124,Google LLC,US,Computer and Information Technology,Software Development
41405,142,45428,0.003126,0.100867,93.759839,0.001076,Altinea SAS,FR,Computer and Information Technology,None
138652,2,45428,4.4e-05,0.007812,93.759839,8.3e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
6939,741,45428,0.016312,0.007764,93.759839,8.3e-05,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,45428,8.8e-05,0.003937,93.759839,4.2e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
201217,1,45428,2.2e-05,0.003906,93.759839,4.2e-05,RADISHCLOUD TECHNOLOGY LLC,US,None,None
