as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,3,45393,6.608948516291058e-05,0.0,93.759515,0.0,University of Illinois
174,10,49928,0.000200288415318058,0.015655000000000002,1486.368693,1.0532380070790419e-05,Cogent Communications
513,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,CERN - European Organization for Nuclear Research
577,36,45393,0.000793073821954927,1.5e-05,93.759515,1.599837627146429e-07,Bell Canada
680,2,45393,4.405965677527372e-05,0.0,93.759515,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,Verizon Business
812,43,45393,0.000947282620668385,0.0,93.759515,0.0,Rogers Communications Canada Inc.
835,1,45393,2.202982838763686e-05,1.5e-05,93.759515,1.599837627146429e-07,GoCodeIT Inc
852,25,45393,0.0005507457096909215,0.0,93.759515,0.0,TELUS Communications Inc.
949,5,4535,0.0011025358324145535,7.6e-05,1392.609178,5.457381812544683e-08,xTom
1221,40,45393,0.0008811931355054744,0.0,93.759515,0.0,Telstra Corporation Limited
1239,2,4535,0.0004410143329658214,2.0,1392.609178,0.00143615310856439,Sprint
1257,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,Tele2 Sverige AB
1299,75,45393,0.0016522371290727646,0.0,93.759515,0.0,Arelion Sweden AB
1547,9,45393,0.00019826845548873175,0.0,93.759515,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1659,1,45393,2.202982838763686e-05,1.5e-05,93.759515,1.599837627146429e-07,National Chung Hsing University
1680,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,Cellcom Fixed Line Communication L.P
1921,5,4535,0.0011025358324145535,7.6e-05,1392.609178,5.457381812544683e-08,ipcom GmbH
1930,15,45393,0.0003304474258145529,1e-06,93.759515,1.0665584180976192e-08,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,45393,8.811931355054744e-05,0.0,93.759515,0.0,Internet Initiative Japan Inc.
2519,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,ARTERIA Networks Corporation
2527,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,Sony Network Communications Inc.
2635,2,45393,4.405965677527372e-05,0.0,93.759515,0.0,"Automattic, Inc"
2860,11,45393,0.00024232811226400545,0.0,93.759515,0.0,"NOS COMUNICACOES, S.A."
2875,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,Joint Institute for Nuclear Research
3175,3,4535,0.000661521499448732,3.0,1392.609178,0.002154229662846585,Citytelecom LLC
3214,3,45393,6.608948516291058e-05,0.0,93.759515,0.0,xTom GmbH
3292,3,45393,6.608948516291058e-05,0.0,93.759515,0.0,TDC Holding A/S
3303,18,45393,0.0003965369109774635,0.0,93.759515,0.0,Swisscom (Schweiz) AG
3320,2,45393,4.405965677527372e-05,0.0,93.759515,0.0,Deutsche Telekom AG
3389,13,45393,0.0002863877690392792,0.0,93.759515,0.0,Ford Motor Company
3462,3,45393,6.608948516291058e-05,0.0,93.759515,0.0,"Chunghwa Telecom Co., Ltd."
3741,9,45393,0.00019826845548873175,0.0,93.759515,0.0,Dimension Data
4134,13,45393,0.0002863877690392792,0.0,93.759515,0.0,"No.31,Jin-rong Street"
4230,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,CLARO S.A.
4538,2,49928,4.00576830636116e-05,1.0,1486.368693,0.0006727805858058396,China Education and Research Network Center
4637,13,45393,0.0002863877690392792,0.0,93.759515,0.0,Telstra International Limited
4651,19,45393,0.00041856673936510033,0.0,93.759515,0.0,CAT Telecom Public Company Limited
4657,19,49928,0.0003805479891043102,0.0,1486.368693,0.0,Starhub Ltd.
4739,15,45393,0.0003304474258145529,0.0,93.759515,0.0,iiNet Limited
4761,3,4535,0.000661521499448732,0.0,1392.609178,0.0,PT. INDOSAT Tbk
4788,13,49928,0.0002603749399134754,0.0,1486.368693,0.0,TM TECHNOLOGY SERVICES SDN BHD
4802,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,iiNet Limited
4808,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,China Unicom
4811,2,45393,4.405965677527372e-05,0.0,93.759515,0.0,China Telecom (Group)
4812,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,China Telecom (Group)
4835,2,45393,4.405965677527372e-05,0.0,93.759515,0.0,China Telecom (Group)
4837,41,45393,0.0009032229638931112,0.0,93.759515,0.0,CHINA UNICOM Industrial Internet Backbone
5410,149,45393,0.0032824444297578923,0.001045,93.759515,1.114553546912012e-05,Bouygues Telecom SA
5432,31,45393,0.0006829246800167427,0.0,93.759515,0.0,Proximus NV
5606,31,45393,0.0006829246800167427,0.0,93.759515,0.0,GTS Telecom SRL
6233,3,45393,6.608948516291058e-05,0.0,93.759515,0.0,xTom
6315,1,45393,2.202982838763686e-05,1.5e-05,93.759515,1.599837627146429e-07,"XMission, L.C."
6697,36,45393,0.000793073821954927,0.0,93.759515,0.0,Republican Unitary Telecommunication Enterprise Beltelecom
6718,2,45393,4.405965677527372e-05,0.0,93.759515,0.0,NAV COMMUNICATIONS SRL
6724,1,45393,2.202982838763686e-05,0.0,93.759515,0.0,Strato AG
6762,20,49928,0.000400576830636116,0.0,1486.368693,0.0,TELECOM ITALIA SPARKLE S.p.A.
6805,120,45393,0.002643579406516423,0.0,93.759515,0.0,Telefonica Germany GmbH & Co.OHG
6939,738,49928,0.014781285050472681,0.070157,1486.368693,4.7200267558380286e-05,Hurricane Electric LLC
7018,4,4535,0.0008820286659316428,4.0,1392.609178,0.00287230621712878,"AT&T Services, Inc."
7545,15,45393,0.0003304474258145529,0.0,93.759515,0.0,TPG Internet Pty Ltd
7679,18,45393,0.0003965369109774635,0.0,93.759515,0.0,"QTnet,Inc."
7713,99,49928,0.0019828553116487744,0.0,1486.368693,0.0,Telekomunikasi Indonesia (PT)
7922,44,45393,0.0009693124490560218,0.0,93.759515,0.0,"Comcast Cable Communications, LLC"
8100,9,45393,0.00019826845548873175,5e-06,93.759515,5.332792090488097e-08,QuadraNet Enterprises LLC
8342,8,45393,0.00017623862710109488,0.0,93.759515,0.0,JSC RTComm.RU
8422,61,45393,0.0013438195316458484,0.0,93.759515,0.0,NetCologne Gesellschaft fur Telekommunikation mbH
8560,3,45393,6.608948516291058e-05,0.0,93.759515,0.0,IONOS SE
8657,13,45393,0.0002863877690392792,0.0,93.759515,0.0,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
8697,13,45393,0.0002863877690392792,0.0,93.759515,0.0,Jordan Telecommunications PSC
8772,10,49928,0.000200288415318058,0.067627,1486.368693,4.549813267629151e-05,NetAssist LLC
8781,14,45393,0.00030841759742691606,0.0,93.759515,0.0,Ooredoo Q.S.C.
