as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,32,45349,0.000706,32.0,93.73652,0.341382,I-SERVERS LTD,GB,Education and Research,None
395839,11,45349,0.000243,10.0,93.73652,0.106682,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,45349,0.000221,7.0,93.73652,0.074677,JSC IOT,RU,Computer and Information Technology,None
213220,37,45349,0.000816,6.500015,93.73652,0.069343,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,45349,0.000176,6.0,93.73652,0.064009,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,10,45349,0.000221,5.0,93.73652,0.053341,DEFSOLUTION LLC,US,None,None
29014,4,45349,8.8e-05,4.0,93.73652,0.042673,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,45349,0.000132,4.0,93.73652,0.042673,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
210644,3,45349,6.6e-05,3.0,93.73652,0.032005,AEZA INTERNATIONAL LTD,GB,None,None
204916,138,45349,0.003043,3.0,93.73652,0.032005,"RACKTECH CO., LTD.",TH,None,None
202888,3,45349,6.6e-05,2.000015,93.73652,0.021337,UPSTREAM NETWORK LTD,GB,None,None
199925,3,45349,6.6e-05,2.0,93.73652,0.021336,Phan Nhat Nghi,VG,Construction and Real Estate,Other
48261,4,45349,8.8e-05,2.0,93.73652,0.021336,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
53667,113,45349,0.002492,1.001709,93.73652,0.010686,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,49,45349,0.001081,1.000002,93.73652,0.010668,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
197619,2,45349,4.4e-05,1.0,93.73652,0.010668,Telnab Networks LLC,US,None,None
64080,1,45349,2.2e-05,1.0,93.73652,0.010668,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
198571,1,45349,2.2e-05,1.0,93.73652,0.010668,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
64267,12,45349,0.000265,0.75,93.73652,0.008001,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,76,45349,0.001676,0.589844,93.73652,0.006293,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,45349,0.000176,0.5,93.73652,0.005334,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
140810,40,45349,0.000882,0.15625,93.73652,0.001667,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
36492,1731,45349,0.038171,0.105423,93.73652,0.001125,Google LLC,US,Computer and Information Technology,Software Development
41405,142,45349,0.003131,0.100867,93.73652,0.001076,Altinea SAS,FR,Computer and Information Technology,None
6939,750,45349,0.016538,0.007871,93.73652,8.4e-05,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
138652,2,45349,4.4e-05,0.007812,93.73652,8.3e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,45349,8.8e-05,0.003937,93.73652,4.2e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
201217,1,45349,2.2e-05,0.003906,93.73652,4.2e-05,RADISHCLOUD TECHNOLOGY LLC,US,None,None
210842,1,45349,2.2e-05,0.003906,93.73652,4.2e-05,Rohmad Kumiadin,ID,None,None
5410,104,45349,0.002293,0.001015,93.73652,1.1e-05,Bouygues Telecom SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
41378,16,45349,0.000353,0.000702,93.73652,7e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,45349,4.4e-05,0.000488,93.73652,5e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,28,45349,0.000617,0.000427,93.73652,5e-06,"GALAXYGATE, LLC",US,Other,None
33387,18,45349,0.000397,0.000259,93.73652,3e-06,"Nocix, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
396356,162,45349,0.003572,0.000183,93.73652,2e-06,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
13213,179,45349,0.003947,0.000171,93.73652,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
149485,13,45349,0.000287,0.000168,93.73652,2e-06,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
9009,213,45349,0.004697,0.000154,93.73652,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
46997,8,45349,0.000176,0.000122,93.73652,1e-06,Black Mesa Corporation,US,Health Care Services,Other
205212,8,45349,0.000176,0.000122,93.73652,1e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
60068,10,45349,0.000221,0.000107,93.73652,1e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
20940,12703,45349,0.280116,8.4e-05,93.73652,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
16509,12019,45349,0.265033,8.1e-05,93.73652,1e-06,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
13335,2365,45349,0.052151,6.2e-05,93.73652,1e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
45609,37,45349,0.000816,6.1e-05,93.73652,1e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
61317,3,45349,6.6e-05,4.6e-05,93.73652,0.0,Hivelocity Inc,US,Computer and Information Technology,None
62217,16,45349,0.000353,4.6e-05,93.73652,0.0,Vinters IT Ltd,GB,Computer and Information Technology,None
16724,3,45349,6.6e-05,4.6e-05,93.73652,0.0,WideOpenWest Finance LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
51430,5,45349,0.00011,4.6e-05,93.73652,0.0,AltusHost B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
262287,36,45349,0.000794,3.4e-05,93.73652,0.0,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
46562,33,45349,0.000728,3.1e-05,93.73652,0.0,Performive LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
46841,2,45349,4.4e-05,3.1e-05,93.73652,0.0,"Fork Networking, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
19969,2,45349,4.4e-05,3.1e-05,93.73652,0.0,"Joe's Datacenter, LLC",US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
45027,2,45349,4.4e-05,3.1e-05,93.73652,0.0,"LLC ""Internet Tehnologii""",RU,Computer and Information Technology,Software Development
12876,3,45349,6.6e-05,3.1e-05,93.73652,0.0,SCALEWAY S.A.S.,FR,Computer and Information Technology,None
56655,2,45349,4.4e-05,3.1e-05,93.73652,0.0,TerraHost AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
216435,2,45349,4.4e-05,3.1e-05,93.73652,0.0,Plim Mobile Telecom LLC,US,None,None
138997,4,45349,8.8e-05,3.1e-05,93.73652,0.0,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
30633,106,45349,0.002337,2.2e-05,93.73652,0.0,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
213192,1,45349,2.2e-05,1.5e-05,93.73652,0.0,NetBase BV,NL,Computer and Information Technology,Hosting and Cloud Provider
6315,1,45349,2.2e-05,1.5e-05,93.73652,0.0,"XMission, L.C.",US,Computer and Information Technology,Internet Service Provider (ISP)
212238,1,45349,2.2e-05,1.5e-05,93.73652,0.0,Datacamp Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
268972,1,45349,2.2e-05,1.5e-05,93.73652,0.0,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
56630,1,45349,2.2e-05,1.5e-05,93.73652,0.0,Melbikomas UAB,LT,Computer and Information Technology,None
835,1,45349,2.2e-05,1.5e-05,93.73652,0.0,GoCodeIT Inc,CA,Computer and Information Technology,Internet Service Provider (ISP)
1659,1,45349,2.2e-05,1.5e-05,93.73652,0.0,National Chung Hsing University,TW,Education and Research,"Colleges, Universities, and Professional Schools"
51115,1,45349,2.2e-05,1.5e-05,93.73652,0.0,HLL LLC,RU,Computer and Information Technology,None
50113,1,45349,2.2e-05,1.5e-05,93.73652,0.0,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
577,36,45349,0.000794,1.5e-05,93.73652,0.0,Bell Canada,CA,Computer and Information Technology,Internet Service Provider (ISP)
200827,1,45349,2.2e-05,1.5e-05,93.73652,0.0,vv Network Inc,US,Computer and Information Technology,None
30860,1,45349,2.2e-05,1.5e-05,93.73652,0.0,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
62240,1,45349,2.2e-05,1.5e-05,93.73652,0.0,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
205100,1,45349,2.2e-05,1.5e-05,93.73652,0.0,F3 Netze e.V.,DE,Service,"Law, Business, and Consulting Services"
55081,14,45349,0.000309,1.2e-05,93.73652,0.0,24 SHELLS,US,Computer and Information Technology,Internet Service Provider (ISP)
133480,8,45349,0.000176,8e-06,93.73652,0.0,Intergrid Group Pty Ltd,AU,Computer and Information Technology,Internet Service Provider (ISP)
41717,9,45349,0.000198,8e-06,93.73652,0.0,Telfly Technology Limited,HK,None,None
8100,9,45349,0.000198,5e-06,93.73652,0.0,QuadraNet Enterprises LLC,US,Computer and Information Technology,Computer and Network Security
397373,4,45349,8.8e-05,4e-06,93.73652,0.0,H4Y Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62282,3,45349,6.6e-05,3e-06,93.73652,0.0,UAB Rakrejus,LT,Computer and Information Technology,None
40676,3,45349,6.6e-05,3e-06,93.73652,0.0,Psychz Networks,US,Computer and Information Technology,Hosting and Cloud Provider
12167,3,45349,6.6e-05,3e-06,93.73652,0.0,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
32934,7953,45349,0.175373,2e-06,93.73652,0.0,"Facebook, Inc.",US,"Retail Stores, Wholesale, and E-commerce Sites",None
11990,2,45349,4.4e-05,2e-06,93.73652,0.0,"Unlimited Net, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
134094,1,45349,2.2e-05,1e-06,93.73652,0.0,"SERVERFIELD CO., LTD.",TW,Computer and Information Technology,Internet Service Provider (ISP)
26527,1,45349,2.2e-05,1e-06,93.73652,0.0,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
11878,1,45349,2.2e-05,1e-06,93.73652,0.0,"tzulo, inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
55836,103,45349,0.002271,1e-06,93.73652,0.0,Reliance Jio Infocomm Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
9498,43,45349,0.000948,1e-06,93.73652,0.0,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
21859,2,45349,4.4e-05,1e-06,93.73652,0.0,Zenlayer Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
1930,15,45349,0.000331,1e-06,93.73652,0.0,"Fundacao para a Ciencia e a Tecnologia, I.P.",PT,Computer and Information Technology,Internet Service Provider (ISP)
59437,1,45349,2.2e-05,0.0,93.73652,0.0,Northern Data AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
58453,18,45349,0.000397,0.0,93.73652,0.0,China Mobile International Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
58810,7,45349,0.000154,0.0,93.73652,0.0,"iZus Co., Ltd",BN,Computer and Information Technology,Hosting and Cloud Provider
58541,2,45349,4.4e-05,0.0,93.73652,0.0,"Qingdao,266000",CN,Computer and Information Technology,Internet Service Provider (ISP)
58777,1,45349,2.2e-05,0.0,93.73652,0.0,ChinaTelecom Cybersecurity Tech,CN,Computer and Information Technology,None
58466,1,45349,2.2e-05,0.0,93.73652,0.0,CHINANET Guangdong province network,CN,Computer and Information Technology,Software Development
59504,11,45349,0.000243,0.0,93.73652,0.0,LLC Vpsville,RU,Computer and Information Technology,Software Development
59605,1,45349,2.2e-05,0.0,93.73652,0.0,MENA LEVANT W.L.L,BH,Computer and Information Technology,Internet Service Provider (ISP)
58542,8,45349,0.000176,0.0,93.73652,0.0,"Tianjij,300000",CN,Computer and Information Technology,Internet Service Provider (ISP)
44974,4,45349,8.8e-05,0.0,93.73652,0.0,RegioNet Schweinfurt GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
44901,1,45349,2.2e-05,0.0,93.73652,0.0,Belcloud LTD,BG,Computer and Information Technology,None
60294,160,45349,0.003528,0.0,93.73652,0.0,Deutsche Glasfaser Wholesale GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
58487,235,45349,0.005182,0.0,93.73652,0.0,Rumahweb,ID,Computer and Information Technology,Internet Service Provider (ISP)
49542,1,45349,2.2e-05,0.0,93.73652,0.0,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
58057,31,45349,0.000684,0.0,93.73652,0.0,Securebit AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
56046,8,45349,0.000176,0.0,93.73652,0.0,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
49544,2,45349,4.4e-05,0.0,93.73652,0.0,i3D.net B.V,NL,Computer and Information Technology,Internet Service Provider (ISP)
48635,11,45349,0.000243,0.0,93.73652,0.0,CLDIN B.V.,NL,Computer and Information Technology,Hosting and Cloud Provider
48581,1,45349,2.2e-05,0.0,93.73652,0.0,MythicalKitten LLC,US,"Retail Stores, Wholesale, and E-commerce Sites",None
49981,3,45349,6.6e-05,0.0,93.73652,0.0,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
47583,1033,45349,0.022779,0.0,93.73652,0.0,Hostinger International Limited,CY,Computer and Information Technology,Software Development
47447,1,45349,2.2e-05,0.0,93.73652,0.0,23M GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
51468,31,45349,0.000684,0.0,93.73652,0.0,One.com A/S,DK,Computer and Information Technology,None
51873,8,45349,0.000176,0.0,93.73652,0.0,Arcade Solutions AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
45899,95,45349,0.002095,0.0,93.73652,0.0,Vietnam Posts and Telecommunications (VNPT),VN,Computer and Information Technology,Internet Service Provider (ISP)
53356,1,45349,2.2e-05,0.0,93.73652,0.0,Free Range Cloud Hosting Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
45758,32,45349,0.000706,0.0,93.73652,0.0,Triple T Broadband Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
45727,1,45349,2.2e-05,0.0,93.73652,0.0,"Hutchison CP Telecommunications, PT",ID,Computer and Information Technology,Internet Service Provider (ISP)
45474,3,45349,6.6e-05,0.0,93.73652,0.0,NEXUSGUARD LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
45430,2,45349,4.4e-05,0.0,93.73652,0.0,MAYBANK Data Center (Co-Location),TH,Computer and Information Technology,Internet Service Provider (ISP)
54455,1,45349,2.2e-05,0.0,93.73652,0.0,MadeIT inc.,US,Computer and Information Technology,Hosting and Cloud Provider
55303,20,45349,0.000441,0.0,93.73652,0.0,"Eagle Sky Co., Lt",BZ,Computer and Information Technology,Hosting and Cloud Provider
55410,1,45349,2.2e-05,0.0,93.73652,0.0,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
55644,23,45349,0.000507,0.0,93.73652,0.0,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
55818,17,45349,0.000375,0.0,93.73652,0.0,Corporate / Direct Member IDNIC,ID,Computer and Information Technology,Internet Service Provider (ISP)
