org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4535,0.0004410143329658214,3.1e-05,1392.609177529812,2.2260373190263838e-08,[48254]
21vianet(China) Inc.,3,45393,6.608948516291058e-05,0.0,93.75951546024604,0.0,[17428]
23M GmbH,2,49928,4.00576830636116e-05,1.0,1486.3686929900582,0.0006727805858103395,[47447]
24 SHELLS,15,49928,0.000300432622977087,2.7e-05,1486.3686929900582,1.8165075816879165e-08,[55081]
34SP.com Limited,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[41357]
3xK Tech GmbH,14,49928,0.0002804037814452812,14.0,1486.3686929900582,0.009418928201344753,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,45393,6.608948516291058e-05,3.0,93.75951546024604,0.03199675238586315,[210644]
AKILE LTD,2,4535,0.0004410143329658214,0.003922,1392.609177529812,2.8162962468456376e-06,[61112]
ALKON SAS,3,45393,6.608948516291058e-05,0.0,93.75951546024604,0.0,[266768]
ANS ACADEMY LIMITED,5,49928,0.000100144207659029,1.5e-05,1486.3686929900582,1.0091708787155093e-08,[61323]
ARLINK S.A.,2,45393,4.405965677527372e-05,0.0,93.75951546024604,0.0,[28075]
ARTERIA Networks Corporation,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[2519]
"AT&T Services, Inc.",4,4535,0.0008820286659316428,4.0,1392.609177529812,0.0028723062180985594,[7018]
Adrian Paschkowski,1,4535,0.0002205071664829107,0.003906,1392.609177529812,2.8048070219732436e-06,[205987]
Akamai International B.V.,12698,49928,0.25432622977087005,0.039146,1486.3686929900582,2.6336668812131548e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1290,49928,0.025837205576029483,0.018524,1486.3686929900582,1.2462587571550727e-05,"[36183, 16625, 63949]"
Akenes SA,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[61098]
Al Asmary Abdullah Ibrahim A,2,4535,0.0004410143329658214,2.0,1392.609177529812,0.0014361531090492797,[210499]
Alex Liu,1,4535,0.0002205071664829107,1.5e-05,1392.609177529812,1.0771148317869598e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4535,0.0004410143329658214,3.1e-05,1392.609177529812,2.2260373190263838e-08,[37963]
Alliance LLC,3,4535,0.000661521499448732,4.6e-05,1392.609177529812,3.3031521508133434e-08,[39900]
Allo Communications LLC,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[15108]
Altinea SAS,142,45393,0.003128235631044434,0.100867,93.75951546024604,0.0010758054743016195,[41405]
AltusHost B.V.,6,49928,0.0001201730491908348,6.1e-05,1486.3686929900582,4.1039615734430705e-08,[51430]
"Amazon.com, Inc.",13266,49928,0.26570261176093574,0.020939000000000003,1486.3686929900582,1.40873526862827e-05,[16509]
Anillc Network,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[142055]
"Anthropic, PBC",1,4535,0.0002205071664829107,1.5e-05,1392.609177529812,1.0771148317869598e-08,[399358]
Aperture Science Limited,2,4535,0.0004410143329658214,3.1e-05,1392.609177529812,2.2260373190263838e-08,[38008]
Arcade Solutions AG,8,45393,0.00017623862710109488,0.0,93.75951546024604,0.0,[51873]
Arcus Novus UAB,1,4535,0.0002205071664829107,1.0,1392.609177529812,0.0007180765545246399,[51259]
Arelion Sweden AB,75,45393,0.0016522371290727646,0.0,93.75951546024604,0.0,[1299]
Art of Automation B.V.,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[60893]
ArtPlanet LLC,7,49928,0.0001402018907226406,6.0,1486.3686929900582,0.004036683514862037,[49542]
Artfiles LLC,1,4535,0.0002205071664829107,1.5e-05,1392.609177529812,1.0771148317869598e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,49928,0.0002403460983816696,3.1e-05,1486.3686929900582,2.0856198160120526e-08,[33760]
Astute Internet,1,4535,0.0002205071664829107,1.5e-05,1392.609177529812,1.0771148317869598e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",17,45393,0.00037450708258982663,0.0,93.75951546024604,0.0,[24309]
"Automattic, Inc",2,45393,4.405965677527372e-05,0.0,93.75951546024604,0.0,[2635]
BAI Communications Inc.,1,4535,0.0002205071664829107,1.0,1392.609177529812,0.0007180765545246399,[396113]
BIT BV,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[12859]
BIZNET ISP,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[17451]
BWE CAPITAL LIMITED,3,49928,6.00865245954174e-05,0.007812,1486.3686929900582,5.255761936350372e-06,[197730]
Bach Kim Network solutions Join stock company,4,45393,8.811931355054744e-05,0.0,93.75951546024604,0.0,[135967]
Baoshuo Network,1,4535,0.0002205071664829107,0.0625,1392.609177529812,4.487978465778999e-05,[151814]
"Beijing Baidu Netcom Science and Technology Co., Ltd.",1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[38365]
"Beijing Educational Information Network Service Center Co., Ltd",8,45393,0.00017623862710109488,0.0,93.75951546024604,0.0,[9806]
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",5,45393,0.0001101491419381843,0.0,93.75951546024604,0.0,[131486]
Beijing Jingdong Shangke Information Technology Co. Ltd.,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[137753]
Belcloud LTD,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[44901]
Bell Canada,36,45393,0.000793073821954927,1.5e-05,93.75951546024604,1.5998376192931573e-07,[577]
Bharat Sanchar Nigam Ltd,67,45393,0.0014759985019716696,0.0,93.75951546024604,0.0,[9829]
Bharti Airtel Limited,246,49928,0.004927095016824227,0.039659,1486.3686929900582,2.6681805252652252e-05,"[45609, 9498]"
Black Mesa Corporation,11,49928,0.0002203172568498638,0.004516999999999999,1486.3686929900582,3.038949906105303e-06,[46997]
Blacknight Internet Solutions Limited,11,45393,0.00024232811226400545,0.0,93.75951546024604,0.0,[39122]
Bouygues Telecom SA,149,45393,0.0032824444297578923,0.001045,93.75951546024604,1.1145535414408995e-05,[5410]
CAT Telecom Public Company Limited,19,45393,0.00041856673936510033,0.0,93.75951546024604,0.0,[4651]
CERN - European Organization for Nuclear Research,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[513]
CERNET2 IX at South China University of Technology,2,45393,4.405965677527372e-05,0.0,93.75951546024604,0.0,[24357]
CHINA UNICOM Industrial Internet Backbone,42,45393,0.0009252527922807482,0.0,93.75951546024604,0.0,"[9929, 4837]"
CHINANET Guangdong province network,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[58466]
CHINANET Jiangx province IDC network,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[134238]
CHINANET Liaoning province Dalian MAN network,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[134762]
CHINANET SHAANXI province Cloud Base network,5,45393,0.0001101491419381843,0.0,93.75951546024604,0.0,[134768]
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[137697]
"CHUAN KAI INTERNATIONAL CO., LTD",1,4535,0.0002205071664829107,1.0,1392.609177529812,0.0007180765545246399,[133375]
CLARO S.A.,1,45393,2.202982838763686e-05,0.0,93.75951546024604,0.0,[4230]
CLDIN B.V.,11,45393,0.00024232811226400545,0.0,93.75951546024604,0.0,[48635]
CMC Telecom Infrastructure Company,1,4535,0.0002205071664829107,0.003906,1392.609177529812,2.8048070219732436e-06,[38732]
COMMUNITY NETWORK CENTER INCORPORATED.,2,45393,4.405965677527372e-05,0.0,93.75951546024604,0.0,[9354]
CORK INTERNET EXCHANGE LIMITED,1,4535,0.0002205071664829107,1.5e-05,1392.609177529812,1.0771148317869598e-08,[47720]
"CacheNetworks, Inc.",1,4535,0.0002205071664829107,1.5e-05,1392.609177529812,1.0771148317869598e-08,[30081]
