as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,3,45359,6.61390242289292e-05,0.0,93.732525,0.0,University of Illinois
174,10,49882,0.00020047311655506996,0.015656,1481.282559,1.0569219157328915e-05,Cogent Communications
513,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,CERN - European Organization for Nuclear Research
577,36,45359,0.0007936682907471505,1.5e-05,93.732525,1.6002982956023003e-07,Bell Canada
680,2,45359,4.4092682819286136e-05,0.0,93.732525,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,Verizon Business
812,43,45359,0.000947992680614652,0.0,93.732525,0.0,Rogers Communications Canada Inc.
835,1,45359,2.2046341409643068e-05,1.5e-05,93.732525,1.6002982956023003e-07,GoCodeIT Inc
852,25,45359,0.0005511585352410768,0.0,93.732525,0.0,TELUS Communications Inc.
949,5,4523,0.001105460977227504,7.6e-05,1387.550034,5.4772799638012906e-08,xTom
1221,40,45359,0.0008818536563857228,0.0,93.732525,0.0,Telstra Corporation Limited
1239,2,4523,0.00044218439089100157,2.0,1387.550034,0.0014413894641582344,Sprint
1257,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,Tele2 Sverige AB
1299,75,45359,0.0016534756057232302,0.0,93.732525,0.0,Arelion Sweden AB
1547,9,45359,0.00019841707268678763,0.0,93.732525,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1659,1,45359,2.2046341409643068e-05,1.5e-05,93.732525,1.6002982956023003e-07,National Chung Hsing University
1680,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,Cellcom Fixed Line Communication L.P
1921,5,4523,0.001105460977227504,7.6e-05,1387.550034,5.4772799638012906e-08,ipcom GmbH
1930,15,45359,0.00033069512114464606,1e-06,93.732525,1.0668655304015335e-08,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,45359,8.818536563857227e-05,0.0,93.732525,0.0,Internet Initiative Japan Inc.
2519,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,ARTERIA Networks Corporation
2527,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,Sony Network Communications Inc.
2635,2,45359,4.4092682819286136e-05,0.0,93.732525,0.0,"Automattic, Inc"
2860,11,45359,0.00024250975550607376,0.0,93.732525,0.0,"NOS COMUNICACOES, S.A."
2875,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,Joint Institute for Nuclear Research
3175,3,4523,0.0006632765863365023,3.0,1387.550034,0.0021620841962373513,Citytelecom LLC
3214,3,45359,6.61390242289292e-05,0.0,93.732525,0.0,xTom GmbH
3292,3,45359,6.61390242289292e-05,0.0,93.732525,0.0,TDC Holding A/S
3303,18,45359,0.00039683414537357525,0.0,93.732525,0.0,Swisscom (Schweiz) AG
3320,2,45359,4.4092682819286136e-05,0.0,93.732525,0.0,Deutsche Telekom AG
3389,13,45359,0.0002866024383253599,0.0,93.732525,0.0,Ford Motor Company
3462,3,45359,6.61390242289292e-05,0.0,93.732525,0.0,"Chunghwa Telecom Co., Ltd."
3741,9,45359,0.00019841707268678763,0.0,93.732525,0.0,Dimension Data
4134,13,45359,0.0002866024383253599,0.0,93.732525,0.0,"No.31,Jin-rong Street"
4230,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,CLARO S.A.
4538,2,49882,4.0094623311013995e-05,1.0,1481.282559,0.0006750906462269364,China Education and Research Network Center
4637,13,45359,0.0002866024383253599,0.0,93.732525,0.0,Telstra International Limited
4651,19,45359,0.00041888048678321834,0.0,93.732525,0.0,CAT Telecom Public Company Limited
4657,19,49882,0.00038089892145463293,0.0,1481.282559,0.0,Starhub Ltd.
4739,15,45359,0.00033069512114464606,0.0,93.732525,0.0,iiNet Limited
4761,3,4523,0.0006632765863365023,0.0,1387.550034,0.0,PT. INDOSAT Tbk
4788,13,49882,0.00026061505152159093,0.0,1481.282559,0.0,TM TECHNOLOGY SERVICES SDN BHD
4802,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,iiNet Limited
4808,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,China Unicom
4811,2,45359,4.4092682819286136e-05,0.0,93.732525,0.0,China Telecom (Group)
4812,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,China Telecom (Group)
4835,2,45359,4.4092682819286136e-05,0.0,93.732525,0.0,China Telecom (Group)
4837,41,45359,0.0009038999977953659,0.0,93.732525,0.0,CHINA UNICOM Industrial Internet Backbone
5410,104,45359,0.002292819506602879,0.001015,93.732525,1.0828685133575567e-05,Bouygues Telecom SA
5432,31,45359,0.0006834365836989352,0.0,93.732525,0.0,Proximus NV
5606,32,45359,0.0007054829251085782,0.0,93.732525,0.0,GTS Telecom SRL
6233,3,45359,6.61390242289292e-05,0.0,93.732525,0.0,xTom
6315,1,45359,2.2046341409643068e-05,1.5e-05,93.732525,1.6002982956023003e-07,"XMission, L.C."
6697,38,45359,0.0008377609735664367,0.0,93.732525,0.0,Republican Unitary Telecommunication Enterprise Beltelecom
6718,2,45359,4.4092682819286136e-05,0.0,93.732525,0.0,NAV COMMUNICATIONS SRL
6724,1,45359,2.2046341409643068e-05,0.0,93.732525,0.0,Strato AG
6762,20,49882,0.0004009462331101399,0.0,1481.282559,0.0,TELECOM ITALIA SPARKLE S.p.A.
6805,122,45359,0.0026896536519764543,0.0,93.732525,0.0,Telefonica Germany GmbH & Co.OHG
6939,748,49882,0.014995389118319234,0.070294,1481.282559,4.745482188587626e-05,Hurricane Electric LLC
7018,3,4523,0.0006632765863365023,3.0,1387.550034,0.0021620841962373513,"AT&T Services, Inc."
7545,15,45359,0.00033069512114464606,0.0,93.732525,0.0,TPG Internet Pty Ltd
7679,18,45359,0.00039683414537357525,0.0,93.732525,0.0,"QTnet,Inc."
7713,99,49882,0.0019846838538951925,0.0,1481.282559,0.0,Telekomunikasi Indonesia (PT)
7922,45,45359,0.000992085363433938,0.0,93.732525,0.0,"Comcast Cable Communications, LLC"
