org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,32,45428,0.000704,32.0,93.75983941870814,0.341298,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,11,45428,0.000242,10.0,93.75983941870814,0.106655,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,45428,0.00022,7.0,93.75983941870814,0.074659,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,35,45428,0.00077,6.500015,93.75983941870814,0.069326,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,8,45428,0.000176,6.0,93.75983941870814,0.063993,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,10,45428,0.00022,5.0,93.75983941870814,0.053328,[197992],['US'],['None'],['None']
ScaleUp Technologies GmbH & Co. KG,4,45428,8.8e-05,4.0,93.75983941870814,0.042662,[29014],['DE'],['Computer and Information Technology'],['None']
HOSTKEY B.V.,6,45428,0.000132,4.0,93.75983941870814,0.042662,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
AEZA INTERNATIONAL LTD,3,45428,6.6e-05,3.0,93.75983941870814,0.031997,[210644],['GB'],['None'],['None']
"RACKTECH CO., LTD.",138,45428,0.003038,3.0,93.75983941870814,0.031997,[204916],['TH'],['None'],['None']
UPSTREAM NETWORK LTD,3,45428,6.6e-05,2.000015,93.75983941870814,0.021331,[202888],['GB'],['None'],['None']
socialimprove LLC,4,45428,8.8e-05,2.0,93.75983941870814,0.021331,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Phan Nhat Nghi,3,45428,6.6e-05,2.0,93.75983941870814,0.021331,[199925],['VG'],['Construction and Real Estate'],['Other']
FranTech Solutions,112,45428,0.002465,1.001694,93.75983941870814,0.010684,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Leaseweb USA, Inc.",112,45428,0.002465,1.000026,93.75983941870814,0.010666,[30633],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LeaseWeb Netherlands B.V.,45,45428,0.000991,1.000001,93.75983941870814,0.010666,[60781],['NL'],['Computer and Information Technology'],['None']
Telnab Networks LLC,2,45428,4.4e-05,1.0,93.75983941870814,0.010666,[197619],['US'],['None'],['None']
3xK Tech GmbH,1,45428,2.2e-05,1.0,93.75983941870814,0.010666,[198571],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprious LLC,12,45428,0.000264,0.75,93.75983941870814,0.007999,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VisualViet Company Limited,76,45428,0.001673,0.589844,93.75983941870814,0.006291,[135981],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,45428,0.000176,0.5,93.75983941870814,0.005333,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Megacore Technology Company Limited,47,45428,0.001035,0.183594,93.75983941870814,0.001958,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,2014,45428,0.044334,0.10936,93.75983941870814,0.001166,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Altinea SAS,142,45428,0.003126,0.100867,93.75983941870814,0.001076,[41405],['FR'],['Computer and Information Technology'],['None']
Super Godzilla Communications GK,2,45428,4.4e-05,0.007812,93.75983941870814,8.3e-05,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
