as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,University of Illinois
174,9,49847,0.00018055249062130118,0.015655000000000002,1488.365323,1.0518250968414965e-05,Cogent Communications
513,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,CERN - European Organization for Nuclear Research
577,36,45301,0.0007946844440520077,1.5e-05,96.759853,1.550229721824815e-07,Bell Canada
680,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Verizon Business
812,43,45301,0.0009492064192843426,0.0,96.759853,0.0,Rogers Communications Canada Inc.
835,1,45301,2.2074567890333546e-05,1.5e-05,96.759853,1.550229721824815e-07,GoCodeIT Inc
852,25,45301,0.0005518641972583387,0.0,96.759853,0.0,TELUS Communications Inc.
949,5,4546,0.0010998680158380994,7.6e-05,1391.60547,5.461317998412295e-08,xTom
1221,40,45301,0.0008829827156133418,0.0,96.759853,0.0,Telstra Corporation Limited
1239,2,4546,0.0004399472063352398,2.0,1391.60547,0.0014371889469506037,Sprint
1257,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Tele2 Sverige AB
1299,75,45301,0.001655592591775016,0.0,96.759853,0.0,Arelion Sweden AB
1547,9,45301,0.00019867111101300191,0.0,96.759853,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1659,1,45301,2.2074567890333546e-05,1.5e-05,96.759853,1.550229721824815e-07,National Chung Hsing University
1680,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Cellcom Fixed Line Communication L.P
1921,5,4546,0.0010998680158380994,7.6e-05,1391.60547,5.461317998412295e-08,ipcom GmbH
1930,15,45301,0.0003311185183550032,1e-06,96.759853,1.0334864812165432e-08,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,45301,8.829827156133418e-05,0.0,96.759853,0.0,Internet Initiative Japan Inc.
2527,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Sony Network Communications Inc.
2635,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,"Automattic, Inc"
2860,11,45301,0.000242820246793669,0.0,96.759853,0.0,"NOS COMUNICACOES, S.A."
2875,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Joint Institute for Nuclear Research
3175,3,4546,0.0006599208095028596,3.0,1391.60547,0.0021557834204259056,Citytelecom LLC
3214,3,45301,6.622370367100064e-05,0.0,96.759853,0.0,xTom GmbH
3292,3,45301,6.622370367100064e-05,0.0,96.759853,0.0,TDC Holding A/S
3303,18,45301,0.00039734222202600383,0.0,96.759853,0.0,Swisscom (Schweiz) AG
3320,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,Deutsche Telekom AG
3389,13,45301,0.0002869693825743361,0.0,96.759853,0.0,Ford Motor Company
3462,3,45301,6.622370367100064e-05,0.0,96.759853,0.0,"Chunghwa Telecom Co., Ltd."
3741,9,45301,0.00019867111101300191,0.0,96.759853,0.0,Dimension Data
4134,13,45301,0.0002869693825743361,0.0,96.759853,0.0,"No.31,Jin-rong Street"
4230,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,CLARO S.A.
4538,2,49847,4.012277569362249e-05,1.0,1488.365323,0.0006718780561108249,China Education and Research Network Center
4637,13,45301,0.0002869693825743361,0.0,96.759853,0.0,Telstra International Limited
4651,19,45301,0.0004194167899163374,0.0,96.759853,0.0,CAT Telecom Public Company Limited
4657,19,49847,0.0003811663690894136,0.0,1488.365323,0.0,Starhub Ltd.
4739,15,45301,0.0003311185183550032,0.0,96.759853,0.0,iiNet Limited
4761,3,4546,0.0006599208095028596,0.0,1391.60547,0.0,PT. INDOSAT Tbk
4788,13,49847,0.00026079804200854613,0.0,1488.365323,0.0,TM TECHNOLOGY SERVICES SDN BHD
4802,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,iiNet Limited
4808,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,China Unicom
4811,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,China Telecom (Group)
4812,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,China Telecom (Group)
4835,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,China Telecom (Group)
4837,42,45301,0.000927131851394009,0.0,96.759853,0.0,CHINA UNICOM Industrial Internet Backbone
5410,149,45301,0.0032891106156596986,0.001045,96.759853,1.0799933728712877e-05,Bouygues Telecom SA
5432,31,45301,0.0006843116046003399,0.0,96.759853,0.0,Proximus NV
5606,32,45301,0.0007063861724906735,0.0,96.759853,0.0,GTS Telecom SRL
6233,3,45301,6.622370367100064e-05,0.0,96.759853,0.0,xTom
6315,1,45301,2.2074567890333546e-05,1.5e-05,96.759853,1.550229721824815e-07,"XMission, L.C."
6697,37,45301,0.0008167590119423412,0.0,96.759853,0.0,Republican Unitary Telecommunication Enterprise Beltelecom
6718,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,NAV COMMUNICATIONS SRL
6724,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Strato AG
6762,20,49847,0.00040122775693622484,0.0,1488.365323,0.0,TELECOM ITALIA SPARKLE S.p.A.
6805,118,45301,0.0026047990110593584,0.0,96.759853,0.0,Telefonica Germany GmbH & Co.OHG
6939,733,49847,0.014704997291712641,0.070127,1488.365323,4.7116792440883814e-05,Hurricane Electric LLC
7018,4,4546,0.0008798944126704796,4.0,1391.60547,0.0028743778939012074,"AT&T Services, Inc."
7545,15,45301,0.0003311185183550032,0.0,96.759853,0.0,TPG Internet Pty Ltd
7679,18,45301,0.00039734222202600383,0.0,96.759853,0.0,"QTnet,Inc."
7713,99,49847,0.001986077396834313,0.0,1488.365323,0.0,Telekomunikasi Indonesia (PT)
7922,44,45301,0.000971280987174676,0.0,96.759853,0.0,"Comcast Cable Communications, LLC"
8100,9,45301,0.00019867111101300191,5e-06,96.759853,5.167432406082717e-08,QuadraNet Enterprises LLC
8342,9,45301,0.00019867111101300191,0.0,96.759853,0.0,JSC RTComm.RU
8422,61,45301,0.0013465486413103463,0.0,96.759853,0.0,NetCologne Gesellschaft fur Telekommunikation mbH
8560,3,45301,6.622370367100064e-05,0.0,96.759853,0.0,IONOS SE
8657,13,45301,0.0002869693825743361,0.0,96.759853,0.0,MEO - SERVICOS DE COMUNICACOES E MULTIMEDIA S.A.
8697,13,45301,0.0002869693825743361,0.0,96.759853,0.0,Jordan Telecommunications PSC
8772,10,49847,0.00020061387846811242,0.067627,1488.365323,4.543709730060676e-05,NetAssist LLC
8781,14,45301,0.00030904395046466964,0.0,96.759853,0.0,Ooredoo Q.S.C.
8888,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,xTom Pty Ltd
8943,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Jump Networks Ltd
9002,58,45301,0.0012803249376393457,0.0,96.759853,0.0,RETN Limited
9009,248,49847,0.004975224186009188,0.002519,1488.365323,1.692460823343168e-06,M247 Europe SRL
9121,5,45301,0.00011037283945166773,0.0,96.759853,0.0,Turk Telekomunikasyon Anonim Sirketi
9299,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,Philippine Long Distance Telephone Co.
9312,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,xTom Hong Kong Limited
9354,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,COMMUNITY NETWORK CENTER INCORPORATED.
9381,20,45301,0.0004414913578066709,0.0,96.759853,0.0,HKBN Enterprise Solutions HK Limited
9498,43,45301,0.0009492064192843426,1e-06,96.759853,1.0334864812165432e-08,Bharti Airtel Limited
9500,31,45301,0.0006843116046003399,0.0,96.759853,0.0,One New Zealand Group Limited
9534,14,45301,0.00030904395046466964,0.0,96.759853,0.0,Maxis Broadband Sdn Bhd
9605,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,"NTT DOCOMO, INC."
9806,8,45301,0.00017659654312266837,0.0,96.759853,0.0,"Beijing Educational Information Network Service Center Co., Ltd"
9808,11,45301,0.000242820246793669,0.0,96.759853,0.0,China Mobile
9824,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,"JCOM Co., Ltd."
9829,67,45301,0.0014789960486523476,0.0,96.759853,0.0,Bharat Sanchar Nigam Ltd
9902,3,4546,0.0006599208095028596,4.6e-05,1391.60547,3.3055345779863884e-08,NeocomISP Limited
9924,51,45301,0.0011258029624070108,0.0,96.759853,0.0,"Taiwan Fixed Network, Telco and Network Service Provider."
9929,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,CHINA UNICOM Industrial Internet Backbone
9930,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,TT DOTCOM SDN BHD
10474,10,45301,0.00022074567890333546,0.0,96.759853,0.0,Dimension Data
11019,22,45301,0.000485640493587338,0.0,96.759853,0.0,"HAProxy Technologies, Inc."
11426,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,Charter Communications Inc
11878,1,45301,2.2074567890333546e-05,1e-06,96.759853,1.0334864812165432e-08,"tzulo, inc."
11917,4,45301,8.829827156133418e-05,0.0,96.759853,0.0,WhatsApp
11990,2,45301,4.414913578066709e-05,2e-06,96.759853,2.0669729624330865e-08,"Unlimited Net, LLC"
12167,3,45301,6.622370367100064e-05,3e-06,96.759853,3.10045944364963e-08,LightWave Networks
12306,2,45301,4.414913578066709e-05,0.0,96.759853,0.0,Plus.line AG
12360,4,45301,8.829827156133418e-05,0.0,96.759853,0.0,KEVAG Telekom GmbH
12849,5,45301,0.00011037283945166773,0.0,96.759853,0.0,Hot-Net internet services Ltd.
12859,1,45301,2.2074567890333546e-05,0.0,96.759853,0.0,BIT BV
12876,3,45301,6.622370367100064e-05,3.1e-05,96.759853,3.2038080917712844e-07,SCALEWAY S.A.S.
13030,4,45301,8.829827156133418e-05,0.0,96.759853,0.0,Init7 (Switzerland) Ltd.
13213,181,49847,0.003631111200272835,0.000202,1488.365323,1.3571936733438662e-07,UK-2 Limited
