org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4528,0.00044169611307420494,3.1e-05,1389.612793803215,2.2308372618790063e-08,[48254]
21vianet(China) Inc.,3,45428,6.603856652284935e-05,0.0,93.75983941870814,0.0,[17428]
23M GmbH,2,49956,4.003523100328289e-05,1.0,1483.3726332219233,0.0006741394425134933,[47447]
24 SHELLS,15,49956,0.0003002642325246217,2.7e-05,1483.3726332219233,1.820176494786432e-08,[55081]
34SP.com Limited,1,45428,2.2012855507616448e-05,0.0,93.75983941870814,0.0,[41357]
3xK Tech GmbH,12,49956,0.00024021138601969732,12.0,1483.3726332219233,0.00808967331016192,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,45428,6.603856652284935e-05,3.0,93.75983941870814,0.031996641830866895,[210644]
AKILE LTD,2,4528,0.00044169611307420494,0.003922,1389.612793803215,2.822368948738536e-06,[61112]
ALKON SAS,3,45428,6.603856652284935e-05,0.0,93.75983941870814,0.0,[266768]
ANS ACADEMY LIMITED,5,49956,0.00010008807750820722,1.5e-05,1483.3726332219233,1.01120916377024e-08,[61323]
ARLINK S.A.,1,45428,2.2012855507616448e-05,0.0,93.75983941870814,0.0,[28075]
"AT&T Services, Inc.",3,4528,0.0006625441696113075,3.0,1389.612793803215,0.0021588747695603285,[7018]
Adrian Paschkowski,1,4528,0.00022084805653710247,0.003906,1389.612793803215,2.8108549499675475e-06,[205987]
Akamai International B.V.,12741,49956,0.25504443910641367,0.039146,1483.3726332219233,2.638986261663321e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1290,49956,0.025822723997117464,0.018585,1483.3726332219233,1.2528881539113275e-05,"[36183, 16625, 63949]"
Akenes SA,1,45428,2.2012855507616448e-05,0.0,93.75983941870814,0.0,[61098]
Al Asmary Abdullah Ibrahim A,2,4528,0.00044169611307420494,2.0,1389.612793803215,0.0014392498463735523,[210499]
Alex Liu,1,4528,0.00022084805653710247,1.5e-05,1389.612793803215,1.0794373847801642e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4528,0.00044169611307420494,3.1e-05,1389.612793803215,2.2308372618790063e-08,[37963]
Alliance LLC,3,4528,0.0006625441696113075,4.6e-05,1389.612793803215,3.31027464665917e-08,[39900]
Allo Communications LLC,1,45428,2.2012855507616448e-05,0.0,93.75983941870814,0.0,[15108]
Altinea SAS,142,45428,0.0031258254820815358,0.100867,93.75983941870814,0.0010758017571846838,[41405]
