org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4536,0.0004409171075837742,3.1e-05,1393.5501412153244,2.224534236921299e-08,[48254]
21vianet(China) Inc.,3,45311,6.62090883008541e-05,0.0,92.70143977705462,0.0,[17428]
23M GmbH,2,49847,4.012277569362249e-05,1.0,1486.251580992379,0.0006728335988260439,[47447]
24 SHELLS,15,49847,0.00030092081770216866,2.7e-05,1486.251580992379,1.8166507168303185e-08,[55081]
34SP.com Limited,2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,[41357]
3xK Tech GmbH,12,49847,0.00024073665416173492,12.0,1486.251580992379,0.008074003185912528,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,45311,6.62090883008541e-05,3.0,92.70143977705462,0.0323619569147464,[210644]
AKILE LTD,2,4536,0.0004409171075837742,0.003922,1393.5501412153244,2.814394605550108e-06,[61112]
ALKON SAS,3,45311,6.62090883008541e-05,0.0,92.70143977705462,0.0,[266768]
ANS ACADEMY LIMITED,5,49847,0.00010030693923405621,1.5e-05,1486.251580992379,1.009250398239066e-08,[61323]
ARTERIA Networks Corporation,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[2519]
"AT&T Services, Inc.",3,4536,0.0006613756613756613,3.0,1393.5501412153244,0.0021527750679883537,[7018]
Adrian Paschkowski,1,4536,0.0002204585537918871,0.003906,1393.5501412153244,2.8029131385208366e-06,[205987]
Akamai International B.V.,12736,49847,0.25550183561698797,0.039146,1486.251580992379,2.633874405964432e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1280,49847,0.02567857644391839,0.018585,1486.251580992379,1.2504612434182028e-05,"[36183, 16625, 63949]"
Al Asmary Abdullah Ibrahim A,2,4536,0.0004409171075837742,2.0,1393.5501412153244,0.0014351833786589024,[210499]
Alex Liu,1,4536,0.0002204585537918871,1.5e-05,1393.5501412153244,1.0763875339941769e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4536,0.0004409171075837742,3.1e-05,1393.5501412153244,2.224534236921299e-08,[37963]
Alliance LLC,3,4536,0.0006613756613756613,4.6e-05,1393.5501412153244,3.300921770915476e-08,[39900]
Allo Communications LLC,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[15108]
Altinea SAS,142,45311,0.0031338968462404273,0.100867,92.70143977705462,0.0010880845027065752,[41405]
AltusHost B.V.,6,49847,0.00012036832708086746,6.1e-05,1486.251580992379,4.104284952838868e-08,[51430]
"Amazon.com, Inc.",13243,49847,0.2656729592553213,0.021092,1486.251580992379,1.4191406266438919e-05,[16509]
Anillc Network,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[142055]
"Anthropic, PBC",1,4536,0.0002204585537918871,1.5e-05,1393.5501412153244,1.0763875339941769e-08,[399358]
Aperture Science Limited,2,4536,0.0004409171075837742,3.1e-05,1393.5501412153244,2.224534236921299e-08,[38008]
Arcade Solutions AG,8,45311,0.0001765575688022776,0.0,92.70143977705462,0.0,[51873]
Arcus Novus UAB,1,4536,0.0002204585537918871,1.0,1393.5501412153244,0.0007175916893294512,[51259]
Arelion Sweden AB,75,45311,0.0016552272075213525,0.0,92.70143977705462,0.0,[1299]
Art of Automation B.V.,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[60893]
ArtPlanet LLC,7,49847,0.0001404297149276787,6.0,1486.251580992379,0.004037001592956264,[49542]
Artfiles LLC,1,4536,0.0002204585537918871,1.5e-05,1393.5501412153244,1.0763875339941769e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,49847,0.00024073665416173492,3.1e-05,1486.251580992379,2.0857841563607365e-08,[33760]
Astute Internet,1,4536,0.0002204585537918871,1.5e-05,1393.5501412153244,1.0763875339941769e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",17,45311,0.0003751848337048399,0.0,92.70143977705462,0.0,[24309]
"Automattic, Inc",2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,[2635]
BAI Communications Inc.,1,4536,0.0002204585537918871,1.0,1393.5501412153244,0.0007175916893294512,[396113]
BIT BV,2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,[12859]
BWE CAPITAL LIMITED,3,49847,6.018416354043373e-05,0.007812,1486.251580992379,5.256176074029056e-06,[197730]
Bach Kim Network solutions Join stock company,5,45311,0.00011034848050142349,0.0,92.70143977705462,0.0,[135967]
Baoshuo Network,1,4536,0.0002204585537918871,0.0625,1393.5501412153244,4.48494805830907e-05,[151814]
"Beijing Baidu Netcom Science and Technology Co., Ltd.",1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[38365]
"Beijing Educational Information Network Service Center Co., Ltd",8,45311,0.0001765575688022776,0.0,92.70143977705462,0.0,[9806]
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",5,45311,0.00011034848050142349,0.0,92.70143977705462,0.0,[131486]
Beijing Jingdong Shangke Information Technology Co. Ltd.,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[137753]
Belcloud LTD,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[44901]
Bell Canada,36,45311,0.0007945090596102491,1.5e-05,92.70143977705462,1.6180978457373202e-07,[577]
Bharat Sanchar Nigam Ltd,67,45311,0.0014786696387190748,0.0,92.70143977705462,0.0,[9829]
Bharti Airtel Limited,245,49847,0.004915040022468754,0.039659,1486.251580992379,2.668390769584208e-05,"[45609, 9498]"
Black Mesa Corporation,11,49847,0.00022067526631492366,0.004516999999999999,1486.251580992379,3.0391893658972403e-06,[46997]
Blacknight Internet Solutions Limited,12,45311,0.0002648363532034164,0.0,92.70143977705462,0.0,[39122]
Bouygues Telecom SA,106,45311,0.002339387786630178,0.001045,92.70143977705462,1.127274832530333e-05,[5410]
CAT Telecom Public Company Limited,19,45311,0.0004193242259054093,0.0,92.70143977705462,0.0,[4651]
CERN - European Organization for Nuclear Research,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[513]
CERNET2 IX at South China University of Technology,2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,[24357]
CHINA UNICOM Industrial Internet Backbone,43,45311,0.0009489969323122421,0.0,92.70143977705462,0.0,"[9929, 4837]"
CHINANET Guangdong province network,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[58466]
CHINANET Jiangx province IDC network,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[134238]
CHINANET Liaoning province Dalian MAN network,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[134762]
CHINANET SHAANXI province Cloud Base network,5,45311,0.00011034848050142349,0.0,92.70143977705462,0.0,[134768]
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[137697]
"CHUAN KAI INTERNATIONAL CO., LTD",1,4536,0.0002204585537918871,1.0,1393.5501412153244,0.0007175916893294512,[133375]
CLARO S.A.,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[4230]
CLDIN B.V.,11,45311,0.0002427666571031317,0.0,92.70143977705462,0.0,[48635]
CMC Telecom Infrastructure Company,1,4536,0.0002204585537918871,0.003906,1393.5501412153244,2.8029131385208366e-06,[38732]
COMMUNITY NETWORK CENTER INCORPORATED.,2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,[9354]
CORK INTERNET EXCHANGE LIMITED,1,4536,0.0002204585537918871,1.5e-05,1393.5501412153244,1.0763875339941769e-08,[47720]
"CacheNetworks, Inc.",1,4536,0.0002204585537918871,1.5e-05,1393.5501412153244,1.0763875339941769e-08,[30081]
Cellcom Fixed Line Communication L.P,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[1680]
CentralNic Ltd,2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,"[203961, 204055]"
Charter Communications Inc,2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,[11426]
"Charter Communications, Inc",2,45311,4.41393922005694e-05,0.0,92.70143977705462,0.0,[33363]
China Education and Research Network (CERNET),1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[38255]
China Education and Research Network Center,2,49847,4.012277569362249e-05,1.0,1486.251580992379,0.0006728335988260439,[4538]
China Mobile,43,45311,0.0009489969323122421,0.0,92.70143977705462,0.0,"[9808, 24444, 24547, 24400]"
China Mobile Communications Corporation,30,45311,0.000662090883008541,0.0,92.70143977705462,0.0,"[56040, 56041, 56046]"
China Mobile International Limited,19,49847,0.0003811663690894136,0.0,1486.251580992379,0.0,[58453]
China Telecom,29,45311,0.0006400211869082563,0.0,92.70143977705462,0.0,"[140903, 134756, 137702, 139203, 140061]"
China Telecom (Group),5,45311,0.00011034848050142349,0.0,92.70143977705462,0.0,"[4835, 4812, 4811]"
China Unicom,6,45311,0.0001324181766017082,0.0,92.70143977705462,0.0,"[136959, 138421, 140716, 4808]"
ChinaTelecom Cybersecurity Tech,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[58777]
"ChoicePoint, Inc.",14,49847,0.0002808594298553574,1.5e-05,1486.251580992379,1.009250398239066e-08,[25923]
Christopher Mountford,1,4536,0.0002204585537918871,0.000244,1393.5501412153244,1.7509237219638611e-07,[206981]
"Chunghwa Telecom Co., Ltd.",3,45311,6.62090883008541e-05,0.0,92.70143977705462,0.0,[3462]
Citytelecom LLC,3,4536,0.0006613756613756613,3.0,1393.5501412153244,0.0021527750679883537,[3175]
Claro NXT Telecomunicacoes Ltda,219,49847,0.004393443938451662,0.003906,1486.251580992379,2.628088037014528e-06,[28573]
"Cloudflare London, LLC",16,4536,0.003527336860670194,3.000198,1393.5501412153244,0.002152917151142841,[209242]
"Cloudflare, Inc.",2623,49847,0.05262102032218589,0.010026,1486.251580992379,6.745829661829917e-06,"[13335, 395747]"
Clouvider Limited,32,4536,0.007054673721340388,9.00058,1393.5501412153244,0.006458741407144872,[62240]
Cogent Communications,8,49847,0.00016049110277448995,0.015656,1486.251580992379,1.0533882823220544e-05,[174]
ComClark Network & Technology Corp,1,45311,2.20696961002847e-05,0.0,92.70143977705462,0.0,[17639]
Combell NV,207,45311,0.004568427092758932,0.0,92.70143977705462,0.0,[34762]
"Comcast Cable Communications, LLC",44,45311,0.0009710666284125268,0.0,92.70143977705462,0.0,[7922]
Comfortel Ltd.,3,4536,0.0006613756613756613,2.000015,1393.5501412153244,0.0014351941425342423,[56534]
Corporate / Direct Member IDNIC,17,45311,0.0003751848337048399,0.0,92.70143977705462,0.0,[55818]
Cox Communications Inc.,2,4536,0.0004409171075837742,2.0,1393.5501412153244,0.0014351833786589024,[22773]
Cr0bar Limited,4,4536,0.0008818342151675485,6.1e-05,1393.5501412153244,4.377309304909653e-08,[56758]
DEFSOLUTION LLC,10,45311,0.00022069696100284698,5.0,92.70143977705462,0.05393659485791067,[197992]
DGN TEKNOLOJI A.S.,1,4536,0.0002204585537918871,1.0,1393.5501412153244,0.0007175916893294512,[43260]
DNS0.EU A.D.,2,4536,0.0004409171075837742,2.0,1393.5501412153244,0.0014351833786589024,[50902]
DNT Solutions,1,4536,0.0002204585537918871,1.0,1393.5501412153244,0.0007175916893294512,[147057]
Daniel Cid,3,4536,0.0006613756613756613,4.6e-05,1393.5501412153244,3.300921770915476e-08,[205157]
Data102,8,45311,0.0001765575688022776,0.0,92.70143977705462,0.0,[17185]
Datacamp Limited,19,49847,0.0003811663690894136,0.000244,1486.251580992379,1.6417139811355473e-07,"[212238, 60068]"
Dattatec.com,3,45311,6.62090883008541e-05,0.0,92.70143977705462,0.0,[27823]
Dazhong Technology Network Studio of Tieling County,1,4536,0.0002204585537918871,1.5e-05,1393.5501412153244,1.0763875339941769e-08,[211051]
Delta Ltd,43,49847,0.0008626396774128834,9.500061,1486.251580992379,0.006391960231696947,[213220]
