as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,32,45311,0.000706,32.0,92.70144,0.345194,I-SERVERS LTD,GB,Education and Research,None
395839,11,45311,0.000243,10.0,92.70144,0.107873,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,45311,0.000221,7.0,92.70144,0.075511,JSC IOT,RU,Computer and Information Technology,None
213220,37,45311,0.000817,6.500015,92.70144,0.070118,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,45311,0.000177,6.0,92.70144,0.064724,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,10,45311,0.000221,5.0,92.70144,0.053937,DEFSOLUTION LLC,US,None,None
29014,4,45311,8.8e-05,4.0,92.70144,0.043149,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,45311,0.000132,4.0,92.70144,0.043149,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
204916,138,45311,0.003046,3.0,92.70144,0.032362,"RACKTECH CO., LTD.",TH,None,None
210644,3,45311,6.6e-05,3.0,92.70144,0.032362,AEZA INTERNATIONAL LTD,GB,None,None
202888,3,45311,6.6e-05,2.000015,92.70144,0.021575,UPSTREAM NETWORK LTD,GB,None,None
48261,4,45311,8.8e-05,2.0,92.70144,0.021575,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
199925,3,45311,6.6e-05,2.0,92.70144,0.021575,Phan Nhat Nghi,VG,Construction and Real Estate,Other
53667,113,45311,0.002494,1.001709,92.70144,0.010806,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,53,45311,0.00117,1.000002,92.70144,0.010787,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
197619,2,45311,4.4e-05,1.0,92.70144,0.010787,Telnab Networks LLC,US,None,None
198571,1,45311,2.2e-05,1.0,92.70144,0.010787,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
64267,12,45311,0.000265,0.75,92.70144,0.00809,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,76,45311,0.001677,0.589844,92.70144,0.006363,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,45311,0.000177,0.5,92.70144,0.005394,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
140810,32,45311,0.000706,0.125,92.70144,0.001348,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
36492,1731,45311,0.038203,0.105423,92.70144,0.001137,Google LLC,US,Computer and Information Technology,Software Development
41405,142,45311,0.003134,0.100867,92.70144,0.001088,Altinea SAS,FR,Computer and Information Technology,None
6939,753,45311,0.016618,0.007901,92.70144,8.5e-05,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
138652,2,45311,4.4e-05,0.007812,92.70144,8.4e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,45311,8.8e-05,0.003937,92.70144,4.2e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
201217,1,45311,2.2e-05,0.003906,92.70144,4.2e-05,RADISHCLOUD TECHNOLOGY LLC,US,None,None
5410,106,45311,0.002339,0.001045,92.70144,1.1e-05,Bouygues Telecom SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
41378,16,45311,0.000353,0.000702,92.70144,8e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,45311,4.4e-05,0.000488,92.70144,5e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,28,45311,0.000618,0.000427,92.70144,5e-06,"GALAXYGATE, LLC",US,Other,None
33387,18,45311,0.000397,0.000259,92.70144,3e-06,"Nocix, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
396356,162,45311,0.003575,0.000183,92.70144,2e-06,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
