as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,3,45311,6.62090883008541e-05,0.0,92.70144,0.0,University of Illinois
174,8,49847,0.00016049110277448995,0.015656,1486.251581,1.053388282316653e-05,Cogent Communications
513,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,CERN - European Organization for Nuclear Research
577,36,45311,0.0007945090596102491,1.5e-05,92.70144,1.6180978418458225e-07,Bell Canada
680,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Verizon Business
812,43,45311,0.0009489969323122421,0.0,92.70144,0.0,Rogers Communications Canada Inc.
835,1,45311,2.20696961002847e-05,1.5e-05,92.70144,1.6180978418458225e-07,GoCodeIT Inc
852,25,45311,0.0005517424025071175,0.0,92.70144,0.0,TELUS Communications Inc.
949,5,4536,0.0011022927689594356,7.6e-05,1393.550141,5.453696839746508e-08,xTom
1221,40,45311,0.0008827878440113879,0.0,92.70144,0.0,Telstra Corporation Limited
1239,2,4536,0.0004409171075837742,2.0,1393.550141,0.00143518337888066,Sprint
1257,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Tele2 Sverige AB
1299,75,45311,0.0016552272075213525,0.0,92.70144,0.0,Arelion Sweden AB
1547,9,45311,0.00019862726490256228,0.0,92.70144,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1653,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Vetenskapsradet / SUNET
1659,1,45311,2.20696961002847e-05,1.5e-05,92.70144,1.6180978418458225e-07,National Chung Hsing University
1680,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Cellcom Fixed Line Communication L.P
1921,9,4536,0.001984126984126984,0.000137,1393.550141,9.83100614533252e-08,ipcom GmbH
1930,15,45311,0.0003310454415042705,1e-06,92.70144,1.0787318945638815e-08,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,45311,8.82787844011388e-05,0.0,92.70144,0.0,Internet Initiative Japan Inc.
2519,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,ARTERIA Networks Corporation
2527,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Sony Network Communications Inc.
2635,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,"Automattic, Inc"
2860,11,45311,0.0002427666571031317,0.0,92.70144,0.0,"NOS COMUNICACOES, S.A."
2875,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Joint Institute for Nuclear Research
3175,3,4536,0.0006613756613756613,3.0,1393.550141,0.00215277506832099,Citytelecom LLC
3214,3,45311,6.62090883008541e-05,0.0,92.70144,0.0,xTom GmbH
3292,3,45311,6.62090883008541e-05,0.0,92.70144,0.0,TDC Holding A/S
3303,18,45311,0.00039725452980512456,0.0,92.70144,0.0,Swisscom (Schweiz) AG
3320,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,Deutsche Telekom AG
3389,13,45311,0.00028690604930370106,0.0,92.70144,0.0,Ford Motor Company
3462,3,45311,6.62090883008541e-05,0.0,92.70144,0.0,"Chunghwa Telecom Co., Ltd."
3741,9,45311,0.00019862726490256228,0.0,92.70144,0.0,Dimension Data
4134,13,45311,0.00028690604930370106,0.0,92.70144,0.0,"No.31,Jin-rong Street"
4230,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,CLARO S.A.
4538,2,49847,4.012277569362249e-05,1.0,1486.251581,0.000672833598822594,China Education and Research Network Center
4637,13,45311,0.00028690604930370106,0.0,92.70144,0.0,Telstra International Limited
4651,19,45311,0.0004193242259054093,0.0,92.70144,0.0,CAT Telecom Public Company Limited
4657,19,49847,0.0003811663690894136,0.0,1486.251581,0.0,Starhub Ltd.
4739,15,45311,0.0003310454415042705,0.0,92.70144,0.0,iiNet Limited
4761,3,4536,0.0006613756613756613,0.0,1393.550141,0.0,PT. INDOSAT Tbk
4788,13,49847,0.00026079804200854613,0.0,1486.251581,0.0,TM TECHNOLOGY SERVICES SDN BHD
4802,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,iiNet Limited
4808,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,China Unicom
4811,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,China Telecom (Group)
4812,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,China Telecom (Group)
4835,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,China Telecom (Group)
4837,42,45311,0.0009269272362119574,0.0,92.70144,0.0,CHINA UNICOM Industrial Internet Backbone
5410,106,45311,0.002339387786630178,0.001045,92.70144,1.1272748298192561e-05,Bouygues Telecom SA
5432,31,45311,0.0006841605791088256,0.0,92.70144,0.0,Proximus NV
5606,32,45311,0.0007062302752091103,0.0,92.70144,0.0,GTS Telecom SRL
6233,3,45311,6.62090883008541e-05,0.0,92.70144,0.0,xTom
6315,1,45311,2.20696961002847e-05,1.5e-05,92.70144,1.6180978418458225e-07,"XMission, L.C."
6697,37,45311,0.0008165787557105339,0.0,92.70144,0.0,Republican Unitary Telecommunication Enterprise Beltelecom
6718,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,NAV COMMUNICATIONS SRL
6724,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Strato AG
6762,20,49847,0.00040122775693622484,0.0,1486.251581,0.0,TELECOM ITALIA SPARKLE S.p.A.
6805,118,45311,0.0026042241398335944,0.0,92.70144,0.0,Telefonica Germany GmbH & Co.OHG
6939,754,49847,0.015126286436495677,0.070401,1486.251581,4.736815819070944e-05,Hurricane Electric LLC
7018,3,4536,0.0006613756613756613,3.0,1393.550141,0.00215277506832099,"AT&T Services, Inc."
7545,15,45311,0.0003310454415042705,0.0,92.70144,0.0,TPG Internet Pty Ltd
7679,18,45311,0.00039725452980512456,0.0,92.70144,0.0,"QTnet,Inc."
7713,99,49847,0.001986077396834313,0.0,1486.251581,0.0,Telekomunikasi Indonesia (PT)
7922,44,45311,0.0009710666284125268,0.0,92.70144,0.0,"Comcast Cable Communications, LLC"
8100,9,45311,0.00019862726490256228,5e-06,92.70144,5.3936594728194084e-08,QuadraNet Enterprises LLC
8342,9,45311,0.00019862726490256228,0.0,92.70144,0.0,JSC RTComm.RU
8422,61,45311,0.0013462514621173666,0.0,92.70144,0.0,NetCologne Gesellschaft fur Telekommunikation mbH
8560,3,45311,6.62090883008541e-05,0.0,92.70144,0.0,IONOS SE
8697,13,45311,0.00028690604930370106,0.0,92.70144,0.0,Jordan Telecommunications PSC
8772,10,49847,0.00020061387846811242,0.067627,1486.251581,4.550171778757557e-05,NetAssist LLC
8781,14,45311,0.0003089757454039858,0.0,92.70144,0.0,Ooredoo Q.S.C.
8888,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,xTom Pty Ltd
8943,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Jump Networks Ltd
9002,58,45311,0.0012800423738165126,0.0,92.70144,0.0,RETN Limited
9009,248,49847,0.004975224186009188,0.002519,1486.251581,1.694867835434114e-06,M247 Europe SRL
9121,6,45311,0.0001324181766017082,0.0,92.70144,0.0,Turk Telekomunikasyon Anonim Sirketi
9299,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,Philippine Long Distance Telephone Co.
9312,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,xTom Hong Kong Limited
9354,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,COMMUNITY NETWORK CENTER INCORPORATED.
9381,20,45311,0.00044139392200569395,0.0,92.70144,0.0,HKBN Enterprise Solutions HK Limited
9498,43,45311,0.0009489969323122421,1e-06,92.70144,1.0787318945638815e-08,Bharti Airtel Limited
9500,31,45311,0.0006841605791088256,0.0,92.70144,0.0,One New Zealand Group Limited
9534,14,45311,0.0003089757454039858,0.0,92.70144,0.0,Maxis Broadband Sdn Bhd
9605,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,"NTT DOCOMO, INC."
9806,8,45311,0.0001765575688022776,0.0,92.70144,0.0,"Beijing Educational Information Network Service Center Co., Ltd"
9808,11,45311,0.0002427666571031317,0.0,92.70144,0.0,China Mobile
9824,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,"JCOM Co., Ltd."
9829,67,45311,0.0014786696387190748,0.0,92.70144,0.0,Bharat Sanchar Nigam Ltd
9902,3,4536,0.0006613756613756613,4.6e-05,1393.550141,3.300921771425518e-08,NeocomISP Limited
9924,51,45311,0.0011255545011145196,0.0,92.70144,0.0,"Taiwan Fixed Network, Telco and Network Service Provider."
9929,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,CHINA UNICOM Industrial Internet Backbone
9930,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,TT DOTCOM SDN BHD
10474,10,45311,0.00022069696100284698,0.0,92.70144,0.0,Dimension Data
11019,23,45311,0.0005076030103065481,0.0,92.70144,0.0,"HAProxy Technologies, Inc."
11426,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,Charter Communications Inc
11878,1,45311,2.20696961002847e-05,1e-06,92.70144,1.0787318945638815e-08,"tzulo, inc."
11917,4,45311,8.82787844011388e-05,0.0,92.70144,0.0,WhatsApp
11990,2,45311,4.41393922005694e-05,2e-06,92.70144,2.157463789127763e-08,"Unlimited Net, LLC"
12167,3,45311,6.62090883008541e-05,3e-06,92.70144,3.236195683691645e-08,LightWave Networks
12306,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,Plus.line AG
12360,4,45311,8.82787844011388e-05,0.0,92.70144,0.0,KEVAG Telekom GmbH
12849,5,45311,0.00011034848050142349,0.0,92.70144,0.0,Hot-Net internet services Ltd.
12859,2,45311,4.41393922005694e-05,0.0,92.70144,0.0,BIT BV
12876,3,45311,6.62090883008541e-05,3.1e-05,92.70144,3.344068873148033e-07,SCALEWAY S.A.S.
13030,4,45311,8.82787844011388e-05,0.0,92.70144,0.0,Init7 (Switzerland) Ltd.
13213,181,49847,0.003631111200272835,0.000202,1486.251581,1.3591238696216397e-07,UK-2 Limited
13285,1,45311,2.20696961002847e-05,0.0,92.70144,0.0,TalkTalk Communications Limited
13335,2620,49847,0.05256083615864546,0.010026,1486.251581,6.745829661795327e-06,"Cloudflare, Inc."
