org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,26489,0.001774,30.0,83.33253822148359,0.360003,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,26489,0.006342,9.672119,83.33253822148359,0.116067,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,26489,0.000378,7.0,83.33253822148359,0.084001,[29182],['RU'],['Computer and Information Technology'],['None']
IP SERVER LLC,8,26489,0.000302,6.0,83.33253822148359,0.072001,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,9,26489,0.00034,5.0,83.33253822148359,0.060001,[197992],['US'],['None'],['None']
HOSTKEY B.V.,6,26489,0.000227,4.0,83.33253822148359,0.048,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ScaleUp Technologies GmbH & Co. KG,4,26489,0.000151,4.0,83.33253822148359,0.048,[29014],['DE'],['Computer and Information Technology'],['None']
"RACKTECH CO., LTD.",4,26489,0.000151,3.0,83.33253822148359,0.036,[204916],['TH'],['None'],['None']
AEZA INTERNATIONAL LTD,3,26489,0.000113,3.0,83.33253822148359,0.036,[210644],['GB'],['None'],['None']
socialimprove LLC,4,26489,0.000151,2.0,83.33253822148359,0.024,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Phan Nhat Nghi,2,26489,7.6e-05,2.0,83.33253822148359,0.024,[199925],['VG'],['Construction and Real Estate'],['Other']
FranTech Solutions,21,26489,0.000793,1.000015,83.33253822148359,0.012,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Leaseweb USA, Inc.",61,26489,0.002303,1.000015,83.33253822148359,0.012,[30633],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LeaseWeb Netherlands B.V.,36,26489,0.001359,1.0,83.33253822148359,0.012,[60781],['NL'],['Computer and Information Technology'],['None']
Telnab Networks LLC,2,26489,7.6e-05,1.0,83.33253822148359,0.012,[197619],['US'],['None'],['None']
Sprious LLC,12,26489,0.000453,0.75,83.33253822148359,0.009,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VisualViet Company Limited,178,26489,0.00672,0.551773,83.33253822148359,0.006621,[135981],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Delta Ltd,25,26489,0.000944,0.500015,83.33253822148359,0.006,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,26489,0.000302,0.5,83.33253822148359,0.006,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,1832,26489,0.069161,0.132993,83.33253822148359,0.001596,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Megacore Technology Company Limited,32,26489,0.001208,0.125,83.33253822148359,0.0015,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Altinea SAS,52,26489,0.001963,0.085693,83.33253822148359,0.001028,[41405],['FR'],['Computer and Information Technology'],['None']
Super Godzilla Communications GK,2,26489,7.6e-05,0.007812,83.33253822148359,9.4e-05,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
RADISHCLOUD TECHNOLOGY LLC,1,26489,3.8e-05,0.003906,83.33253822148359,4.7e-05,[201217],['US'],['None'],['None']
Kirino LLC,16,26489,0.000604,0.000702,83.33253822148359,8e-06,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Web2Objects LLC,2,26489,7.6e-05,0.000488,83.33253822148359,6e-06,[62874],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
