as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,2,26741,7.479151864178602e-05,0.0,88.332588,0.0,University of Illinois
174,8,31265,0.00025587717895410203,0.015656,1474.960702,1.0614520087735869e-05,Cogent Communications
513,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,CERN - European Organization for Nuclear Research
577,30,26741,0.0011218727796267903,8e-06,88.332588,9.05668019146003e-08,Bell Canada
680,3,26741,0.00011218727796267903,0.0,88.332588,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,Verizon Business
812,40,26741,0.0014958303728357205,0.0,88.332588,0.0,Rogers Communications Canada Inc.
835,1,26741,3.739575932089301e-05,1.5e-05,88.332588,1.698127535898756e-07,GoCodeIT Inc
852,25,26741,0.0009348939830223252,0.0,88.332588,0.0,TELUS Communications Inc.
906,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,DMIT Cloud Services
949,6,4524,0.001326259946949602,9.2e-05,1386.628114,6.634799848000196e-08,xTom
1221,40,26741,0.0014958303728357205,0.0,88.332588,0.0,Telstra Corporation Limited
1239,2,4524,0.0004420866489832007,2.0,1386.628114,0.0014423477930435211,Sprint
1257,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,Tele2 Sverige AB
1299,73,26741,0.00272989043042519,0.0,88.332588,0.0,Arelion Sweden AB
1547,8,26741,0.0002991660745671441,0.0,88.332588,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1659,10,26741,0.0003739575932089301,8e-06,88.332588,9.05668019146003e-08,National Chung Hsing University
1680,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,Cellcom Fixed Line Communication L.P
1921,6,4524,0.001326259946949602,9.2e-05,1386.628114,6.634799848000196e-08,ipcom GmbH
1930,17,26741,0.0006357279084551812,0.0,88.332588,0.0,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,26741,0.00014958303728357204,0.0,88.332588,0.0,Internet Initiative Japan Inc.
2519,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,ARTERIA Networks Corporation
2527,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,Sony Network Communications Inc.
2635,2,26741,7.479151864178602e-05,0.0,88.332588,0.0,"Automattic, Inc"
2860,11,26741,0.00041135335252982314,0.0,88.332588,0.0,"NOS COMUNICACOES, S.A."
3175,3,4524,0.000663129973474801,3.0,1386.628114,0.0021635216895652815,Citytelecom LLC
3214,3,26741,0.00011218727796267903,0.0,88.332588,0.0,xTom GmbH
3292,3,26741,0.00011218727796267903,0.0,88.332588,0.0,TDC Holding A/S
3303,15,26741,0.0005609363898133952,0.0,88.332588,0.0,Swisscom (Schweiz) AG
3320,2,26741,7.479151864178602e-05,0.0,88.332588,0.0,Deutsche Telekom AG
3389,13,26741,0.0004861448711716091,0.0,88.332588,0.0,Ford Motor Company
3462,3,26741,0.00011218727796267903,0.0,88.332588,0.0,"Chunghwa Telecom Co., Ltd."
3741,9,26741,0.0003365618338880371,0.0,88.332588,0.0,Dimension Data
4134,13,26741,0.0004861448711716091,0.0,88.332588,0.0,"No.31,Jin-rong Street"
4230,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,CLARO S.A.
4538,2,31265,6.396929473852551e-05,1.0,1474.960702,0.0006779841650316728,China Education and Research Network Center
4637,13,26741,0.0004861448711716091,0.0,88.332588,0.0,Telstra International Limited
4651,19,26741,0.0007105194270969672,0.0,88.332588,0.0,CAT Telecom Public Company Limited
4657,19,31265,0.0006077083000159923,0.0,1474.960702,0.0,Starhub Ltd.
4739,15,26741,0.0005609363898133952,0.0,88.332588,0.0,iiNet Limited
4761,3,4524,0.000663129973474801,0.0,1386.628114,0.0,PT. INDOSAT Tbk
4788,13,31265,0.0004158004158004158,0.0,1474.960702,0.0,TM TECHNOLOGY SERVICES SDN BHD
4802,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,iiNet Limited
4808,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,China Unicom
4811,2,26741,7.479151864178602e-05,0.0,88.332588,0.0,China Telecom (Group)
4812,1,26741,3.739575932089301e-05,0.0,88.332588,0.0,China Telecom (Group)
4835,2,26741,7.479151864178602e-05,0.0,88.332588,0.0,China Telecom (Group)
4837,41,26741,0.0015332261321566135,0.0,88.332588,0.0,CHINA UNICOM Industrial Internet Backbone
5410,21,26741,0.0007853109457387533,8e-06,88.332588,9.05668019146003e-08,Bouygues Telecom SA
5432,31,26741,0.0011592685389476833,0.0,88.332588,0.0,Proximus NV
5606,31,26741,0.0011592685389476833,0.0,88.332588,0.0,GTS Telecom SRL
6233,3,26741,0.00011218727796267903,0.0,88.332588,0.0,xTom
