sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio
"Banks, Credit Card Companies, Mortgage Providers",3.0,4514.0,0.000664599025254763,3.0,1384.6316688656807,0.0021666411851302397
Buildings (Residential or Commercial),15.0,4514.0,0.003322995126273815,1.006851,1384.6316688656807,0.0007271616146298556
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1.0,26941.0,3.711814706209866e-05,0.0,86.33258945004596,0.0
Chemical and Pharmaceutical Manufacturing,1.0,4514.0,0.00022153300841825432,1.5e-05,1384.6316688656807,1.0833205925651198e-08
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6.0,26941.0,0.00022270888237259197,0.0,86.33258945004596,0.0
"Colleges, Universities, and Professional Schools",16.0,31455.0,0.0005086631696073756,2.000008,1470.9642583157267,0.0013596577814134214
Computer and Network Security,1598.0,31455.0,0.05080273406453664,0.019918,1470.9642583157267,1.3540777681985538e-05
Electronics and Computer Components,2.0,4514.0,0.00044306601683650863,1.000015,1384.6316688656807,0.0007222245615826722
Elementary and Secondary Schools,1.0,4514.0,0.00022153300841825432,1.0,1384.6316688656807,0.0007222137283767466
"Government and Regulatory Agencies, Administrations, Departments, and Services",5.0,26941.0,0.0001855907353104933,0.0,86.33258945004596,0.0
Hosting and Cloud Provider,7970.0,31455.0,0.253377841360674,14.348619,1470.9642583157267,0.009754566719676354
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4.0,26941.0,0.00014847258824839463,0.0,86.33258945004596,0.0
Internet Service Provider (ISP),5463.0,31455.0,0.1736766809728183,209.657499,1470.9642583157267,0.14253065485089392
"Investment, Portfolio Management, Pensions and Funds",17.0,31455.0,0.0005404546177078366,15.000015,1470.9642583157267,0.010197402768422948
"Law Enforcement, Public Safety, and Justice",3.0,26941.0,0.00011135444118629598,0.0,86.33258945004596,0.0
"Law, Business, and Consulting Services",133.0,31455.0,0.00422826259736131,1004.0002589999999,1470.9642583157267,0.6825456521626115
"Metal, Glass, Wood, and Paper Manufacturing",3.0,4514.0,0.000664599025254763,3.0,1384.6316688656807,0.0021666411851302397
"Military, Defense, National Security, and International Affairs",37.0,26941.0,0.0013733714412976505,1.5e-05,86.33258945004596,1.737466708175057e-07
None,2784.0,31455.0,0.08850739151168335,174.254162,1470.9642583157267,0.11846253980332826
Online Informational Content,20.0,31455.0,0.0006358289620092195,0.007956999999999999,1470.9642583157267,5.409376845845913e-06
Online Music and Video Streaming Services,9855.0,31455.0,0.3133047210300429,0.043184,1470.9642583157267,2.9357613385825053e-05
Other,97.0,31455.0,0.0030837704657447145,6.177718000000001,1470.9642583157267,0.004199774375941377
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13.0,4514.0,0.0028799291094373063,0.006836,1384.6316688656807,4.9370530471834396e-06
Phone Provider,168.0,26941.0,0.006235848706432575,9.672119,86.33258945004596,0.11203323173338282
Real Estate (Residential and/or Commercial),3.0,4514.0,0.000664599025254763,4.6e-05,1384.6316688656807,3.322183150533034e-08
"Recreation, Sports, and Performing Arts",6.0,26941.0,0.00022270888237259197,0.0,86.33258945004596,0.0
Software Development,3231.0,31455.0,0.10271816881258941,26.769008,1470.9642583157267,0.01819827222087018
