org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,26765,0.001756,30.0,89.332344180658,0.335825,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,26765,0.006277,9.672119,89.332344180658,0.108271,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,26765,0.000374,7.0,89.332344180658,0.078359,[29182],['RU'],['Computer and Information Technology'],['None']
IP SERVER LLC,9,26765,0.000336,7.0,89.332344180658,0.078359,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Delta Ltd,35,26765,0.001308,6.500015,89.332344180658,0.072762,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,9,26765,0.000336,5.0,89.332344180658,0.055971,[197992],['US'],['None'],['None']
ScaleUp Technologies GmbH & Co. KG,4,26765,0.000149,4.0,89.332344180658,0.044777,[29014],['DE'],['Computer and Information Technology'],['None']
HOSTKEY B.V.,6,26765,0.000224,4.0,89.332344180658,0.044777,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
AEZA INTERNATIONAL LTD,3,26765,0.000112,3.0,89.332344180658,0.033582,[210644],['GB'],['None'],['None']
"RACKTECH CO., LTD.",4,26765,0.000149,3.0,89.332344180658,0.033582,[204916],['TH'],['None'],['None']
Phan Nhat Nghi,2,26765,7.5e-05,2.0,89.332344180658,0.022388,[199925],['VG'],['Construction and Real Estate'],['Other']
socialimprove LLC,4,26765,0.000149,2.0,89.332344180658,0.022388,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",63,26765,0.002354,1.000017,89.332344180658,0.011194,[30633],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FranTech Solutions,21,26765,0.000785,1.000015,89.332344180658,0.011194,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
