as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,3,26765,0.00011208668036614982,0.0,89.332344,0.0,University of Illinois
174,8,31283,0.0002557299491736726,0.015656,1470.9604419999998,1.064338615300438e-05,Cogent Communications
513,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,CERN - European Organization for Nuclear Research
577,30,26765,0.0011208668036614981,8e-06,89.332344,8.955323057458337e-08,Bell Canada
680,2,26765,7.472445357743322e-05,0.0,89.332344,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,Verizon Business
812,40,26765,0.0014944890715486642,0.0,89.332344,0.0,Rogers Communications Canada Inc.
835,1,26765,3.736222678871661e-05,1.5e-05,89.332344,1.6791230732734383e-07,GoCodeIT Inc
852,25,26765,0.0009340556697179152,0.0,89.332344,0.0,TELUS Communications Inc.
906,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,DMIT Cloud Services
949,6,4518,0.0013280212483399733,9.2e-05,1381.628098,6.658810727226539e-08,xTom
1221,40,26765,0.0014944890715486642,0.0,89.332344,0.0,Telstra Corporation Limited
1239,2,4518,0.0004426737494466578,2.0,1381.628098,0.0014475675493970737,Sprint
1257,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,Tele2 Sverige AB
1299,73,26765,0.0027274425555763124,0.0,89.332344,0.0,Arelion Sweden AB
1547,10,26765,0.00037362226788716606,0.0,89.332344,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1659,10,26765,0.00037362226788716606,8e-06,89.332344,8.955323057458337e-08,National Chung Hsing University
1680,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,Cellcom Fixed Line Communication L.P
1921,9,4518,0.00199203187250996,0.000137,1381.628098,9.915837713369956e-08,ipcom GmbH
1930,17,26765,0.0006351578554081823,0.0,89.332344,0.0,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,26765,0.00014944890715486644,0.0,89.332344,0.0,Internet Initiative Japan Inc.
2519,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,ARTERIA Networks Corporation
2527,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,Sony Network Communications Inc.
2635,2,26765,7.472445357743322e-05,0.0,89.332344,0.0,"Automattic, Inc"
2860,11,26765,0.0004109844946758827,0.0,89.332344,0.0,"NOS COMUNICACOES, S.A."
3175,3,4518,0.0006640106241699867,3.0,1381.628098,0.0021713513240956108,Citytelecom LLC
3214,3,26765,0.00011208668036614982,0.0,89.332344,0.0,xTom GmbH
3292,3,26765,0.00011208668036614982,0.0,89.332344,0.0,TDC Holding A/S
3303,15,26765,0.0005604334018307491,0.0,89.332344,0.0,Swisscom (Schweiz) AG
3320,2,26765,7.472445357743322e-05,0.0,89.332344,0.0,Deutsche Telekom AG
3389,12,26765,0.0004483467214645993,0.0,89.332344,0.0,Ford Motor Company
3462,3,26765,0.00011208668036614982,0.0,89.332344,0.0,"Chunghwa Telecom Co., Ltd."
3741,9,26765,0.00033626004109844947,0.0,89.332344,0.0,Dimension Data
4134,13,26765,0.0004857089482533159,0.0,89.332344,0.0,"No.31,Jin-rong Street"
4230,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,CLARO S.A.
4538,2,31283,6.393248729341815e-05,1.0,1470.9604419999998,0.0006798279351689051,China Education and Research Network Center
4637,13,26765,0.0004857089482533159,0.0,89.332344,0.0,Telstra International Limited
4651,19,26765,0.0007098823089856155,0.0,89.332344,0.0,CAT Telecom Public Company Limited
4657,19,31283,0.0006073586292874724,0.0,1470.9604419999998,0.0,Starhub Ltd.
4739,15,26765,0.0005604334018307491,0.0,89.332344,0.0,iiNet Limited
4761,3,4518,0.0006640106241699867,0.0,1381.628098,0.0,PT. INDOSAT Tbk
4788,13,31283,0.00041556116740721797,0.0,1470.9604419999998,0.0,TM TECHNOLOGY SERVICES SDN BHD
4802,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,iiNet Limited
4808,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,China Unicom
4811,2,26765,7.472445357743322e-05,0.0,89.332344,0.0,China Telecom (Group)
4812,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,China Telecom (Group)
4835,2,26765,7.472445357743322e-05,0.0,89.332344,0.0,China Telecom (Group)
4837,41,26765,0.001531851298337381,0.0,89.332344,0.0,CHINA UNICOM Industrial Internet Backbone
5410,21,26765,0.0007846067625630487,8e-06,89.332344,8.955323057458337e-08,Bouygues Telecom SA
5432,31,26765,0.0011582290304502148,0.0,89.332344,0.0,Proximus NV
5606,29,26765,0.0010835045768727816,0.0,89.332344,0.0,GTS Telecom SRL
6233,3,26765,0.00011208668036614982,0.0,89.332344,0.0,xTom
6315,1,26765,3.736222678871661e-05,1.5e-05,89.332344,1.6791230732734383e-07,"XMission, L.C."
6369,1,4518,0.0002213368747233289,1.5e-05,1381.628098,1.0856756620478053e-08,Netrunner Inc
6697,32,26765,0.0011955912572389315,0.0,89.332344,0.0,Republican Unitary Telecommunication Enterprise Beltelecom
6718,2,26765,7.472445357743322e-05,0.0,89.332344,0.0,NAV COMMUNICATIONS SRL
6724,1,26765,3.736222678871661e-05,0.0,89.332344,0.0,Strato AG
6762,33,31283,0.0010548860403413994,0.0,1470.9604419999998,0.0,TELECOM ITALIA SPARKLE S.p.A.
6805,112,26765,0.00418456940033626,0.0,89.332344,0.0,Telefonica Germany GmbH & Co.OHG
6939,589,31283,0.018828117507911645,0.062532,1470.9604419999998,4.251100044198198e-05,Hurricane Electric LLC
7018,3,4518,0.0006640106241699867,3.0,1381.628098,0.0021713513240956108,"AT&T Services, Inc."
7545,14,26765,0.0005230711750420325,0.0,89.332344,0.0,TPG Internet Pty Ltd
