org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4530,0.0004415011037527594,3.1e-05,1384.815674722195,2.2385650715730704e-08,[48254]
21vianet(China) Inc.,3,27034,0.00011097136938669824,0.0,88.33261990313,0.0,[17428]
23M GmbH,2,31564,6.336332530731213e-05,1.0,1473.148294625325,0.0006788182857411082,[47447]
24 SHELLS,15,31564,0.00047522493980484094,2.7e-05,1473.148294625325,1.832809371500992e-08,[55081]
34SP.com Limited,1,27034,3.699045646223274e-05,0.0,88.33261990313,0.0,[41357]
3xK Tech GmbH,16,31564,0.000506906602458497,10.0,1473.148294625325,0.006788182857411082,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,27034,0.00011097136938669824,3.0,88.33261990313,0.033962538451706194,[210644]
AKILE LTD,2,4530,0.0004415011037527594,0.003922,1384.815674722195,2.832145874422446e-06,[61112]
ALKON SAS,3,27034,0.00011097136938669824,0.0,88.33261990313,0.0,[266768]
ANS ACADEMY LIMITED,5,31564,0.0001584083132682803,1.5e-05,1473.148294625325,1.0182274286116622e-08,[61323]
"AT&T Services, Inc.",3,4530,0.0006622516556291391,3.0,1384.815674722195,0.0021663532950707133,[7018]
Adrian Paschkowski,1,4530,0.0002207505518763797,0.003906,1384.815674722195,2.820591990182069e-06,[205987]
Akamai International B.V.,9873,31564,0.3127930553795463,0.03914,1473.148294625325,2.6568947703906972e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1276,31564,0.040425801546065135,0.018585,1473.148294625325,1.2615837840498495e-05,"[36183, 16625, 63949]"
Al Asmary Abdullah Ibrahim A,1,4530,0.0002207505518763797,1.0,1384.815674722195,0.0007221177650235711,[210499]
Alex Liu,1,4530,0.0002207505518763797,1.5e-05,1384.815674722195,1.0831766475353567e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4530,0.0004415011037527594,3.1e-05,1384.815674722195,2.2385650715730704e-08,[37963]
Alliance LLC,3,4530,0.0006622516556291391,4.6e-05,1384.815674722195,3.321741719108427e-08,[39900]
Allo Communications LLC,1,27034,3.699045646223274e-05,0.0,88.33261990313,0.0,[15108]
Altinea SAS,52,27034,0.0019235037360361027,0.085693,88.33261990313,0.0009701172691806863,[41405]
AltusHost B.V.,10,31564,0.0003168166265365606,3e-05,1473.148294625325,2.0364548572233243e-08,[51430]
"Amazon.com, Inc.",6035,31564,0.19119883411481434,0.020912,1473.148294625325,1.4195447991418053e-05,[16509]
"Anthropic, PBC",1,4530,0.0002207505518763797,1.5e-05,1384.815674722195,1.0831766475353567e-08,[399358]
Aperture Science Limited,2,4530,0.0004415011037527594,3.1e-05,1384.815674722195,2.2385650715730704e-08,[38008]
Arcade Solutions AG,8,27034,0.00029592365169786193,0.0,88.33261990313,0.0,[51873]
Arcus Novus UAB,1,4530,0.0002207505518763797,1.0,1384.815674722195,0.0007221177650235711,[51259]
Arelion Sweden AB,73,27034,0.00270030332174299,0.0,88.33261990313,0.0,[1299]
Art of Automation B.V.,1,27034,3.699045646223274e-05,0.0,88.33261990313,0.0,[60893]
ArtPlanet LLC,7,31564,0.00022177163857559244,6.0,1473.148294625325,0.004072909714446649,[49542]
Artfiles LLC,1,4530,0.0002207505518763797,1.5e-05,1384.815674722195,1.0831766475353567e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,31564,0.0003801799518438728,3.1e-05,1473.148294625325,2.1043366857974353e-08,[33760]
Astute Internet,1,4530,0.0002207505518763797,1.5e-05,1384.815674722195,1.0831766475353567e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",14,27034,0.0005178663904712584,0.0,88.33261990313,0.0,[24309]
"Automattic, Inc",2,27034,7.398091292446548e-05,0.0,88.33261990313,0.0,[2635]
BAI Communications Inc.,1,4530,0.0002207505518763797,1.0,1384.815674722195,0.0007221177650235711,[396113]
BIT BV,1,27034,3.699045646223274e-05,0.0,88.33261990313,0.0,[12859]
BWE CAPITAL LIMITED,3,31564,9.50449879609682e-05,0.007812,1473.148294625325,5.302928448209537e-06,[197730]
Bach Kim Network solutions Join stock company,2,27034,7.398091292446548e-05,0.0,88.33261990313,0.0,[135967]
