as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4514,0.013735,992.0,1384.631669,0.716436,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,101,4514,0.022375,65.375,1384.631669,0.047215,"RACKTECH CO., LTD.",TH,None,None
396356,2,4514,0.000443,32.0,1384.631669,0.023111,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,4514,0.006646,30.0,1384.631669,0.021666,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,17,4514,0.003766,17.0,1384.631669,0.012278,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4514,0.000222,16.0,1384.631669,0.011555,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4514,0.003101,13.000015,1384.631669,0.009389,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4514,0.00288,13.0,1384.631669,0.009389,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4514,0.003323,12.000046,1384.631669,0.008667,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4514,0.002658,9.1875,1384.631669,0.006635,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,32,4514,0.007089,9.00058,1384.631669,0.0065,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
198231,9,4514,0.001994,8.003906,1384.631669,0.005781,SIXNET OPERATION LTD,GB,None,None
49581,9,4514,0.001994,7.007812,1384.631669,0.005061,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4514,0.001994,7.000031,1384.631669,0.005056,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4514,0.001551,7.0,1384.631669,0.005055,Dmitrii Vladimirovich Malkov,RU,None,None
200373,7,4514,0.001551,7.0,1384.631669,0.005055,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
