as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26765,0.001756,30.0,89.332344,0.335825,I-SERVERS LTD,GB,Education and Research,None
395839,168,26765,0.006277,9.672119,89.332344,0.108271,HOSTKEY,US,Computer and Information Technology,Phone Provider
44812,9,26765,0.000336,7.0,89.332344,0.078359,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,10,26765,0.000374,7.0,89.332344,0.078359,JSC IOT,RU,Computer and Information Technology,None
213220,35,26765,0.001308,6.500015,89.332344,0.072762,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,9,26765,0.000336,5.0,89.332344,0.055971,DEFSOLUTION LLC,US,None,None
57043,6,26765,0.000224,4.0,89.332344,0.044777,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
29014,4,26765,0.000149,4.0,89.332344,0.044777,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
204916,4,26765,0.000149,3.0,89.332344,0.033582,"RACKTECH CO., LTD.",TH,None,None
210644,3,26765,0.000112,3.0,89.332344,0.033582,AEZA INTERNATIONAL LTD,GB,None,None
48261,4,26765,0.000149,2.0,89.332344,0.022388,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
199925,2,26765,7.5e-05,2.0,89.332344,0.022388,Phan Nhat Nghi,VG,Construction and Real Estate,Other
30633,63,26765,0.002354,1.000017,89.332344,0.011194,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
53667,21,26765,0.000785,1.000015,89.332344,0.011194,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,36,26765,0.001345,1.0,89.332344,0.011194,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
197619,2,26765,7.5e-05,1.0,89.332344,0.011194,Telnab Networks LLC,US,None,None
64267,12,26765,0.000448,0.75,89.332344,0.008396,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26765,0.00665,0.551773,89.332344,0.006177,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26765,0.000299,0.5,89.332344,0.005597,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
