as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4513,0.013738,992.0,1382.690492,0.717442,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,102,4513,0.022601,65.4375,1382.690492,0.047326,"RACKTECH CO., LTD.",TH,None,None
396356,2,4513,0.000443,32.0,1382.690492,0.023143,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,4513,0.006647,30.0,1382.690492,0.021697,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,17,4513,0.003767,17.0,1382.690492,0.012295,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4513,0.000222,16.0,1382.690492,0.011572,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4513,0.003102,13.000015,1382.690492,0.009402,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4513,0.002881,13.0,1382.690492,0.009402,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4513,0.003324,12.000046,1382.690492,0.008679,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4513,0.002659,9.1875,1382.690492,0.006645,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,32,4513,0.007091,9.00058,1382.690492,0.006509,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
198231,9,4513,0.001994,8.003906,1382.690492,0.005789,SIXNET OPERATION LTD,GB,None,None
49581,9,4513,0.001994,7.007812,1382.690492,0.005068,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4513,0.001994,7.000031,1382.690492,0.005063,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4513,0.001551,7.0,1382.690492,0.005063,Dmitrii Vladimirovich Malkov,RU,None,None
200373,7,4513,0.001551,7.0,1382.690492,0.005063,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
51837,6,4513,0.001329,6.0,1382.690492,0.004339,Netex Limited,HK,Computer and Information Technology,Software Development
49542,6,4513,0.001329,6.0,1382.690492,0.004339,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
61317,13,4513,0.002881,5.012939,1382.690492,0.003625,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4513,0.001108,5.0,1382.690492,0.003616,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,9,4513,0.001994,4.000763,1382.690492,0.002893,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4513,0.000886,4.0,1382.690492,0.002893,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
207990,4,4513,0.000886,4.0,1382.690492,0.002893,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
51659,4,4513,0.000886,4.0,1382.690492,0.002893,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
209242,16,4513,0.003545,3.000198,1382.690492,0.00217,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4513,0.001551,3.000061,1382.690492,0.00217,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,3,4513,0.000665,3.0,1382.690492,0.00217,JSC IOT,RU,Computer and Information Technology,None
208626,3,4513,0.000665,3.0,1382.690492,0.00217,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
44477,3,4513,0.000665,3.0,1382.690492,0.00217,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
60389,3,4513,0.000665,3.0,1382.690492,0.00217,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
3175,3,4513,0.000665,3.0,1382.690492,0.00217,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
209641,3,4513,0.000665,3.0,1382.690492,0.00217,I-SERVERS LTD,GB,Education and Research,None
7018,3,4513,0.000665,3.0,1382.690492,0.00217,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4513,0.000665,3.0,1382.690492,0.00217,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
206873,3,4513,0.000665,3.0,1382.690492,0.00217,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
212477,3,4513,0.000665,3.0,1382.690492,0.00217,RoyaleHosting BV,NL,Computer and Information Technology,None
49392,4,4513,0.000886,2.000031,1382.690492,0.001446,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4513,0.000665,2.000015,1382.690492,0.001446,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
