as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26941,0.001745,30.0,86.332589,0.347493,I-SERVERS LTD,GB,Education and Research,None
395839,168,26941,0.006236,9.672119,86.332589,0.112033,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,26941,0.000371,7.0,86.332589,0.081082,JSC IOT,RU,Computer and Information Technology,None
213220,35,26941,0.001299,6.500015,86.332589,0.07529,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,26941,0.000297,6.0,86.332589,0.069499,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,9,26941,0.000334,5.0,86.332589,0.057916,DEFSOLUTION LLC,US,None,None
29014,4,26941,0.000148,4.0,86.332589,0.046332,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,26941,0.000223,4.0,86.332589,0.046332,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
204916,4,26941,0.000148,3.0,86.332589,0.034749,"RACKTECH CO., LTD.",TH,None,None
199925,2,26941,7.4e-05,2.0,86.332589,0.023166,Phan Nhat Nghi,VG,Construction and Real Estate,Other
48261,4,26941,0.000148,2.0,86.332589,0.023166,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
210644,2,26941,7.4e-05,2.0,86.332589,0.023166,AEZA INTERNATIONAL LTD,GB,None,None
53667,21,26941,0.000779,1.000015,86.332589,0.011583,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
197619,2,26941,7.4e-05,1.0,86.332589,0.011583,Telnab Networks LLC,US,None,None
60781,36,26941,0.001336,1.0,86.332589,0.011583,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
64267,12,26941,0.000445,0.75,86.332589,0.008687,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26941,0.006607,0.551773,86.332589,0.006391,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26941,0.000297,0.5,86.332589,0.005792,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,26941,0.05757,0.129056,86.332589,0.001495,Google LLC,US,Computer and Information Technology,Software Development
140810,32,26941,0.001188,0.125,86.332589,0.001448,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,26941,0.00193,0.085693,86.332589,0.000993,Altinea SAS,FR,Computer and Information Technology,None
