as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4518,0.013723,992.0,1381.628098,0.717994,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,97,4518,0.02147,61.375,1381.628098,0.044422,"RACKTECH CO., LTD.",TH,None,None
396356,2,4518,0.000443,32.0,1381.628098,0.023161,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4518,0.006419,29.0,1381.628098,0.02099,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,17,4518,0.003763,17.0,1381.628098,0.012304,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4518,0.000221,16.0,1381.628098,0.011581,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4518,0.003099,13.000015,1381.628098,0.009409,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4518,0.002877,13.0,1381.628098,0.009409,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4518,0.00332,12.000046,1381.628098,0.008685,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4518,0.002656,9.1875,1381.628098,0.00665,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,32,4518,0.007083,9.00058,1381.628098,0.006514,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
200373,9,4518,0.001992,9.0,1381.628098,0.006514,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
198231,10,4518,0.002213,8.007812,1381.628098,0.005796,SIXNET OPERATION LTD,GB,None,None
49581,9,4518,0.001992,7.007812,1381.628098,0.005072,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4518,0.001992,7.000031,1381.628098,0.005067,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4518,0.001549,7.0,1381.628098,0.005066,Dmitrii Vladimirovich Malkov,RU,None,None
51837,6,4518,0.001328,6.0,1381.628098,0.004343,Netex Limited,HK,Computer and Information Technology,Software Development
49542,6,4518,0.001328,6.0,1381.628098,0.004343,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
61317,13,4518,0.002877,5.012939,1381.628098,0.003628,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4518,0.001107,5.0,1381.628098,0.003619,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
51659,5,4518,0.001107,5.0,1381.628098,0.003619,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
62217,9,4518,0.001992,4.000763,1381.628098,0.002896,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4518,0.000885,4.0,1381.628098,0.002895,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
207990,4,4518,0.000885,4.0,1381.628098,0.002895,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
211027,5,4518,0.001107,3.125,1381.628098,0.002262,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
209242,16,4518,0.003541,3.000198,1381.628098,0.002171,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4518,0.001549,3.000061,1381.628098,0.002171,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
60389,3,4518,0.000664,3.0,1381.628098,0.002171,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
206873,3,4518,0.000664,3.0,1381.628098,0.002171,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
209641,3,4518,0.000664,3.0,1381.628098,0.002171,I-SERVERS LTD,GB,Education and Research,None
7018,3,4518,0.000664,3.0,1381.628098,0.002171,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
212477,3,4518,0.000664,3.0,1381.628098,0.002171,RoyaleHosting BV,NL,Computer and Information Technology,None
