as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,27034,0.001739,30.0,88.33262,0.339625,I-SERVERS LTD,GB,Education and Research,None
395839,168,27034,0.006214,9.672119,88.33262,0.109497,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,27034,0.00037,7.0,88.33262,0.079246,JSC IOT,RU,Computer and Information Technology,None
213220,33,27034,0.001221,6.500015,88.33262,0.073586,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,27034,0.000296,6.0,88.33262,0.067925,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,9,27034,0.000333,5.0,88.33262,0.056604,DEFSOLUTION LLC,US,None,None
57043,6,27034,0.000222,4.0,88.33262,0.045283,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
29014,4,27034,0.000148,4.0,88.33262,0.045283,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
210644,3,27034,0.000111,3.0,88.33262,0.033963,AEZA INTERNATIONAL LTD,GB,None,None
204916,4,27034,0.000148,3.0,88.33262,0.033963,"RACKTECH CO., LTD.",TH,None,None
48261,4,27034,0.000148,2.0,88.33262,0.022642,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
199925,2,27034,7.4e-05,2.0,88.33262,0.022642,Phan Nhat Nghi,VG,Construction and Real Estate,Other
53667,21,27034,0.000777,1.000015,88.33262,0.011321,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,36,27034,0.001332,1.0,88.33262,0.011321,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
197619,2,27034,7.4e-05,1.0,88.33262,0.011321,Telnab Networks LLC,US,None,None
64080,1,27034,3.7e-05,1.0,88.33262,0.011321,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
64267,12,27034,0.000444,0.75,88.33262,0.008491,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,27034,0.006584,0.551773,88.33262,0.006247,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,27034,0.000296,0.5,88.33262,0.00566,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,27034,0.057372,0.129056,88.33262,0.001461,Google LLC,US,Computer and Information Technology,Software Development
140810,32,27034,0.001184,0.125,88.33262,0.001415,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,27034,0.001924,0.085693,88.33262,0.00097,Altinea SAS,FR,Computer and Information Technology,None
