org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4523,0.00044218439089100157,3.1e-05,1387.6164101362228,2.2340467995010755e-08,[48254]
21vianet(China) Inc.,3,26771,0.0001120615591498263,0.0,87.33235606785561,0.0,[17428]
23M GmbH,2,31294,6.391001469930338e-05,1.0,1474.9487662040785,0.0006779896515141983,[47447]
24 SHELLS,15,31294,0.00047932511024477534,2.7e-05,1474.9487662040785,1.8305720590883353e-08,[55081]
3xK Tech GmbH,17,31294,0.0005432351249440787,11.0,1474.9487662040785,0.007457886166656181,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,26771,0.0001120615591498263,3.0,87.33235606785561,0.0343515294339369,[210644]
AKILE LTD,2,4523,0.00044218439089100157,0.003922,1387.6164101362228,2.826429531497812e-06,[61112]
ALKON SAS,3,26771,0.0001120615591498263,0.0,87.33235606785561,0.0,[266768]
ANS ACADEMY LIMITED,5,31294,0.00015977503674825846,1.5e-05,1474.9487662040785,1.0169844772712975e-08,[61323]
ARTERIA Networks Corporation,1,26771,3.73538530499421e-05,0.0,87.33235606785561,0.0,[2519]
"AT&T Services, Inc.",3,4523,0.0006632765863365023,3.0,1387.6164101362228,0.002161980773710718,[7018]
Adrian Paschkowski,1,4523,0.00022109219544550078,0.003906,1387.6164101362228,2.814898967371355e-06,[205987]
Akamai International B.V.,9748,31294,0.3114974116444047,0.039139,1474.9487662040785,2.653583697061421e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1276,31294,0.040774589378155555,0.018585,1474.9487662040785,1.2600437673391376e-05,"[36183, 16625, 63949]"
Akenes SA,1,26771,3.73538530499421e-05,0.0,87.33235606785561,0.0,[61098]
Al Asmary Abdullah Ibrahim A,2,4523,0.00044218439089100157,2.0,1387.6164101362228,0.0014413205158071453,[210499]
Alex Liu,1,4523,0.00022109219544550078,1.5e-05,1387.6164101362228,1.080990386855359e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4523,0.00044218439089100157,3.1e-05,1387.6164101362228,2.2340467995010755e-08,[37963]
Alliance LLC,3,4523,0.0006632765863365023,4.6e-05,1387.6164101362228,3.315037186356434e-08,[39900]
Allo Communications LLC,1,26771,3.73538530499421e-05,0.0,87.33235606785561,0.0,[15108]
