org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4514,0.00044306601683650863,3.1e-05,1384.6316688656807,2.2388625579679143e-08,[48254]
21vianet(China) Inc.,3,26941,0.00011135444118629598,0.0,86.33258945004596,0.0,[17428]
23M GmbH,2,31455,6.358289620092195e-05,1.0,1470.9642583157267,0.0006798261714020251,[47447]
24 SHELLS,15,31455,0.0004768717215069146,2.7e-05,1470.9642583157267,1.8355306627854678e-08,[55081]
34SP.com Limited,2,26941,7.423629412419731e-05,0.0,86.33258945004596,0.0,[41357]
3xK Tech GmbH,15,31455,0.0004768717215069146,9.0,1470.9642583157267,0.006118435542618226,"[200373, 198571]"
AEZA INTERNATIONAL LTD,2,26941,7.423629412419731e-05,2.0,86.33258945004596,0.023166222775667426,[210644]
AKILE LTD,2,4514,0.00044306601683650863,0.003922,1384.6316688656807,2.8325222426936e-06,[61112]
ALKON SAS,3,26941,0.00011135444118629598,0.0,86.33258945004596,0.0,[266768]
ANS ACADEMY LIMITED,5,31455,0.00015895724050230488,1.5e-05,1470.9642583157267,1.0197392571030378e-08,[61323]
ARTERIA Networks Corporation,1,26941,3.711814706209866e-05,0.0,86.33258945004596,0.0,[2519]
"AT&T Services, Inc.",3,4514,0.000664599025254763,3.0,1384.6316688656807,0.0021666411851302397,[7018]
Adrian Paschkowski,1,4514,0.00022153300841825432,0.003906,1384.6316688656807,2.8209668230395723e-06,[205987]
Akamai International B.V.,9825,31455,0.31235097758702907,0.03914,1470.9642583157267,2.6608396348675265e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1278,31455,0.040629470672389124,0.018585,1470.9642583157267,1.2634569395506637e-05,"[36183, 16625, 63949]"
Akenes SA,1,26941,3.711814706209866e-05,0.0,86.33258945004596,0.0,[61098]
Al Asmary Abdullah Ibrahim A,1,4514,0.00022153300841825432,1.0,1384.6316688656807,0.0007222137283767466,[210499]
Alex Liu,1,4514,0.00022153300841825432,1.5e-05,1384.6316688656807,1.0833205925651198e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4514,0.00044306601683650863,3.1e-05,1384.6316688656807,2.2388625579679143e-08,[37963]
Alliance LLC,3,4514,0.000664599025254763,4.6e-05,1384.6316688656807,3.322183150533034e-08,[39900]
Allo Communications LLC,1,26941,3.711814706209866e-05,0.0,86.33258945004596,0.0,[15108]
Altinea SAS,52,26941,0.0019301436472291304,0.085693,86.33258945004596,0.0009925915641576344,[41405]
AltusHost B.V.,10,31455,0.00031791448100460976,3e-05,1470.9642583157267,2.0394785142060755e-08,[51430]
"Amazon.com, Inc.",5981,31455,0.1901446510888571,0.02085,1470.9642583157267,1.4174375673732225e-05,[16509]
Anillc Network,1,26941,3.711814706209866e-05,0.0,86.33258945004596,0.0,[142055]
"Anthropic, PBC",1,4514,0.00022153300841825432,1.5e-05,1384.6316688656807,1.0833205925651198e-08,[399358]
Aperture Science Limited,2,4514,0.00044306601683650863,3.1e-05,1384.6316688656807,2.2388625579679143e-08,[38008]
Arcade Solutions AG,8,26941,0.00029694517649678925,0.0,86.33258945004596,0.0,[51873]
Arcus Novus UAB,1,4514,0.00022153300841825432,1.0,1384.6316688656807,0.0007222137283767466,[51259]
Arelion Sweden AB,73,26941,0.0027096247355332024,0.0,86.33258945004596,0.0,[1299]
Art of Automation B.V.,1,26941,3.711814706209866e-05,0.0,86.33258945004596,0.0,[60893]
ArtPlanet LLC,7,31455,0.00022254013670322683,6.0,1470.9642583157267,0.0040789570284121505,[49542]
Artfiles LLC,1,4514,0.00022153300841825432,1.5e-05,1384.6316688656807,1.0833205925651198e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,31455,0.0003814973772055317,3.1e-05,1470.9642583157267,2.107461131346278e-08,[33760]
Astute Internet,1,4514,0.00022153300841825432,1.5e-05,1384.6316688656807,1.0833205925651198e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",14,26941,0.0005196540588693812,0.0,86.33258945004596,0.0,[24309]
"Automattic, Inc",2,26941,7.423629412419731e-05,0.0,86.33258945004596,0.0,[2635]
BAI Communications Inc.,1,4514,0.00022153300841825432,1.0,1384.6316688656807,0.0007222137283767466,[396113]
BIT BV,1,26941,3.711814706209866e-05,0.0,86.33258945004596,0.0,[12859]
