org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4513,0.00044316419233325947,3.1e-05,1382.6904915571213,2.2420057264651652e-08,[48254]
21vianet(China) Inc.,3,26864,0.00011167361524717093,0.0,87.33261935085571,0.0,[17428]
23M GmbH,2,31377,6.374095675176085e-05,1.0,1470.023110907977,0.0006802614139735111,[47447]
24 SHELLS,15,31377,0.00047805717563820634,2.7e-05,1470.023110907977,1.83670581772848e-08,[55081]
3xK Tech GmbH,15,31377,0.00047805717563820634,9.0,1470.023110907977,0.006122352725761599,"[200373, 198571]"
AEZA INTERNATIONAL LTD,3,26864,0.00011167361524717093,3.0,87.33261935085571,0.03435142587384911,[210644]
AKILE LTD,2,4513,0.00044316419233325947,0.003922,1382.6904915571213,2.8364988578052834e-06,[61112]
ALKON SAS,3,26864,0.00011167361524717093,0.0,87.33261935085571,0.0,[266768]
ANS ACADEMY LIMITED,5,31377,0.0001593523918794021,1.5e-05,1470.023110907977,1.0203921209602667e-08,[61323]
ARLINK S.A.,2,26864,7.44490768314473e-05,0.0,87.33261935085571,0.0,[28075]
"AT&T Services, Inc.",3,4513,0.0006647462884998893,3.0,1382.6904915571213,0.002169682961095321,[7018]
Adrian Paschkowski,1,4513,0.00022158209616662973,0.003906,1382.6904915571213,2.8249272153461082e-06,[205987]
Akamai International B.V.,9853,31377,0.3140198234375498,0.03914,1470.023110907977,2.6625431742923225e-05,"[33905, 20940, 21342]"
"Akamai Technologies, Inc.",1277,31377,0.040698600885999296,0.018585,1470.023110907977,1.2642658378697704e-05,"[36183, 16625, 63949]"
Akenes SA,1,26864,3.722453841572365e-05,0.0,87.33261935085571,0.0,[61098]
Al Asmary Abdullah Ibrahim A,1,4513,0.00022158209616662973,1.0,1382.6904915571213,0.0007232276536984403,[210499]
Alex Liu,1,4513,0.00022158209616662973,1.5e-05,1382.6904915571213,1.0848414805476606e-08,[206368]
"Alibaba (US) Technology Co., Ltd.",2,4513,0.00044316419233325947,3.1e-05,1382.6904915571213,2.2420057264651652e-08,[37963]
Alliance LLC,3,4513,0.0006647462884998893,4.6e-05,1382.6904915571213,3.3268472070128255e-08,[39900]
Allo Communications LLC,1,26864,3.722453841572365e-05,0.0,87.33261935085571,0.0,[15108]
Altinea SAS,52,26864,0.0019356759976176295,0.085693,87.33261935085571,0.0009812255791359172,[41405]
AltusHost B.V.,10,31377,0.0003187047837588042,3e-05,1470.023110907977,2.0407842419205333e-08,[51430]
"Amazon.com, Inc.",5899,31377,0.1880039519393186,0.02088,1470.023110907977,1.420385832376691e-05,[16509]
Anillc Network,1,26864,3.722453841572365e-05,0.0,87.33261935085571,0.0,[142055]
"Anthropic, PBC",1,4513,0.00022158209616662973,1.5e-05,1382.6904915571213,1.0848414805476606e-08,[399358]
Aperture Science Limited,2,4513,0.00044316419233325947,3.1e-05,1382.6904915571213,2.2420057264651652e-08,[38008]
Arcade Solutions AG,7,26864,0.0002605717689100655,0.0,87.33261935085571,0.0,[51873]
Arelion Sweden AB,73,26864,0.002717391304347826,0.0,87.33261935085571,0.0,[1299]
Art of Automation B.V.,1,26864,3.722453841572365e-05,0.0,87.33261935085571,0.0,[60893]
ArtPlanet LLC,7,31377,0.00022309334863116295,6.0,1470.023110907977,0.004081568483841067,[49542]
Artfiles LLC,1,4513,0.00022158209616662973,1.5e-05,1382.6904915571213,1.0848414805476606e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,31377,0.00038244574051056506,3.1e-05,1470.023110907977,2.1088103833178846e-08,[33760]
Astute Internet,1,4513,0.00022158209616662973,1.5e-05,1382.6904915571213,1.0848414805476606e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",14,26864,0.000521143537820131,0.0,87.33261935085571,0.0,[24309]
"Automattic, Inc",2,26864,7.44490768314473e-05,0.0,87.33261935085571,0.0,[2635]
