org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4357,0.0004590314436538903,3.1e-05,1387.5455175042152,2.2341609416720143e-08,[48254]
21vianet(China) Inc.,3,37445,8.011750567498999e-05,0.0,20.022785014083787,0.0,[17428]
23M GmbH,2,41802,4.784460073680685e-05,1.0,1407.568302518299,0.0007104450975564644,[47447]
24 SHELLS,16,41802,0.0003827568058944548,2.6000000000000002e-05,1407.568302518299,1.8471572536468076e-08,[55081]
34SP.com Limited,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[41357]
3xK Tech GmbH,4,4357,0.0009180628873077806,4.0,1387.5455175042152,0.0028827883118348573,"[198571, 200373]"
AEZA INTERNATIONAL LTD,124,37445,0.003311523567899586,0.0,20.022785014083787,0.0,[210644]
AKILE LTD,2,4357,0.0004590314436538903,0.003922,1387.5455175042152,2.8265739397540776e-06,[61112]
ALKON SAS,3,37445,8.011750567498999e-05,0.0,20.022785014083787,0.0,[266768]
ANS ACADEMY LIMITED,5,41802,0.00011961150184201712,1.5e-05,1407.568302518299,1.0656676463346965e-08,[61323]
ARLINK S.A.,3,37445,8.011750567498999e-05,0.0,20.022785014083787,0.0,[28075]
"AT&T Services, Inc.",7,4357,0.001606610052788616,7.0,1387.5455175042152,0.005044879545711,[7018]
Adrian Paschkowski,1,4357,0.00022951572182694515,0.003906,1387.5455175042152,2.815042786506738e-06,[205987]
Akamai International B.V.,14148,41802,0.33845270561217167,0.039085,1407.568302518299,2.7767746637994412e-05,[33905]
"Akamai Technologies, Inc.",1188,41802,0.02841969283766327,0.01738,1407.568302518299,1.234753579553135e-05,"[36183, 16625]"
Akenes SA,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[61098]
Al Asmary Abdullah Ibrahim A,3,4357,0.0006885471654808355,3.0,1387.5455175042152,0.002162091233876143,[210499]
"Alibaba (US) Technology Co., Ltd.",2,4357,0.0004590314436538903,3.1e-05,1387.5455175042152,2.2341609416720143e-08,[37963]
Alliance LLC,3,4357,0.0006885471654808355,4.6e-05,1387.5455175042152,3.315206558610086e-08,[39900]
Allo Communications LLC,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[15108]
Altinea SAS,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[41405]
AltusHost B.V.,9,41802,0.00021530070331563083,1.5e-05,1407.568302518299,1.0656676463346965e-08,[51430]
"Amazon.com, Inc.",1993,41802,0.04767714463422803,0.020422000000000003,1407.568302518299,1.4508709782298117e-05,[16509]
"Anthropic, PBC",1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[399358]
Aperture Science Limited,2,4357,0.0004590314436538903,3.1e-05,1387.5455175042152,2.2341609416720143e-08,[38008]
Arcade Solutions AG,8,37445,0.00021364668179997328,0.0,20.022785014083787,0.0,[51873]
Arcus Novus UAB,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[51259]
Arelion Sweden AB,72,37445,0.0019228201361997596,0.0,20.022785014083787,0.0,[1299]
Art of Automation B.V.,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[60893]
ArtPlanet LLC,7,41802,0.00016745610257882398,6.0,1407.568302518299,0.004262670585338787,[49542]
Artfiles LLC,1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,41802,0.00028706760442084113,3.1e-05,1407.568302518299,2.20237980242504e-08,[33760]
Astute Internet,1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[24309]
BAI Communications Inc.,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[396113]
BIT BV,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[12859]
BWE CAPITAL LIMITED,2,4357,0.0004590314436538903,0.007812,1387.5455175042152,5.630085573013476e-06,[197730]
Bach Kim Network solutions Join stock company,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[135967]
Baoshuo Network,1,4357,0.00022951572182694515,0.0625,1387.5455175042152,4.5043567372419645e-05,[151814]
"Beijing Baidu Netcom Science and Technology Co., Ltd.",1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[38365]
"Beijing Educational Information Network Service Center Co., Ltd",6,37445,0.00016023501134997998,0.0,20.022785014083787,0.0,[9806]
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",5,37445,0.00013352917612498332,0.0,20.022785014083787,0.0,[131486]
Beijing Jingdong Shangke Information Technology Co. Ltd.,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[137753]
Belcloud LTD,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[44901]
Bell Canada,20,37445,0.0005341167044999333,0.0,20.022785014083787,0.0,[577]
Bharat Sanchar Nigam Ltd,25,37445,0.0006676458806249165,0.0,20.022785014083787,0.0,[9829]
Bharti Airtel Limited,234,41802,0.0055978182862064015,0.039659,1407.568302518299,2.817554212399182e-05,[45609]
Black Mesa Corporation,73,41802,0.00174632792689345,0.000488,1407.568302518299,3.4669720760755464e-07,[46997]
Blacknight Internet Solutions Limited,9,37445,0.00024035251702496995,0.0,20.022785014083787,0.0,[39122]
Bouygues Telecom SA,47,37445,0.0012551742555748431,0.0,20.022785014083787,0.0,[5410]
CAT Telecom Public Company Limited,4,37445,0.00010682334089998664,0.0,20.022785014083787,0.0,[4651]
CERN - European Organization for Nuclear Research,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[513]
CERNET2 IX at South China University of Technology,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[24357]
CHINA UNICOM Industrial Internet Backbone,39,37445,0.0010415275737748698,0.0,20.022785014083787,0.0,"[9929, 4837]"
CHINANET Guangdong province network,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[58466]
CHINANET Jiangx province IDC network,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[134238]
CHINANET Liaoning province Dalian MAN network,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[134762]
CHINANET SHAANXI province Cloud Base network,5,37445,0.00013352917612498332,0.0,20.022785014083787,0.0,[134768]
"CHINATELECOM JiangSu YangZhou IDC networkdescr: YangZhou , Jiangsu Province, P.R.China.",1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[137697]
"CHUAN KAI INTERNATIONAL CO., LTD",1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[133375]
CLARO S.A.,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[4230]
CLDIN B.V.,11,37445,0.0002937641874749633,0.0,20.022785014083787,0.0,[48635]
CMC Telecom Infrastructure Company,2,4357,0.0004590314436538903,0.007812,1387.5455175042152,5.630085573013476e-06,[38732]
COMMUNITY NETWORK CENTER INCORPORATED.,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[9354]
CONTROLD INC.,2,4357,0.0004590314436538903,3.1e-05,1387.5455175042152,2.2341609416720143e-08,[398962]
CORK INTERNET EXCHANGE LIMITED,1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[47720]
"CacheNetworks, Inc.",1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[30081]
Cellcom Fixed Line Communication L.P,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[1680]
Charter Communications Inc,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[11426]
"Charter Communications, Inc",2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[33363]
China Education and Research Network (CERNET),1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[38255]
China Education and Research Network Center,2,41802,4.784460073680685e-05,1.0,1407.568302518299,0.0007104450975564644,[4538]
China Mobile,17,37445,0.00045399919882494323,0.0,20.022785014083787,0.0,"[9808, 24547, 24444, 24400]"
China Mobile Communications Corporation,29,37445,0.0007744692215249032,0.0,20.022785014083787,0.0,"[56046, 56041, 56040]"
China Mobile International Limited,7,41802,0.00016745610257882398,0.0,1407.568302518299,0.0,[58453]
China Telecom,22,37445,0.0005875283749499266,0.0,20.022785014083787,0.0,"[140061, 140903, 137702, 134756]"
China Telecom (Group),5,37445,0.00013352917612498332,0.0,20.022785014083787,0.0,"[4835, 4812, 4811]"
China Unicom,4,37445,0.00010682334089998664,0.0,20.022785014083787,0.0,"[140716, 138421, 136959, 4808]"
ChinaTelecom Cybersecurity Tech,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[58777]
"ChoicePoint, Inc.",14,41802,0.00033491220515764796,1.5e-05,1407.568302518299,1.0656676463346965e-08,[25923]
Christopher Mountford,1,4357,0.00022951572182694515,0.000244,1387.5455175042152,1.758500870219263e-07,[206981]
"Chunghwa Telecom Co., Ltd.",3,37445,8.011750567498999e-05,0.0,20.022785014083787,0.0,[3462]
Citytelecom LLC,3,4357,0.0006885471654808355,3.0,1387.5455175042152,0.002162091233876143,[3175]
Claro NXT Telecomunicacoes Ltda,151,41802,0.003612267355628917,0.003906,1407.568302518299,2.77499855105555e-06,[28573]
"Cloudflare London, LLC",17,4357,0.0039017672710580675,3.000214,1387.5455175042152,0.002162245463050826,[209242]
"Cloudflare, Inc.",1235,41802,0.02954404095497823,0.009964,1407.568302518299,7.078874952052612e-06,[13335]
Clouvider Limited,30,41802,0.0007176690110521028,9.000549,1407.568302518299,0.0063943959123667375,[62240]
Cogent Communications,9,41802,0.00021530070331563083,0.015656,1407.568302518299,1.1122728447344006e-05,[174]
Combell NV,211,37445,0.005634931232474296,0.0,20.022785014083787,0.0,[34762]
"Comcast Cable Communications, LLC",58,37445,0.0015489384430498064,0.0,20.022785014083787,0.0,[7922]
Comfortel Ltd.,3,4357,0.0006885471654808355,2.000015,1387.5455175042152,0.001441404966373598,[56534]
Corporate / Direct Member IDNIC,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[55818]
Cox Communications Inc.,2,4357,0.0004590314436538903,2.0,1387.5455175042152,0.0014413941559174286,[22773]
Cr0bar Limited,4,4357,0.0009180628873077806,6.1e-05,1387.5455175042152,4.3962521755481574e-08,[56758]
DEFSOLUTION LLC,8,37445,0.00021364668179997328,2.0,20.022785014083787,0.09988620457110357,[197992]
DGN TEKNOLOJI A.S.,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[43260]
DNS0.EU A.D.,2,4357,0.0004590314436538903,2.0,1387.5455175042152,0.0014413941559174286,[50902]
DNT Solutions,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[147057]
Daniel Cid,3,4357,0.0006885471654808355,4.6e-05,1387.5455175042152,3.315206558610086e-08,[205157]
Data102,8,37445,0.00021364668179997328,0.0,20.022785014083787,0.0,[17185]
Datacamp Limited,21,41802,0.0005023683077364719,0.000183,1407.568302518299,1.30011452852833e-07,[212238]
Dattatec.com,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[27823]
Dazhong Technology Network Studio of Tieling County,1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[211051]
Delta Ltd,62,41802,0.0014831826228410125,3.000061,1407.568302518299,0.002131378629820344,[213220]
Deutsche Glasfaser Wholesale GmbH,135,37445,0.0036052877553745494,0.0,20.022785014083787,0.0,[60294]
Deutsche Telekom AG,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[3320]
Developed Methods LLC,41,4357,0.009410144594904751,0.004517,1387.5455175042152,3.255388701139513e-06,[400519]
Dialog Axiata Plc,3,37445,8.011750567498999e-05,0.0,20.022785014083787,0.0,[18001]
Differ Communications Limited,1,4357,0.00022951572182694515,0.0625,1387.5455175042152,4.5043567372419645e-05,[399558]
Dimension Data,10,37445,0.00026705835224996664,0.0,20.022785014083787,0.0,[10474]
Dmitrii Vladimirovich Malkov,9,4357,0.0020656414964425065,9.0,1387.5455175042152,0.006486273701628429,"[210695, 210852]"
ECO-INITIATIVE LLC,2,4357,0.0004590314436538903,3.1e-05,1387.5455175042152,2.2341609416720143e-08,[201572]
ENTEL PERU S.A.,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[21575]
ERBCOM TELECOMUNICACOES EIRELI - ME,1,37445,2.670583522499666e-05,1.5e-05,20.022785014083787,7.491465342832768e-07,[268972]
ETISALAT MISR,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[36992]
Economia a.s.,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[43614]
Edgecast Inc.,90,41802,0.002153007033156308,0.001358,1407.568302518299,9.647844424816788e-07,"[15133, 14153]"
Edvin Basil Samuval,1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[216452]
Emirates Integrated Telecommunications Company PJSC,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[15802]
Eons Data Communications Limited,4,37445,0.00010682334089998664,3.1e-05,20.022785014083787,1.5482361708521054e-06,[138997]
EpicUp Holdings Inc,62,4357,0.0142299747532706,992.0,1387.5455175042152,0.7149315013350446,[397165]
Eskisehir Bilisim Iletisim San. ve Tic. A.S.,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[196733]
EuroByte LLC,4,37445,0.00010682334089998664,0.0,20.022785014083787,0.0,[210079]
Euronet Telekomunikasyon A.S.,2,4357,0.0004590314436538903,3.1e-05,1387.5455175042152,2.2341609416720143e-08,[201178]
F3 Netze e.V.,3,37445,8.011750567498999e-05,0.0,20.022785014083787,0.0,[205100]
FIBERTEL PERU S.A.,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[266732]
FIBRAWORLD TELECOM S.A.U.,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[200738]
"Facebook, Inc.",1733,37445,0.046281212444919215,0.0,20.022785014083787,0.0,[32934]
"Fastly, Inc.",143,41802,0.00342088895268169,1.4397319999999998,1407.568302518299,0.0010228505411951634,[54113]
Fastweb SpA,1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[12874]
FeiYa Network LTD.,1,4357,0.00022951572182694515,0.003906,1387.5455175042152,2.815042786506738e-06,[199465]
Ferdinand Zink trading as Tube-Hosting,7,4357,0.001606610052788616,7.0,1387.5455175042152,0.005044879545711,[49581]
Fiber Operator B.V.,11,37445,0.0002937641874749633,0.0,20.022785014083787,0.0,[207375]
Fiberocity Ltd,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[199614]
First Root UG (haftungsbeschraenkt),1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[41108]
"Fly.io, Inc.",46,4357,0.010557723204039476,0.000702,1387.5455175042152,5.059293487270174e-07,[40509]
Ford Motor Company,12,37445,0.00032047002269995997,0.0,20.022785014083787,0.0,[3389]
"Fork Networking, LLC",2,37445,5.341167044999332e-05,1.5e-05,20.022785014083787,7.491465342832768e-07,[46841]
FranTech Solutions,14,41802,0.00033491220515764796,0.3125,1407.568302518299,0.00022201409298639512,[53667]
Free Pro SAS,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[30781]
Free Range Cloud Hosting Inc,1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[139693]
Free Range Cloud Hosting Inc.,3,41802,7.176690110521028e-05,0.003922,1407.568302518299,2.7863656726164533e-06,[53356]
Freethought Internet Limited,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[41000]
"Fundacao para a Ciencia e a Tecnologia, I.P.",17,37445,0.00045399919882494323,0.0,20.022785014083787,0.0,[1930]
FunkFeuer Wien - Verein zur Foerderung freier Netze,2,37445,5.341167044999332e-05,0.0,20.022785014083787,0.0,[35492]
"GALAXYGATE, LLC",1,37445,2.670583522499666e-05,0.0,20.022785014083787,0.0,[397031]
GANDI SAS,3,37445,8.011750567498999e-05,0.0,20.022785014083787,0.0,[209453]
GNET Internet Telekomunikasyon A.S.,8,37445,0.00021364668179997328,0.0,20.022785014083787,0.0,[42846]
GTHost,9,37445,0.00024035251702496995,0.0,20.022785014083787,0.0,[63023]
GTS Telecom SRL,30,37445,0.0008011750567498998,0.0,20.022785014083787,0.0,[5606]
GalaxyStar LLC,3,4357,0.0006885471654808355,3.0,1387.5455175042152,0.002162091233876143,[206873]
Garant-Plus-Inform LLC,1,4357,0.00022951572182694515,1.5e-05,1387.5455175042152,1.0810456169380716e-08,[201836]
Getechbrothers,1,4357,0.00022951572182694515,1.0,1387.5455175042152,0.0007206970779587143,[150445]
