as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4335,0.014302,992.0,1387.479722,0.714965,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,101,4335,0.023299,66.3125,1387.479722,0.047793,"RACKTECH CO., LTD.",TH,None,None
396356,2,4335,0.000461,32.0,1387.479722,0.023063,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4335,0.00669,29.0,1387.479722,0.020901,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,22,4335,0.005075,22.0,1387.479722,0.015856,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4335,0.000231,16.0,1387.479722,0.011532,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
20473,18,4335,0.004152,13.000076,1387.479722,0.00937,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4335,0.00323,13.000015,1387.479722,0.00937,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,12,4335,0.002768,12.0,1387.479722,0.008649,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
1239,11,4335,0.002537,11.0,1387.479722,0.007928,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4335,0.002768,9.1875,1387.479722,0.006622,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,30,4335,0.00692,9.000549,1387.479722,0.006487,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
47596,9,4335,0.002076,7.000031,1387.479722,0.005045,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
49581,7,4335,0.001615,7.0,1387.479722,0.005045,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
7018,7,4335,0.001615,7.0,1387.479722,0.005045,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
210695,7,4335,0.001615,7.0,1387.479722,0.005045,Dmitrii Vladimirovich Malkov,RU,None,None
