as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4337,0.014296,992.0,1387.479752,0.714965,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,100,4337,0.023057,65.3125,1387.479752,0.047073,"RACKTECH CO., LTD.",TH,None,None
396356,2,4337,0.000461,32.0,1387.479752,0.023063,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4337,0.006687,29.0,1387.479752,0.020901,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,22,4337,0.005073,22.0,1387.479752,0.015856,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4337,0.000231,16.0,1387.479752,0.011532,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
20473,18,4337,0.00415,13.000076,1387.479752,0.00937,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4337,0.003228,13.000015,1387.479752,0.00937,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4337,0.002997,13.0,1387.479752,0.00937,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
1239,11,4337,0.002536,11.0,1387.479752,0.007928,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4337,0.002767,9.1875,1387.479752,0.006622,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,30,4337,0.006917,9.000549,1387.479752,0.006487,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
47596,9,4337,0.002075,7.000031,1387.479752,0.005045,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4337,0.001614,7.0,1387.479752,0.005045,Dmitrii Vladimirovich Malkov,RU,None,None
49581,7,4337,0.001614,7.0,1387.479752,0.005045,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
7018,7,4337,0.001614,7.0,1387.479752,0.005045,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
60781,6,4337,0.001383,6.0,1387.479752,0.004324,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
49542,6,4337,0.001383,6.0,1387.479752,0.004324,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51837,6,4337,0.001383,6.0,1387.479752,0.004324,Netex Limited,HK,Computer and Information Technology,Software Development
61317,14,4337,0.003228,5.012955,1387.479752,0.003613,Hivelocity Inc,US,Computer and Information Technology,None
62217,7,4337,0.001614,4.000275,1387.479752,0.002883,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4337,0.000922,4.0,1387.479752,0.002883,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
207990,4,4337,0.000922,4.0,1387.479752,0.002883,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
209242,17,4337,0.00392,3.000214,1387.479752,0.002162,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4337,0.001614,3.000061,1387.479752,0.002162,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4337,0.000692,3.0,1387.479752,0.002162,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
210499,3,4337,0.000692,3.0,1387.479752,0.002162,Al Asmary Abdullah Ibrahim A,SA,Computer and Information Technology,Software Development
209641,3,4337,0.000692,3.0,1387.479752,0.002162,I-SERVERS LTD,GB,Education and Research,None
60389,3,4337,0.000692,3.0,1387.479752,0.002162,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
44477,3,4337,0.000692,3.0,1387.479752,0.002162,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
29182,3,4337,0.000692,3.0,1387.479752,0.002162,JSC IOT,RU,Computer and Information Technology,None
212477,3,4337,0.000692,3.0,1387.479752,0.002162,RoyaleHosting BV,NL,Computer and Information Technology,None
198571,3,4337,0.000692,3.0,1387.479752,0.002162,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
211027,4,4337,0.000922,2.125,1387.479752,0.001532,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
49392,4,4337,0.000922,2.000031,1387.479752,0.001441,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4337,0.000692,2.000015,1387.479752,0.001441,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4337,0.000692,2.000015,1387.479752,0.001441,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
22773,2,4337,0.000461,2.0,1387.479752,0.001441,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
52042,2,4337,0.000461,2.0,1387.479752,0.001441,Kew Solutions Unipessoal Lda,PT,Construction and Real Estate,Buildings (Residential or Commercial)
58061,2,4337,0.000461,2.0,1387.479752,0.001441,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
56849,2,4337,0.000461,2.0,1387.479752,0.001441,Kew Solutions Unipessoal Lda,PT,"Freight, Shipment, and Postal Services",Other
3175,2,4337,0.000461,2.0,1387.479752,0.001441,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210852,2,4337,0.000461,2.0,1387.479752,0.001441,Dmitrii Vladimirovich Malkov,RU,None,None
50902,2,4337,0.000461,2.0,1387.479752,0.001441,DNS0.EU A.D.,FR,Computer and Information Technology,Internet Service Provider (ISP)
42692,2,4337,0.000461,2.0,1387.479752,0.001441,Overweb Srl,IT,None,None
51126,2,4337,0.000461,2.0,1387.479752,0.001441,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
208626,2,4337,0.000461,2.0,1387.479752,0.001441,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
51659,2,4337,0.000461,2.0,1387.479752,0.001441,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
54113,141,4337,0.032511,1.439758,1387.479752,0.001038,"Fastly, Inc.",US,Computer and Information Technology,Software Development
53356,3,4337,0.000692,1.003922,1387.479752,0.000724,Free Range Cloud Hosting Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
50113,2,4337,0.000461,1.000015,1387.479752,0.000721,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
15317,1,4337,0.000231,1.0,1387.479752,0.000721,Serverel Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
49981,1,4337,0.000231,1.0,1387.479752,0.000721,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
396362,1,4337,0.000231,1.0,1387.479752,0.000721,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
200373,1,4337,0.000231,1.0,1387.479752,0.000721,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
266732,1,4337,0.000231,1.0,1387.479752,0.000721,FIBERTEL PERU S.A.,PE,Computer and Information Technology,Internet Service Provider (ISP)
61178,1,4337,0.000231,1.0,1387.479752,0.000721,MRGROUP INVESTMENTS LIMITED,CY,Service,"Law, Business, and Consulting Services"
199614,1,4337,0.000231,1.0,1387.479752,0.000721,Fiberocity Ltd,GB,None,None
202235,1,4337,0.000231,1.0,1387.479752,0.000721,UK On-line Agri-sales Limited,GB,Computer and Information Technology,None
51259,1,4337,0.000231,1.0,1387.479752,0.000721,Arcus Novus UAB,LT,Manufacturing,Electronics and Computer Components
