org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
JSC IOT,9,37468,0.00024,7.0,19.022740133634365,0.367981,[29182],['RU'],['Computer and Information Technology'],['None']
"RACKTECH CO., LTD.",3,37468,8e-05,3.0,19.022740133634365,0.157706,[204916],['TH'],['None'],['None']
UPSTREAM NETWORK LTD,3,37468,8e-05,2.000015,19.022740133634365,0.105138,[202888],['GB'],['None'],['None']
DEFSOLUTION LLC,8,37468,0.000214,2.0,19.022740133634365,0.105137,[197992],['US'],['None'],['None']
HOSTKEY B.V.,6,37468,0.00016,2.0,19.022740133634365,0.105137,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
HOSTKEY,11,37468,0.000294,2.0,19.022740133634365,0.105137,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
Sprious LLC,8,37468,0.000214,0.5,19.022740133634365,0.026284,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,37468,0.000214,0.4375,19.022740133634365,0.022999,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,10769,37468,0.287419,0.075307,19.022740133634365,0.003959,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Super Godzilla Communications GK,2,37468,5.3e-05,0.007812,19.022740133634365,0.000411,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kirino LLC,17,37468,0.000454,0.000641,19.022740133634365,3.4e-05,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Web2Objects LLC,2,37468,5.3e-05,0.000488,19.022740133634365,2.6e-05,[62874],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Megacore Technology Company Limited,6,37468,0.00016,0.000244,19.022740133634365,1.3e-05,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
UK-2 Limited,190,37468,0.005071,0.000159,19.022740133634365,8e-06,[13213],['GB'],['Computer and Information Technology'],['Hosting and Cloud Provider']
LoudTronix Inc.,12,37468,0.00032,9.2e-05,19.022740133634365,5e-06,[205212],['CA'],['Community Groups and Nonprofits'],['Other']
Bharti Airtel Limited,69,37468,0.0018419999999999999,6.2e-05,19.022740133634365,3e-06,"[45609, 9498]",['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Datacamp Limited,13,37468,0.00034700000000000003,6.1e-05,19.022740133634365,3e-06,"[60068, 212238]",['GB'],"['Media, Publishing, and Broadcasting'
 'Computer and Information Technology']","['Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Vinters IT Ltd,12,37468,0.00032,4.6e-05,19.022740133634365,2e-06,[62217],['GB'],['Computer and Information Technology'],['None']
M247 Europe SRL,253,37468,0.006752,4.5e-05,19.022740133634365,2e-06,[9009],['RO'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Eons Data Communications Limited,3,37468,8e-05,3.1e-05,19.022740133634365,2e-06,[138997],['HK'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Hivelocity Inc,4,37468,0.000107,3.1e-05,19.022740133634365,2e-06,[61317],['US'],['Computer and Information Technology'],['None']
Latitude.sh LTDA,35,37468,0.000934,2.8e-05,19.022740133634365,1e-06,[262287],['BR'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Akamai International B.V.,14168,37468,0.378136,2.3e-05,19.022740133634365,1e-06,"[20940, 21342]",['NL'],"['Media, Publishing, and Broadcasting']",['Online Music and Video Streaming Services']
"Leaseweb USA, Inc.",61,37468,0.001628,2e-05,19.022740133634365,1e-06,[30633],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Fly.io, Inc.",1,37468,2.7e-05,1.5e-05,19.022740133634365,1e-06,[40509],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ERBCOM TELECOMUNICACOES EIRELI - ME,1,37468,2.7e-05,1.5e-05,19.022740133634365,1e-06,[268972],['BR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Fork Networking, LLC",2,37468,5.3e-05,1.5e-05,19.022740133634365,1e-06,[46841],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
24 SHELLS,15,37468,0.0004,1.1e-05,19.022740133634365,1e-06,[55081],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Latitude.sh,32,37468,0.000854,9e-06,19.022740133634365,0.0,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Telfly Technology Limited,9,37468,0.00024,8e-06,19.022740133634365,0.0,[41717],['HK'],['None'],['None']
Intergrid Group Pty Ltd,7,37468,0.000187,7e-06,19.022740133634365,0.0,[133480],['AU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Amazon.com, Inc.",804,37468,0.021458,6e-06,19.022740133634365,0.0,[16509],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Fastly, Inc.",5,37468,0.000133,5e-06,19.022740133634365,0.0,[54113],['US'],['Computer and Information Technology'],['Software Development']
LightWave Networks,4,37468,0.000107,4e-06,19.022740133634365,0.0,"[12167, 26527]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Psychz Networks,3,37468,8e-05,3e-06,19.022740133634365,0.0,[40676],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Performive LLC,14,37468,0.000374,3e-06,19.022740133634365,0.0,[46562],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
UAB Rakrejus,3,37468,8e-05,3e-06,19.022740133634365,0.0,[62282],['LT'],['Computer and Information Technology'],['None']
VNSUN CLOUD COMPANY LIMITED,2,37468,5.3e-05,2e-06,19.022740133634365,0.0,[149151],['VN'],['None'],['None']
"Unlimited Net, LLC",2,37468,5.3e-05,2e-06,19.022740133634365,0.0,[11990],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VNIDC TECHNOLOGY COMPANY LIMITED,2,37468,5.3e-05,2e-06,19.022740133634365,0.0,[140824],['VN'],['None'],['None']
QuadraNet Enterprises LLC,8,37468,0.000214,2e-06,19.022740133634365,0.0,[8100],['US'],['Computer and Information Technology'],['Computer and Network Security']
Hurricane Electric LLC,594,37468,0.015854,1e-06,19.022740133634365,0.0,[6939],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"tzulo, inc.",1,37468,2.7e-05,1e-06,19.022740133634365,0.0,[11878],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
H4Y Technologies LLC,5,37468,0.000133,1e-06,19.022740133634365,0.0,[397373],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"SERVERFIELD CO., LTD.",1,37468,2.7e-05,1e-06,19.022740133634365,0.0,[134094],['TW'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
