as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4357,0.01423,992.0,1387.545518,0.714932,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,99,4357,0.022722,63.375,1387.545518,0.045674,"RACKTECH CO., LTD.",TH,None,None
396356,2,4357,0.000459,32.0,1387.545518,0.023062,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4357,0.006656,29.0,1387.545518,0.0209,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,22,4357,0.005049,22.0,1387.545518,0.015855,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4357,0.00023,16.0,1387.545518,0.011531,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
20473,17,4357,0.003902,13.000061,1387.545518,0.009369,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4357,0.003213,13.000015,1387.545518,0.009369,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4357,0.002984,13.0,1387.545518,0.009369,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
1239,10,4357,0.002295,10.0,1387.545518,0.007207,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4357,0.002754,9.1875,1387.545518,0.006621,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,29,4357,0.006656,8.000549,1387.545518,0.005766,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
47596,9,4357,0.002066,7.000031,1387.545518,0.005045,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
7018,7,4357,0.001607,7.0,1387.545518,0.005045,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
49581,7,4357,0.001607,7.0,1387.545518,0.005045,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
210695,7,4357,0.001607,7.0,1387.545518,0.005045,Dmitrii Vladimirovich Malkov,RU,None,None
49542,6,4357,0.001377,6.0,1387.545518,0.004324,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51837,6,4357,0.001377,6.0,1387.545518,0.004324,Netex Limited,HK,Computer and Information Technology,Software Development
61317,14,4357,0.003213,5.012955,1387.545518,0.003613,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4357,0.001148,5.0,1387.545518,0.003603,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,7,4357,0.001607,4.000275,1387.545518,0.002883,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4357,0.000918,4.0,1387.545518,0.002883,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51659,4,4357,0.000918,4.0,1387.545518,0.002883,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
207990,4,4357,0.000918,4.0,1387.545518,0.002883,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
209242,17,4357,0.003902,3.000214,1387.545518,0.002162,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4357,0.001607,3.000061,1387.545518,0.002162,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,3,4357,0.000689,3.0,1387.545518,0.002162,JSC IOT,RU,Computer and Information Technology,None
3175,3,4357,0.000689,3.0,1387.545518,0.002162,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
44477,3,4357,0.000689,3.0,1387.545518,0.002162,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
206873,3,4357,0.000689,3.0,1387.545518,0.002162,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4357,0.000689,3.0,1387.545518,0.002162,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
198571,3,4357,0.000689,3.0,1387.545518,0.002162,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
209641,3,4357,0.000689,3.0,1387.545518,0.002162,I-SERVERS LTD,GB,Education and Research,None
212477,3,4357,0.000689,3.0,1387.545518,0.002162,RoyaleHosting BV,NL,Computer and Information Technology,None
210499,3,4357,0.000689,3.0,1387.545518,0.002162,Al Asmary Abdullah Ibrahim A,SA,Computer and Information Technology,Software Development
211027,4,4357,0.000918,2.125,1387.545518,0.001531,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
49392,4,4357,0.000918,2.000031,1387.545518,0.001441,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4357,0.000689,2.000015,1387.545518,0.001441,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4357,0.000689,2.000015,1387.545518,0.001441,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
202888,3,4357,0.000689,2.000015,1387.545518,0.001441,UPSTREAM NETWORK LTD,GB,None,None
50902,2,4357,0.000459,2.0,1387.545518,0.001441,DNS0.EU A.D.,FR,Computer and Information Technology,Internet Service Provider (ISP)
56849,2,4357,0.000459,2.0,1387.545518,0.001441,Kew Solutions Unipessoal Lda,PT,"Freight, Shipment, and Postal Services",Other
52042,2,4357,0.000459,2.0,1387.545518,0.001441,Kew Solutions Unipessoal Lda,PT,Construction and Real Estate,Buildings (Residential or Commercial)
58061,2,4357,0.000459,2.0,1387.545518,0.001441,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
42692,2,4357,0.000459,2.0,1387.545518,0.001441,Overweb Srl,IT,None,None
51126,2,4357,0.000459,2.0,1387.545518,0.001441,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
60389,2,4357,0.000459,2.0,1387.545518,0.001441,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
208626,2,4357,0.000459,2.0,1387.545518,0.001441,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
210852,2,4357,0.000459,2.0,1387.545518,0.001441,Dmitrii Vladimirovich Malkov,RU,None,None
22773,2,4357,0.000459,2.0,1387.545518,0.001441,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
54113,139,4357,0.031903,1.439728,1387.545518,0.001038,"Fastly, Inc.",US,Computer and Information Technology,Software Development
50113,2,4357,0.000459,1.000015,1387.545518,0.000721,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
200081,1,4357,0.00023,1.0,1387.545518,0.000721,Netversor GmbH,DE,Service,"Law, Business, and Consulting Services"
131910,1,4357,0.00023,1.0,1387.545518,0.000721,SORACOM. INC.,JP,None,None
141444,1,4357,0.00023,1.0,1387.545518,0.000721,Wicked Networks Limited,HK,Other,None
135605,1,4357,0.00023,1.0,1387.545518,0.000721,MOACK.Co.LTD,KR,Computer and Information Technology,None
51259,1,4357,0.00023,1.0,1387.545518,0.000721,Arcus Novus UAB,LT,Manufacturing,Electronics and Computer Components
133375,1,4357,0.00023,1.0,1387.545518,0.000721,"CHUAN KAI INTERNATIONAL CO., LTD",TW,Travel and Accommodation,Other
15317,1,4357,0.00023,1.0,1387.545518,0.000721,Serverel Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
266732,1,4357,0.00023,1.0,1387.545518,0.000721,FIBERTEL PERU S.A.,PE,Computer and Information Technology,Internet Service Provider (ISP)
64080,1,4357,0.00023,1.0,1387.545518,0.000721,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
271991,1,4357,0.00023,1.0,1387.545518,0.000721,RODRIGUEZ PEDRO ALBERTO JUAN,AR,None,None
396113,1,4357,0.00023,1.0,1387.545518,0.000721,BAI Communications Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
56434,1,4357,0.00023,1.0,1387.545518,0.000721,Modesco LLC,RU,Education and Research,Elementary and Secondary Schools
61178,1,4357,0.00023,1.0,1387.545518,0.000721,MRGROUP INVESTMENTS LIMITED,CY,Service,"Law, Business, and Consulting Services"
396362,1,4357,0.00023,1.0,1387.545518,0.000721,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
4538,1,4357,0.00023,1.0,1387.545518,0.000721,China Education and Research Network Center,CN,Education and Research,"Colleges, Universities, and Professional Schools"
60703,1,4357,0.00023,1.0,1387.545518,0.000721,MULTIDIST SARL,FR,Computer and Information Technology,Software Development
200373,1,4357,0.00023,1.0,1387.545518,0.000721,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
49981,1,4357,0.00023,1.0,1387.545518,0.000721,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
25145,1,4357,0.00023,1.0,1387.545518,0.000721,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
196733,1,4357,0.00023,1.0,1387.545518,0.000721,Eskisehir Bilisim Iletisim San. ve Tic. A.S.,TR,Computer and Information Technology,None
43260,1,4357,0.00023,1.0,1387.545518,0.000721,DGN TEKNOLOJI A.S.,TR,Computer and Information Technology,Hosting and Cloud Provider
43317,1,4357,0.00023,1.0,1387.545518,0.000721,SIA VEESP,LV,Computer and Information Technology,Internet Service Provider (ISP)
196968,1,4357,0.00023,1.0,1387.545518,0.000721,Ilm-Provider UG (haftungsbeschraenkt),DE,Computer and Information Technology,Internet Service Provider (ISP)
28753,1,4357,0.00023,1.0,1387.545518,0.000721,Leaseweb Deutschland GmbH,DE,Computer and Information Technology,None
202235,1,4357,0.00023,1.0,1387.545518,0.000721,UK On-line Agri-sales Limited,GB,Computer and Information Technology,None
199614,1,4357,0.00023,1.0,1387.545518,0.000721,Fiberocity Ltd,GB,None,None
199669,1,4357,0.00023,1.0,1387.545518,0.000721,Okay-Telecom Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
41108,1,4357,0.00023,1.0,1387.545518,0.000721,First Root UG (haftungsbeschraenkt),DE,Computer and Information Technology,Internet Service Provider (ISP)
47447,1,4357,0.00023,1.0,1387.545518,0.000721,23M GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
150445,1,4357,0.00023,1.0,1387.545518,0.000721,Getechbrothers,LT,Computer and Information Technology,Internet Service Provider (ISP)
150347,1,4357,0.00023,1.0,1387.545518,0.000721,Planisware Singapore Pte. Ltd,SG,Computer and Information Technology,Software Development
209146,1,4357,0.00023,1.0,1387.545518,0.000721,hosTELyon SAS,FR,Computer and Information Technology,None
147057,1,4357,0.00023,1.0,1387.545518,0.000721,DNT Solutions,PK,None,None
36992,1,4357,0.00023,1.0,1387.545518,0.000721,ETISALAT MISR,EG,Computer and Information Technology,Internet Service Provider (ISP)
210842,125,4357,0.028689,0.601807,1387.545518,0.000434,Rohmad Kumiadin,ID,None,None
53667,5,4357,0.001148,0.3125,1387.545518,0.000225,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
6939,1,4357,0.00023,0.0625,1387.545518,4.5e-05,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
399558,1,4357,0.00023,0.0625,1387.545518,4.5e-05,Differ Communications Limited,CA,Construction and Real Estate,None
151814,1,4357,0.00023,0.0625,1387.545518,4.5e-05,Baoshuo Network,CN,None,None
45609,165,4357,0.03787,0.039597,1387.545518,2.9e-05,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
33905,10,4357,0.002295,0.039062,1387.545518,2.8e-05,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
199925,9,4357,0.002066,0.035156,1387.545518,2.5e-05,Phan Nhat Nghi,VG,Construction and Real Estate,Other
16509,1184,4357,0.271747,0.020355,1387.545518,1.5e-05,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
36183,1139,4357,0.261418,0.01738,1387.545518,1.3e-05,"Akamai Technologies, Inc.",US,Computer and Information Technology,Computer and Network Security
174,6,4357,0.001377,0.015656,1387.545518,1.1e-05,Cogent Communications,US,Computer and Information Technology,Internet Service Provider (ISP)
199186,4,4357,0.000918,0.015625,1387.545518,1.1e-05,KIRILL ZINOV,RU,None,None
13335,248,4357,0.05692,0.009964,1387.545518,7e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
