org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
EpicUp Holdings Inc,62,4349,0.014256,992.0,1387.5463109612465,0.714931,[397165],['US'],['Service'],"['Law, Business, and Consulting Services']"
"RACKTECH CO., LTD.",101,4349,0.023224,65.375,1387.5463109612465,0.047116,[204916],['TH'],['None'],['None']
Latitude.sh,2,4349,0.00046,32.0,1387.5463109612465,0.023062,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,28,4349,0.006438,28.0,1387.5463109612465,0.02018,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,23,4349,0.005289,23.0,1387.5463109612465,0.016576,[210107],['TR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,19,4349,0.0043690000000000005,19.0,1387.5463109612465,0.013692,"[209968, 51126, 56849, 52042]",['PT'],"['Finance and Insurance' 'Freight, Shipment, and Postal Services'
 'Construction and Real Estate']","['Investment, Portfolio Management, Pensions and Funds' 'Other'
 'Buildings (Residential or Commercial)']"
Oxylabs,1,4349,0.00023,16.0,1387.5463109612465,0.011531,[396319],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"The Constant Company, LLC",17,4349,0.003909,13.000061,1387.5463109612465,0.009369,[20473],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Leaseweb USA, Inc.",14,4349,0.003219,13.000015,1387.5463109612465,0.009368999999999999,"[30633, 396362]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Sprint,10,4349,0.002299,10.0,1387.5463109612465,0.007207,[1239],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LLC Vpsville,12,4349,0.002759,9.1875,1387.5463109612465,0.006621,[59504],['RU'],['Computer and Information Technology'],['Software Development']
Clouvider Limited,30,4349,0.006898,9.000549,1387.5463109612465,0.006487,[62240],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Dmitrii Vladimirovich Malkov,9,4349,0.0020700000000000002,9.0,1387.5463109612465,0.0064860000000000004,"[210695, 210852]",['RU'],['None'],['None']
IT Express Ltd.,9,4349,0.002069,7.000031,1387.5463109612465,0.005045,[47596],['UA'],['Service'],"['Law, Business, and Consulting Services']"
"AT&T Services, Inc.",7,4349,0.00161,7.0,1387.5463109612465,0.005045,[7018],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Ferdinand Zink trading as Tube-Hosting,7,4349,0.00161,7.0,1387.5463109612465,0.005045,[49581],['DE'],['Computer and Information Technology'],['Software Development']
LLC Baxet,8,4349,0.00184,6.000031,1387.5463109612465,0.004324,"[51659, 49392]",['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ArtPlanet LLC,6,4349,0.00138,6.0,1387.5463109612465,0.004324,[49542],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Netex Limited,6,4349,0.00138,6.0,1387.5463109612465,0.004324,[51837],['HK'],['Computer and Information Technology'],['Software Development']
LeaseWeb Netherlands B.V.,6,4349,0.00138,6.0,1387.5463109612465,0.004324,[60781],['NL'],['Computer and Information Technology'],['None']
Hivelocity Inc,14,4349,0.003219,5.012955,1387.5463109612465,0.003613,[61317],['US'],['Computer and Information Technology'],['None']
Vinters IT Ltd,7,4349,0.00161,4.000275,1387.5463109612465,0.002883,[62217],['GB'],['Computer and Information Technology'],['None']
Kontel LLC,4,4349,0.00092,4.0,1387.5463109612465,0.002883,[204490],['RU'],['Computer and Information Technology'],['Hosting and Cloud Provider']
