country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
RU,81,37190,0.002178,8.437501,23.96051337996702,0.35214100000000004,"[29182, 44812, 30721, 45027, 213220, 51115, 49542, 59504, 199274, 200487, 210079, 8342, 28890, 25532, 34665, 16345]"
PT,47,37190,0.001265,6.0,23.96051337996702,0.250411,"[209968, 51126, 52042, 8657, 1930, 2860]"
US,16496,37190,0.44356899999999994,4.5143699999999995,23.96051337996702,0.18840900000000002,"[395839, 197992, 64267, 36492, 41378, 62874, 36183, 16509, 61317, 30633, 396982, 46841, 40509, 55081, 396356, 54113, 46562, 12167, 40676, 11990, 8100, 11878, 26527, 6939, 397373, 54455, 53667, 397031, 397220, 397226, 397232, 397423, 395747, 46997, 48261, 48581, 216435, 197598, 197619, 200827, 204957, 63949, 62571, 209622, 63023, 63410, 38, 7922, 6233, 11917, 11426, 11019, 701, 3389, 29789, 25923, 40630, 174, 36351, 32934, 33760, 33438, 33387, 33363, 15169, 15133, 15130, 15108, 14340, 13335, 16625, 17185, 17378, 22822, 22697, 21859, 20473, 19969, 19551, 398565]"
TH,40,37190,0.001076,3.0,23.96051337996702,0.125206,"[204916, 45758, 131445, 4651]"
NL,14000,37190,0.37644799999999995,2.000023,23.96051337996702,0.083472,"[57043, 20940, 213192, 211786, 51430, 49544, 48635, 49981, 60781, 208492, 207375, 199752, 60893, 8283, 12859, 35470, 21342]"
JP,26,37190,0.000701,0.007812,23.96051337996702,0.000326,"[138652, 7679, 9824, 9605, 9354, 2497, 38631, 17511]"
GB,613,37190,0.016485999999999997,0.000281,23.96051337996702,1.3e-05,"[13213, 60068, 62217, 202888, 212238, 210644, 205544, 61323, 209641, 64080, 41000, 8943, 9002, 35826, 13285]"
VN,19,37190,0.0005110000000000001,0.000248,23.96051337996702,1e-05,"[140810, 149151, 140824, 45899, 135967, 135981]"
CA,99,37190,0.002663,9.2e-05,23.96051337996702,4e-06,"[205212, 53356, 200351, 852, 835, 812, 577]"
IN,175,37190,0.004705,6.2e-05,23.96051337996702,3e-06,"[45609, 9498, 55410, 55644, 55836, 38266, 9829, 24309]"
BR,218,37190,0.005862,4.3e-05,23.96051337996702,2e-06,"[262287, 268972, 4230, 28573]"
HK,50,37190,0.0013460000000000002,3.9e-05,23.96051337996702,1e-06,"[138997, 41717, 58453, 45474, 138915, 149042, 9312, 9381, 4637]"
RO,210,37190,0.005647000000000001,3e-05,23.96051337996702,1e-06,"[9009, 6718, 5606]"
AU,51,37190,0.001372,7e-06,23.96051337996702,0.0,"[133480, 149485, 8888, 1221]"
LT,4,37190,0.000108,3e-06,23.96051337996702,0.0,"[62282, 56630]"
TW,11,37190,0.00029600000000000004,1e-06,23.96051337996702,0.0,"[134094, 9924, 1659, 3462]"
SC,4,37190,0.000108,0.0,23.96051337996702,0.0,[205125]
PA,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[147049]
MX,11,37190,0.000296,0.0,23.96051337996702,0.0,[13999]
VG,2004,37190,0.053885,0.0,23.96051337996702,0.0,[199925]
MY,26,37190,0.000699,0.0,23.96051337996702,0.0,"[9534, 4788]"
UA,3,37190,8.099999999999999e-05,0.0,23.96051337996702,0.0,"[30860, 21100]"
NO,2,37190,5.4e-05,0.0,23.96051337996702,0.0,"[56655, 25148]"
NP,4,37190,0.000108,0.0,23.96051337996702,0.0,[17501]
NZ,31,37190,0.000834,0.0,23.96051337996702,0.0,[9500]
PE,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[21575]
SA,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[43766]
TR,18,37190,0.000484,0.0,23.96051337996702,0.0,"[42846, 202505, 210107, 9121]"
SK,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[200222]
PH,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[9299]
PL,6,37190,0.00016199999999999998,0.0,23.96051337996702,0.0,"[204679, 15967, 20853]"
SG,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[4657]
QA,11,37190,0.000296,0.0,23.96051337996702,0.0,[8781]
MD,13,37190,0.00035,0.0,23.96051337996702,0.0,"[1547, 25454]"
SE,75,37190,0.002017,0.0,23.96051337996702,0.0,"[206774, 1653, 1299, 1257]"
AE,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[15802]
JO,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[8697]
LK,3,37190,8.1e-05,0.0,23.96051337996702,0.0,[18001]
DE,982,37190,0.026407999999999997,0.0,23.96051337996702,0.0,"[44974, 44066, 47447, 59437, 208058, 205766, 60294, 205100, 209114, 8560, 8422, 6805, 6724, 12360, 12306, 680, 3214, 3320, 29413, 29066, 29014, 24961, 15943]"
AT,3,37190,8.099999999999999e-05,0.0,23.96051337996702,0.0,"[40994, 35492]"
BE,242,37190,0.006508,0.0,23.96051337996702,0.0,"[5432, 34762]"
BG,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[44901]
BH,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[59605]
BY,32,37190,0.00086,0.0,23.96051337996702,0.0,[6697]
BZ,1,37190,2.7e-05,0.0,23.96051337996702,0.0,[210083]
CH,33,37190,0.000889,0.0,23.96051337996702,0.0,"[51873, 58057, 207996, 61098, 513, 3303, 29222, 29097, 15600, 13030]"
