as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
29182,9,37580,0.000239,7.0,19.085946,0.366762,JSC IOT,RU,Computer and Information Technology,None
204916,4,37580,0.000106,3.0625,19.085946,0.160458,"RACKTECH CO., LTD.",TH,None,None
51659,2,37580,5.3e-05,2.0,19.085946,0.104789,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,8,37580,0.000213,2.0,19.085946,0.104789,DEFSOLUTION LLC,US,None,None
57043,6,37580,0.00016,2.0,19.085946,0.104789,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
395839,11,37580,0.000293,2.0,19.085946,0.104789,HOSTKEY,US,Computer and Information Technology,Phone Provider
64267,8,37580,0.000213,0.5,19.085946,0.026197,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,37580,0.000213,0.4375,19.085946,0.022923,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1643,37580,0.04372,0.07529,19.085946,0.003945,Google LLC,US,Computer and Information Technology,Software Development
138652,2,37580,5.3e-05,0.007812,19.085946,0.000409,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
41378,17,37580,0.000452,0.000641,19.085946,3.4e-05,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,37580,5.3e-05,0.000488,19.085946,2.6e-05,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
16509,839,37580,0.022326,0.000464,19.085946,2.4e-05,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
36183,18,37580,0.000479,0.000275,19.085946,1.4e-05,"Akamai Technologies, Inc.",US,Computer and Information Technology,Computer and Network Security
140810,6,37580,0.00016,0.000244,19.085946,1.3e-05,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
13213,190,37580,0.005056,0.000159,19.085946,8e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
205212,12,37580,0.000319,9.2e-05,19.085946,5e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
60068,12,37580,0.000319,6.1e-05,19.085946,3e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
45609,37,37580,0.000985,6.1e-05,19.085946,3e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
62217,12,37580,0.000319,4.6e-05,19.085946,2e-06,Vinters IT Ltd,GB,Computer and Information Technology,None
9009,245,37580,0.006519,4.5e-05,19.085946,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
61317,4,37580,0.000106,3.1e-05,19.085946,2e-06,Hivelocity Inc,US,Computer and Information Technology,None
138997,4,37580,0.000106,3.1e-05,19.085946,2e-06,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
262287,35,37580,0.000931,2.8e-05,19.085946,1e-06,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
30633,68,37580,0.001809,2.5e-05,19.085946,1e-06,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
