sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio
"Banks, Credit Card Companies, Mortgage Providers",3.0,4336.0,0.0006918819188191881,3.0,1387.417252123356,0.0021622911171161278
Buildings (Residential or Commercial),16.0,4336.0,0.0036900369003690036,2.006851,1387.417252123356,0.0014464653635585395
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",2.0,4336.0,0.00046125461254612545,3.1e-05,1387.417252123356,2.2343674876866655e-08
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",5.0,37580.0,0.00013304949441192123,0.0,19.08594580980222,0.0
"Colleges, Universities, and Professional Schools",6.0,41916.0,0.000143143429716576,1.0,1406.5031979331584,0.0007109830972794726
Computer and Network Security,1491.0,41916.0,0.03557114228456914,0.018618,1406.5031979331584,1.3237083305149219e-05
Electronics and Computer Components,2.0,4336.0,0.00046125461254612545,1.000015,1387.417252123356,0.0007207745171609616
Elementary and Secondary Schools,1.0,4336.0,0.00023062730627306272,1.0,1387.417252123356,0.0007207637057053759
"Government and Regulatory Agencies, Administrations, Departments, and Services",5.0,37580.0,0.00013304949441192123,0.0,19.08594580980222,0.0
Hosting and Cloud Provider,3544.0,41916.0,0.08455005248592423,13.348403000000001,1406.5031979331584,0.009490488908674604
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4.0,37580.0,0.00010643959552953698,0.0,19.08594580980222,0.0
Internet Service Provider (ISP),5027.0,41916.0,0.1199303368642046,200.100692,1406.5031979331584,0.14226820976592577
"Investment, Portfolio Management, Pensions and Funds",17.0,41916.0,0.00040557305086363205,15.000015,1406.5031979331584,0.010664757123938547
"Law Enforcement, Public Safety, and Justice",3.0,37580.0,7.982969664715274e-05,0.0,19.08594580980222,0.0
"Law, Business, and Consulting Services",137.0,41916.0,0.003268441645195152,1004.000275,1406.5031979331584,0.7138272251889421
"Metal, Glass, Wood, and Paper Manufacturing",3.0,4336.0,0.0006918819188191881,3.0,1387.417252123356,0.0021622911171161278
"Military, Defense, National Security, and International Affairs",35.0,37580.0,0.0009313464608834486,0.0,19.08594580980222,0.0
None,3062.0,41916.0,0.07305086363202595,127.09340100000004,1406.5031979331584,0.09036125988676205
Online Informational Content,8.0,41916.0,0.00019085790628876802,0.007859,1406.5031979331584,5.5876161615193745e-06
Online Music and Video Streaming Services,23049.0,41916.0,0.5498854852562267,0.039162,1406.5031979331584,2.7843520055658704e-05
Other,2168.0,41916.0,0.05172249260425613,5.1736900000000015,1406.5031979331584,0.0036784061405638353
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13.0,4336.0,0.0029981549815498157,0.006836,1387.417252123356,4.92714069220195e-06
Phone Provider,11.0,37580.0,0.0002927088877062267,2.0,19.08594580980222,0.10478914799039374
Real Estate (Residential and/or Commercial),3.0,4336.0,0.0006918819188191881,4.6e-05,1387.417252123356,3.3155130462447296e-08
"Recreation, Sports, and Performing Arts",6.0,37580.0,0.00015965939329430547,0.0,19.08594580980222,0.0
Software Development,3295.0,41916.0,0.07860960015268632,28.707298,1406.5031979331584,0.02041040364656481
