as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4384,0.014142,992.0,1398.538209,0.709312,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,99,4384,0.022582,63.375,1398.538209,0.045315,"RACKTECH CO., LTD.",TH,None,None
396356,2,4384,0.000456,32.0,1398.538209,0.022881,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4384,0.006615,29.0,1398.538209,0.020736,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,23,4384,0.005246,23.0,1398.538209,0.016446,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4384,0.000228,16.0,1398.538209,0.011441,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
20473,17,4384,0.003878,13.000061,1398.538209,0.009295,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4384,0.003193,13.000015,1398.538209,0.009295,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4384,0.002965,13.0,1398.538209,0.009295,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
1239,10,4384,0.002281,10.0,1398.538209,0.00715,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4384,0.002737,9.1875,1398.538209,0.006569,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,30,4384,0.006843,9.000549,1398.538209,0.006436,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
198231,8,4384,0.001825,8.0,1398.538209,0.00572,SIXNET OPERATION LTD,GB,None,None
47596,9,4384,0.002053,7.000031,1398.538209,0.005005,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4384,0.001597,7.0,1398.538209,0.005005,Dmitrii Vladimirovich Malkov,RU,None,None
7018,7,4384,0.001597,7.0,1398.538209,0.005005,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
49581,7,4384,0.001597,7.0,1398.538209,0.005005,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
51837,6,4384,0.001369,6.0,1398.538209,0.00429,Netex Limited,HK,Computer and Information Technology,Software Development
49542,6,4384,0.001369,6.0,1398.538209,0.00429,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
61317,14,4384,0.003193,5.012955,1398.538209,0.003584,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4384,0.001141,5.0,1398.538209,0.003575,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,7,4384,0.001597,4.000275,1398.538209,0.00286,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4384,0.000912,4.0,1398.538209,0.00286,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51659,4,4384,0.000912,4.0,1398.538209,0.00286,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
207990,4,4384,0.000912,4.0,1398.538209,0.00286,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
209242,16,4384,0.00365,3.000198,1398.538209,0.002145,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4384,0.001597,3.000061,1398.538209,0.002145,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
198571,3,4384,0.000684,3.0,1398.538209,0.002145,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
60389,3,4384,0.000684,3.0,1398.538209,0.002145,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
44477,3,4384,0.000684,3.0,1398.538209,0.002145,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
206873,3,4384,0.000684,3.0,1398.538209,0.002145,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
208626,3,4384,0.000684,3.0,1398.538209,0.002145,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4384,0.000684,3.0,1398.538209,0.002145,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
29182,3,4384,0.000684,3.0,1398.538209,0.002145,JSC IOT,RU,Computer and Information Technology,None
209641,3,4384,0.000684,3.0,1398.538209,0.002145,I-SERVERS LTD,GB,Education and Research,None
212477,3,4384,0.000684,3.0,1398.538209,0.002145,RoyaleHosting BV,NL,Computer and Information Technology,None
210499,3,4384,0.000684,3.0,1398.538209,0.002145,Al Asmary Abdullah Ibrahim A,SA,Computer and Information Technology,Software Development
3175,3,4384,0.000684,3.0,1398.538209,0.002145,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
211027,4,4384,0.000912,2.125,1398.538209,0.001519,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
49392,4,4384,0.000912,2.000031,1398.538209,0.00143,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4384,0.000684,2.000015,1398.538209,0.00143,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
202888,3,4384,0.000684,2.000015,1398.538209,0.00143,UPSTREAM NETWORK LTD,GB,None,None
212521,3,4384,0.000684,2.000015,1398.538209,0.00143,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
210852,2,4384,0.000456,2.0,1398.538209,0.00143,Dmitrii Vladimirovich Malkov,RU,None,None
22773,2,4384,0.000456,2.0,1398.538209,0.00143,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
51126,2,4384,0.000456,2.0,1398.538209,0.00143,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
50902,2,4384,0.000456,2.0,1398.538209,0.00143,DNS0.EU A.D.,FR,Computer and Information Technology,Internet Service Provider (ISP)
52042,2,4384,0.000456,2.0,1398.538209,0.00143,Kew Solutions Unipessoal Lda,PT,Construction and Real Estate,Buildings (Residential or Commercial)
58061,2,4384,0.000456,2.0,1398.538209,0.00143,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
42692,2,4384,0.000456,2.0,1398.538209,0.00143,Overweb Srl,IT,None,None
56849,2,4384,0.000456,2.0,1398.538209,0.00143,Kew Solutions Unipessoal Lda,PT,"Freight, Shipment, and Postal Services",Other
54113,141,4384,0.032162,1.439758,1398.538209,0.001029,"Fastly, Inc.",US,Computer and Information Technology,Software Development
50113,2,4384,0.000456,1.000015,1398.538209,0.000715,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
150347,1,4384,0.000228,1.0,1398.538209,0.000715,Planisware Singapore Pte. Ltd,SG,Computer and Information Technology,Software Development
61178,1,4384,0.000228,1.0,1398.538209,0.000715,MRGROUP INVESTMENTS LIMITED,CY,Service,"Law, Business, and Consulting Services"
133375,1,4384,0.000228,1.0,1398.538209,0.000715,"CHUAN KAI INTERNATIONAL CO., LTD",TW,Travel and Accommodation,Other
141444,1,4384,0.000228,1.0,1398.538209,0.000715,Wicked Networks Limited,HK,Other,None
49981,1,4384,0.000228,1.0,1398.538209,0.000715,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
56434,1,4384,0.000228,1.0,1398.538209,0.000715,Modesco LLC,RU,Education and Research,Elementary and Secondary Schools
147057,1,4384,0.000228,1.0,1398.538209,0.000715,DNT Solutions,PK,None,None
51259,1,4384,0.000228,1.0,1398.538209,0.000715,Arcus Novus UAB,LT,Manufacturing,Electronics and Computer Components
135605,1,4384,0.000228,1.0,1398.538209,0.000715,MOACK.Co.LTD,KR,Computer and Information Technology,None
131910,1,4384,0.000228,1.0,1398.538209,0.000715,SORACOM. INC.,JP,None,None
150445,1,4384,0.000228,1.0,1398.538209,0.000715,Getechbrothers,LT,Computer and Information Technology,Internet Service Provider (ISP)
60703,1,4384,0.000228,1.0,1398.538209,0.000715,MULTIDIST SARL,FR,Computer and Information Technology,Software Development
36992,1,4384,0.000228,1.0,1398.538209,0.000715,ETISALAT MISR,EG,Computer and Information Technology,Internet Service Provider (ISP)
266732,1,4384,0.000228,1.0,1398.538209,0.000715,FIBERTEL PERU S.A.,PE,Computer and Information Technology,Internet Service Provider (ISP)
271991,1,4384,0.000228,1.0,1398.538209,0.000715,RODRIGUEZ PEDRO ALBERTO JUAN,AR,None,None
25145,1,4384,0.000228,1.0,1398.538209,0.000715,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
28753,1,4384,0.000228,1.0,1398.538209,0.000715,Leaseweb Deutschland GmbH,DE,Computer and Information Technology,None
209146,1,4384,0.000228,1.0,1398.538209,0.000715,hosTELyon SAS,FR,Computer and Information Technology,None
47447,1,4384,0.000228,1.0,1398.538209,0.000715,23M GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
4538,1,4384,0.000228,1.0,1398.538209,0.000715,China Education and Research Network Center,CN,Education and Research,"Colleges, Universities, and Professional Schools"
396362,1,4384,0.000228,1.0,1398.538209,0.000715,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
202235,1,4384,0.000228,1.0,1398.538209,0.000715,UK On-line Agri-sales Limited,GB,Computer and Information Technology,None
200373,1,4384,0.000228,1.0,1398.538209,0.000715,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
200081,1,4384,0.000228,1.0,1398.538209,0.000715,Netversor GmbH,DE,Service,"Law, Business, and Consulting Services"
199669,1,4384,0.000228,1.0,1398.538209,0.000715,Okay-Telecom Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
199614,1,4384,0.000228,1.0,1398.538209,0.000715,Fiberocity Ltd,GB,None,None
41108,1,4384,0.000228,1.0,1398.538209,0.000715,First Root UG (haftungsbeschraenkt),DE,Computer and Information Technology,Internet Service Provider (ISP)
