as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
29182,9,37468,0.00024,7.0,19.02274,0.367981,JSC IOT,RU,Computer and Information Technology,None
204916,3,37468,8e-05,3.0,19.02274,0.157706,"RACKTECH CO., LTD.",TH,None,None
202888,3,37468,8e-05,2.000015,19.02274,0.105138,UPSTREAM NETWORK LTD,GB,None,None
395839,11,37468,0.000294,2.0,19.02274,0.105137,HOSTKEY,US,Computer and Information Technology,Phone Provider
57043,6,37468,0.00016,2.0,19.02274,0.105137,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
197992,8,37468,0.000214,2.0,19.02274,0.105137,DEFSOLUTION LLC,US,None,None
64267,8,37468,0.000214,0.5,19.02274,0.026284,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,37468,0.000214,0.4375,19.02274,0.022999,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1647,37468,0.043958,0.07529,19.02274,0.003958,Google LLC,US,Computer and Information Technology,Software Development
138652,2,37468,5.3e-05,0.007812,19.02274,0.000411,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
41378,17,37468,0.000454,0.000641,19.02274,3.4e-05,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,37468,5.3e-05,0.000488,19.02274,2.6e-05,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
140810,6,37468,0.00016,0.000244,19.02274,1.3e-05,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
13213,190,37468,0.005071,0.000159,19.02274,8e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
205212,12,37468,0.00032,9.2e-05,19.02274,5e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
45609,37,37468,0.000988,6.1e-05,19.02274,3e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
60068,12,37468,0.00032,6.1e-05,19.02274,3e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
62217,12,37468,0.00032,4.6e-05,19.02274,2e-06,Vinters IT Ltd,GB,Computer and Information Technology,None
9009,253,37468,0.006752,4.5e-05,19.02274,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
61317,4,37468,0.000107,3.1e-05,19.02274,2e-06,Hivelocity Inc,US,Computer and Information Technology,None
138997,3,37468,8e-05,3.1e-05,19.02274,2e-06,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
262287,35,37468,0.000934,2.8e-05,19.02274,1e-06,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
20940,14165,37468,0.378056,2.3e-05,19.02274,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
