org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
JSC IOT,9,37577,0.00024,7.0,18.0229904217014,0.388393,[29182],['RU'],['Computer and Information Technology'],['None']
"RACKTECH CO., LTD.",3,37577,8e-05,3.0,18.0229904217014,0.166454,[204916],['TH'],['None'],['None']
DEFSOLUTION LLC,8,37577,0.000213,2.0,18.0229904217014,0.110969,[197992],['US'],['None'],['None']
HOSTKEY,11,37577,0.000293,2.0,18.0229904217014,0.110969,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
HOSTKEY B.V.,6,37577,0.00016,2.0,18.0229904217014,0.110969,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kew Solutions Unipessoal Lda,1,37577,2.7e-05,1.0,18.0229904217014,0.055485,[209968],['PT'],['Finance and Insurance'],"['Investment, Portfolio Management, Pensions and Funds']"
Sprious LLC,8,37577,0.000213,0.5,18.0229904217014,0.027742,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,37577,0.000213,0.4375,18.0229904217014,0.024275,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,10770,37577,0.286611,0.075307,18.0229904217014,0.004178,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Super Godzilla Communications GK,2,37577,5.3e-05,0.007812,18.0229904217014,0.000433,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kirino LLC,17,37577,0.000452,0.000641,18.0229904217014,3.6e-05,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Web2Objects LLC,2,37577,5.3e-05,0.000488,18.0229904217014,2.7e-05,[62874],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Akamai Technologies, Inc.",65,37577,0.00173,0.000275,18.0229904217014,1.5e-05,"[36183, 63949, 16625]",['US'],['Computer and Information Technology'],['Computer and Network Security' 'Software Development']
Megacore Technology Company Limited,6,37577,0.00016,0.000244,18.0229904217014,1.4e-05,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
UK-2 Limited,190,37577,0.005056,0.000159,18.0229904217014,9e-06,[13213],['GB'],['Computer and Information Technology'],['Hosting and Cloud Provider']
LoudTronix Inc.,12,37577,0.000319,9.2e-05,18.0229904217014,5e-06,[205212],['CA'],['Community Groups and Nonprofits'],['Other']
Bharti Airtel Limited,69,37577,0.001837,6.2e-05,18.0229904217014,3e-06,"[45609, 9498]",['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Datacamp Limited,13,37577,0.000346,6.1e-05,18.0229904217014,3e-06,"[60068, 212238]",['GB'],"['Media, Publishing, and Broadcasting'
 'Computer and Information Technology']","['Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Vinters IT Ltd,12,37577,0.000319,4.6e-05,18.0229904217014,3e-06,[62217],['GB'],['Computer and Information Technology'],['None']
M247 Europe SRL,245,37577,0.00652,4.5e-05,18.0229904217014,2e-06,[9009],['RO'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Hivelocity Inc,4,37577,0.000106,3.1e-05,18.0229904217014,2e-06,[61317],['US'],['Computer and Information Technology'],['None']
Eons Data Communications Limited,4,37577,0.000106,3.1e-05,18.0229904217014,2e-06,[138997],['HK'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Latitude.sh LTDA,35,37577,0.000931,2.8e-05,18.0229904217014,2e-06,[262287],['BR'],['Computer and Information Technology'],['Hosting and Cloud Provider']
"Leaseweb USA, Inc.",70,37577,0.001863,2.7e-05,18.0229904217014,2e-06,[30633],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Akamai International B.V.,14146,37577,0.376454,2.3e-05,18.0229904217014,1e-06,"[20940, 21342]",['NL'],"['Media, Publishing, and Broadcasting']",['Online Music and Video Streaming Services']
ERBCOM TELECOMUNICACOES EIRELI - ME,1,37577,2.7e-05,1.5e-05,18.0229904217014,1e-06,[268972],['BR'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
UPSTREAM NETWORK LTD,1,37577,2.7e-05,1.5e-05,18.0229904217014,1e-06,[202888],['GB'],['None'],['None']
"Fork Networking, LLC",2,37577,5.3e-05,1.5e-05,18.0229904217014,1e-06,[46841],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
24 SHELLS,15,37577,0.000399,1.1e-05,18.0229904217014,1e-06,[55081],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Latitude.sh,32,37577,0.000852,9e-06,18.0229904217014,0.0,[396356],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Telfly Technology Limited,9,37577,0.00024,8e-06,18.0229904217014,0.0,[41717],['HK'],['None'],['None']
Intergrid Group Pty Ltd,7,37577,0.000186,7e-06,18.0229904217014,0.0,[133480],['AU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Amazon.com, Inc.",809,37577,0.021529,6e-06,18.0229904217014,0.0,[16509],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
LightWave Networks,4,37577,0.000107,4e-06,18.0229904217014,0.0,"[12167, 26527]",['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Fastly, Inc.",3,37577,8e-05,3e-06,18.0229904217014,0.0,[54113],['US'],['Computer and Information Technology'],['Software Development']
Performive LLC,13,37577,0.000346,3e-06,18.0229904217014,0.0,[46562],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Psychz Networks,3,37577,8e-05,3e-06,18.0229904217014,0.0,[40676],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
UAB Rakrejus,3,37577,8e-05,3e-06,18.0229904217014,0.0,[62282],['LT'],['Computer and Information Technology'],['None']
VNSUN CLOUD COMPANY LIMITED,2,37577,5.3e-05,2e-06,18.0229904217014,0.0,[149151],['VN'],['None'],['None']
VNIDC TECHNOLOGY COMPANY LIMITED,2,37577,5.3e-05,2e-06,18.0229904217014,0.0,[140824],['VN'],['None'],['None']
"Unlimited Net, LLC",2,37577,5.3e-05,2e-06,18.0229904217014,0.0,[11990],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
QuadraNet Enterprises LLC,8,37577,0.000213,2e-06,18.0229904217014,0.0,[8100],['US'],['Computer and Information Technology'],['Computer and Network Security']
"LLC ""Internet Tehnologii""",2,37577,5.3e-05,1e-06,18.0229904217014,0.0,[45027],['RU'],['Computer and Information Technology'],['Software Development']
H4Y Technologies LLC,5,37577,0.000133,1e-06,18.0229904217014,0.0,[397373],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Hurricane Electric LLC,607,37577,0.016153,1e-06,18.0229904217014,0.0,[6939],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"tzulo, inc.",1,37577,2.7e-05,1e-06,18.0229904217014,0.0,[11878],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"SERVERFIELD CO., LTD.",1,37577,2.7e-05,1e-06,18.0229904217014,0.0,[134094],['TW'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Plim Mobile Telecom LLC,2,37577,5.3e-05,0.0,18.0229904217014,0.0,[216435],['US'],['None'],['None']
"QTnet,Inc.",13,37577,0.000346,0.0,18.0229904217014,0.0,[7679],['JP'],['None'],['None']
PT XL Axiata Tbk,51,37577,0.001357,0.0,18.0229904217014,0.0,[24203],['ID'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"PT. Smartfren Telecom, Tbk",1,37577,2.7e-05,0.0,18.0229904217014,0.0,[133798],['ID'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PacketHub S.A.,1,37577,2.7e-05,0.0,18.0229904217014,0.0,[147049],['PA'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Quickline AG,6,37577,0.00016,0.0,18.0229904217014,0.0,[15600],['CH'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"Qingdao,266000",2,37577,5.3e-05,0.0,18.0229904217014,0.0,[58541],['CN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Peter Jin Technologies LLC,1,37577,2.7e-05,0.0,18.0229904217014,0.0,[398565],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Plus.line AG,2,37577,5.3e-05,0.0,18.0229904217014,0.0,[12306],['DE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Proximus NV,31,37577,0.000825,0.0,18.0229904217014,0.0,[5432],['BE'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Privex Inc.,1,37577,2.7e-05,0.0,18.0229904217014,0.0,[210083],['BZ'],['Service'],"['Law, Business, and Consulting Services']"
Petersburg Internet Network ltd.,7,37577,0.000186,0.0,18.0229904217014,0.0,[34665],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
PrivateSystems Networks,43,37577,0.001144,0.0,18.0229904217014,0.0,[63410],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Phan Nhat Nghi,2004,37577,0.05333,0.0,18.0229904217014,0.0,[199925],['VG'],['Construction and Real Estate'],['Other']
