org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4335,0.000461361014994233,3.1e-05,1387.4797216057775,2.234266888176401e-08,[48254]
21vianet(China) Inc.,3,37577,7.983606993639726e-05,0.0,18.0229904217014,0.0,[17428]
23M GmbH,2,41912,4.77190303493033e-05,1.0,1405.502712027479,0.000711489199873169,[47447]
24 SHELLS,16,41912,0.0003817522427944264,2.6000000000000002e-05,1405.502712027479,1.8498719196702394e-08,[55081]
3xK Tech GmbH,4,4335,0.000922722029988466,4.0,1387.4797216057775,0.002882925017001808,"[198571, 200373]"
AEZA INTERNATIONAL LTD,124,37577,0.00329989089070442,0.0,18.0229904217014,0.0,[210644]
AKILE LTD,2,4335,0.000461361014994233,0.003922,1387.4797216057775,2.826707979170273e-06,[61112]
ALKON SAS,3,37577,7.983606993639726e-05,0.0,18.0229904217014,0.0,[266768]
ANS ACADEMY LIMITED,5,41912,0.00011929757587325825,1.5e-05,1405.502712027479,1.0672337998097534e-08,[61323]
ARLINK S.A.,2,37577,5.3224046624264844e-05,0.0,18.0229904217014,0.0,[28075]
"AT&T Services, Inc.",7,4335,0.0016147635524798155,7.0,1387.4797216057775,0.005045118779753164,[7018]
AdGuard Software Limited,1,37577,2.6612023312132422e-05,0.0,18.0229904217014,0.0,[212772]
Adrian Paschkowski,1,4335,0.0002306805074971165,0.003906,1387.4797216057775,2.815176279102266e-06,[205987]
Akamai International B.V.,14156,41912,0.33775529681236877,0.039085,1405.502712027479,2.780855537704281e-05,[33905]
"Akamai Technologies, Inc.",1188,41912,0.028345104027486162,0.017395,1405.502712027479,1.2376354631793774e-05,"[36183, 16625]"
Akenes SA,1,37577,2.6612023312132422e-05,0.0,18.0229904217014,0.0,[61098]
Al Asmary Abdullah Ibrahim A,3,4335,0.0006920415224913495,3.0,1387.4797216057775,0.002162193762751356,[210499]
"Alibaba (US) Technology Co., Ltd.",2,4335,0.000461361014994233,3.1e-05,1387.4797216057775,2.234266888176401e-08,[37963]
Alliance LLC,3,4335,0.0006920415224913495,4.6e-05,1387.4797216057775,3.315363769552079e-08,[39900]
Allo Communications LLC,1,37577,2.6612023312132422e-05,0.0,18.0229904217014,0.0,[15108]
Altinea SAS,2,37577,5.3224046624264844e-05,0.0,18.0229904217014,0.0,[41405]
AltusHost B.V.,9,41912,0.00021473563657186485,1.5e-05,1405.502712027479,1.0672337998097534e-08,[51430]
"Amazon.com, Inc.",1984,41912,0.047337278106508875,0.020224,1405.502712027479,1.4389157578234968e-05,[16509]
Anillc Network,1,37577,2.6612023312132422e-05,0.0,18.0229904217014,0.0,[142055]
"Anthropic, PBC",1,4335,0.0002306805074971165,1.5e-05,1387.4797216057775,1.0810968813756781e-08,[399358]
Aperture Science Limited,2,4335,0.000461361014994233,3.1e-05,1387.4797216057775,2.234266888176401e-08,[38008]
Arcade Solutions AG,8,37577,0.00021289618649705938,0.0,18.0229904217014,0.0,[51873]
Arcus Novus UAB,1,4335,0.0002306805074971165,1.0,1387.4797216057775,0.000720731254250452,[51259]
Arelion Sweden AB,72,37577,0.0019160656784735343,0.0,18.0229904217014,0.0,[1299]
Art of Automation B.V.,1,37577,2.6612023312132422e-05,0.0,18.0229904217014,0.0,[60893]
ArtPlanet LLC,7,41912,0.00016701660622256154,6.0,1405.502712027479,0.004268935199239014,[49542]
Artfiles LLC,1,4335,0.0002306805074971165,1.5e-05,1387.4797216057775,1.0810968813756781e-08,[394923]
"Ashton Holmes, Sole Proprietorship",12,41912,0.00028631418209581984,3.1e-05,1405.502712027479,2.2056165196068237e-08,[33760]
Astute Internet,1,4335,0.0002306805074971165,1.5e-05,1387.4797216057775,1.0810968813756781e-08,[63213]
"Atria Convergence Technologies Pvt. Ltd.,",2,37577,5.3224046624264844e-05,0.0,18.0229904217014,0.0,[24309]
BAI Communications Inc.,1,4335,0.0002306805074971165,1.0,1387.4797216057775,0.000720731254250452,[396113]
