category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio,as
Computer and Information Technology,10137,37580,0.269771,14.023224,19.08594580980222,0.7347379999999999,"[29182, 51659, 57043, 395839, 64267, 30721, 36492, 138652, 41378, 62874, 16509, 36183, 140810, 13213, 45609, 62217, 9009, 61317, 138997, 262287, 30633, 46841, 268972, 55081, 396356, 133480, 54113, 12167, 40676, 46562, 62282, 8100, 11990, 26527, 9498, 6939, 11878, 134094, 397373, 45027, 51468, 59504, 58453, 58466, 45727, 58487, 45474, 45090, 58541, 58542, 58777, 59437, 44974, 51873, 44901, 59605, 44812, 44066, 60294, 43766, 60781, 60893, 42846, 61323, 58057, 45758, 56655, 51430, 53356, 51115, 50113, 49981, 49544, 54455, 49542, 55410, 55430, 48635, 55644, 56630, 55818, 55836, 55990, 48261, 47583, 47447, 56040, 56041, 56046, 45899, 53667, 205766, 209453, 207996, 207375, 206774, 205544, 63023, 205125, 204957, 202505, 200827, 200738, 209622, 397423, 395747, 266768, 264642, 213220, 213192, 212238, 211786, 210107, 200487, 137697, 136188, 135981, 135967, 134771, 134756, 134238, 133798, 131445, 64080, 63949, 63835, 63410, 136959, 137702, 199752, 199274, 199244, 198068, 197695, 147049, 142055, 140903, 140716, 140061, 138915, 138421, 42487, 38365, 41405, 6315, 9121, 9002, 8943, 8888, 8781, 8697, 8657, 8560, 8422, 8342, 8283, 7922, 6805, 6762, 6724, 6718, 9299, 9312, 9929, 12849, 12360, 12306, 11019, 10474, 9924, 9381, 9829, 9824, 9808, 9806, 9534, 9500, 6697, 6233, 41000, 5606, 3214, 2860, 1955, 1930, 1680, 1547, 1299, 852, 835, 812, 701, 680, 577, 513, 3292, 3303, 3320, 4788, 5432, 5410, 4837, 4835, 4812, 4811, 4808, 4657, 4651, 4637, 4230, 4134, 3741, 3462, 12859, 12874, 12876, 13030, 30781, 29789, 29413, 29222, 29097, 29075, 29066, 29014, 28890, 28573, 28075, 27947, 27823, 25923, 25532, 25454, 25148, 30798, 30860, 36351, 40630, 39122, 174, 38266, 38255, 35826, 35470, 34762, 34665, 33438, 33387, 24961, 24547, 24444, 15169, 16625, 16276, 15943, 15802, 15600, 15133, 17378, 15108, 14522, 14080, 13999, 13335, 13285, 17185, 17428, 24400, 21575, 24309, 24203, 23724, 22822, 22697, 21859, 17501, 21100, 20853, 20473, 19551, 18001, 398565]"
None,190,37580,0.005055,5.062526999999999,19.08594580980222,0.265248,"[204916, 197992, 202888, 41717, 149151, 140824, 216435, 210644, 197619, 197598, 149042, 7679, 9354, 9605, 2497, 38631, 33760, 17511]"
"Media, Publishing, and Broadcasting",23046,37580,0.613251,9.999999999999999e-05,19.08594580980222,4.9999999999999996e-06,"[60068, 20940, 396982, 43614, 149485, 11426, 33363, 21342]"
Community Groups and Nonprofits,18,37580,0.000478,9.2e-05,19.08594580980222,5e-06,"[205212, 208492, 35492]"
"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)",41,37580,0.001091,0.0,19.08594580980222,0.0,[208058]
Construction and Real Estate,2009,37580,0.053459,0.0,19.08594580980222,0.0,"[210079, 199925, 16345]"
Education and Research,210,37580,0.005589,0.0,19.08594580980222,0.0,"[204679, 209641, 200351, 1659, 4538, 24357]"
Finance and Insurance,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[134762]
"Freight, Shipment, and Postal Services",13,37580,0.000346,0.0,19.08594580980222,0.0,[3389]
Government and Public Administration,43,37580,0.0011430000000000001,0.0,19.08594580980222,0.0,"[62571, 397232, 397226, 397220, 134768, 15130, 19969]"
Health Care Services,73,37580,0.0019420000000000001,0.0,19.08594580980222,0.0,"[46997, 38]"
"Museums, Libraries, and Entertainment",6,37580,0.00016,0.0,19.08594580980222,0.0,"[131486, 137753]"
Other,1,37580,2.7e-05,0.0,19.08594580980222,0.0,[397031]
"Retail Stores, Wholesale, and E-commerce Sites",1746,37580,0.046461,0.0,19.08594580980222,0.0,"[48581, 209114, 11917, 32934]"
Service,46,37580,0.001225,0.0,19.08594580980222,0.0,"[205100, 210083, 1221, 40994, 15967]"
