org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
20i Limited,2,4359,0.0004588208304657031,3.1e-05,1391.48391777277,2.2278374621547237e-08,[48254]
21vianet(China) Inc.,3,37562,7.986795165326659e-05,0.0,17.022715834511622,0.0,[17428]
23M GmbH,2,41921,4.770878557286324e-05,1.0,1408.5066336072816,0.0007099718071181048,[47447]
24 SHELLS,16,41921,0.00038167028458290593,2.6000000000000002e-05,1408.5066336072816,1.8459266985070726e-08,[55081]
3xK Tech GmbH,4,4359,0.0009176416609314062,4.0,1391.48391777277,0.0028746289834254497,[198571]
AEZA INTERNATIONAL LTD,124,37562,0.0033012086683350196,0.0,17.022715834511622,0.0,[210644]
AKILE LTD,2,4359,0.0004588208304657031,0.003922,1391.48391777277,2.818573718248654e-06,[61112]
ALKON SAS,3,37562,7.986795165326659e-05,0.0,17.022715834511622,0.0,[266768]
ANS ACADEMY LIMITED,5,41921,0.00011927196393215811,1.5e-05,1408.5066336072816,1.0649577106771572e-08,[61323]
ARLINK S.A.,2,37562,5.324530110217773e-05,0.0,17.022715834511622,0.0,[28075]
ARTERIA Networks Corporation,1,37562,2.6622650551088866e-05,0.0,17.022715834511622,0.0,[2519]
"AT&T Services, Inc.",7,4359,0.001605872906629961,7.0,1391.48391777277,0.005030600720994537,[7018]
Adrian Paschkowski,1,4359,0.00022941041523285156,0.003906,1391.48391777277,2.807075202314952e-06,[205987]
Akamai International B.V.,14170,41921,0.3380167457837361,0.039086,1408.5066336072816,2.7749958053018244e-05,[33905]
"Akamai Technologies, Inc.",1191,41921,0.028410581808640062,0.01741,1408.5066336072816,1.2360609161926202e-05,"[36183, 16625]"
Akenes SA,1,37562,2.6622650551088866e-05,0.0,17.022715834511622,0.0,[61098]
Al Asmary Abdullah Ibrahim A,3,4359,0.0006882312456985547,3.0,1391.48391777277,0.0021559717375690874,[210499]
"Alibaba (US) Technology Co., Ltd.",2,4359,0.0004588208304657031,3.1e-05,1391.48391777277,2.2278374621547237e-08,[37963]
