as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,5032,0.012321,992.0,2579.943116,0.384505,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,111,5032,0.022059,116.625,2579.943116,0.045204,"RACKTECH CO., LTD.",TH,None,None
204790,4,5032,0.000795,64.0,2579.943116,0.024807,Falco ISP Services B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
22773,5,5032,0.000994,50.0,2579.943116,0.01938,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
197706,2,5032,0.000397,32.0,2579.943116,0.012403,Keminet SHPK,AL,Computer and Information Technology,None
396356,2,5032,0.000397,32.0,2579.943116,0.012403,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,5032,0.005962,30.0,2579.943116,0.011628,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
60781,8,5032,0.00159,21.000031,2579.943116,0.00814,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
32489,6,5032,0.001192,21.0,2579.943116,0.00814,Amanah Tech Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
213220,8,5032,0.00159,19.000061,2579.943116,0.007365,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
400842,4,5032,0.000795,19.0,2579.943116,0.007365,Tunbroker LLC,US,None,None
35048,3,5032,0.000596,18.0,2579.943116,0.006977,Biterika Group LLC,RU,Computer and Information Technology,Software Development
210107,17,5032,0.003378,17.0,2579.943116,0.006589,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
35574,2,5032,0.000397,17.0,2579.943116,0.006589,IGT LOTTERY S.P.A.,IT,Computer and Information Technology,Internet Service Provider (ISP)
16509,1223,5032,0.243045,16.020935,2579.943116,0.00621,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
212238,9,5032,0.001789,16.000122,2579.943116,0.006202,Datacamp Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
42275,5,5032,0.000994,16.000061,2579.943116,0.006202,Three Fourteen SASU,FR,Service,Other
34534,2,5032,0.000397,16.000015,2579.943116,0.006202,Harmony Hosting SARL,FR,Computer and Information Technology,Internet Service Provider (ISP)
3549,1,5032,0.000199,16.0,2579.943116,0.006202,"Level 3 Parent, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
25003,1,5032,0.000199,16.0,2579.943116,0.006202,Internet Binat Ltd,IL,Computer and Information Technology,Internet Service Provider (ISP)
35761,1,5032,0.000199,16.0,2579.943116,0.006202,Mitko.Com Ltd.,BG,Computer and Information Technology,Internet Service Provider (ISP)
204591,1,5032,0.000199,16.0,2579.943116,0.006202,AMALYZE AG,DE,Computer and Information Technology,None
201984,1,5032,0.000199,16.0,2579.943116,0.006202,E-Solutions BV,BE,Computer and Information Technology,Computer and Network Security
21140,1,5032,0.000199,16.0,2579.943116,0.006202,Fly Telecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
52031,1,5032,0.000199,16.0,2579.943116,0.006202,Rustel LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
35346,1,5032,0.000199,16.0,2579.943116,0.006202,SC ITNS.NET SRL,MD,Construction and Real Estate,"Civil Engineering Construction (Utility Lines, Roads and Bridges)"
204760,1,5032,0.000199,16.0,2579.943116,0.006202,MOMIT SRL,IT,Computer and Information Technology,Internet Service Provider (ISP)
25415,1,5032,0.000199,16.0,2579.943116,0.006202,ADDIX GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
25424,1,5032,0.000199,16.0,2579.943116,0.006202,"InterneXt 2000, s.r.o.",CZ,Computer and Information Technology,Internet Service Provider (ISP)
208016,1,5032,0.000199,16.0,2579.943116,0.006202,The Infrastructure Company GmbH,DE,Computer and Information Technology,None
208091,1,5032,0.000199,16.0,2579.943116,0.006202,XHOST INTERNET SOLUTIONS LP,GB,Computer and Information Technology,Internet Service Provider (ISP)
29075,1,5032,0.000199,16.0,2579.943116,0.006202,IELO-LIAZO SERVICES SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
200899,1,5032,0.000199,16.0,2579.943116,0.006202,INTERSPACE DOOEL Skopje,MK,Computer and Information Technology,Internet Service Provider (ISP)
50782,1,5032,0.000199,16.0,2579.943116,0.006202,COSYS DATA GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
208163,1,5032,0.000199,16.0,2579.943116,0.006202,Stuttgarter Versicherung Holding Aktiengesellschaft,DE,Service,"Law, Business, and Consulting Services"
208906,1,5032,0.000199,16.0,2579.943116,0.006202,"SYNOT ICT Services, a.s.",CZ,Service,"Law, Business, and Consulting Services"
30823,1,5032,0.000199,16.0,2579.943116,0.006202,aurologic GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
31543,1,5032,0.000199,16.0,2579.943116,0.006202,myNet GmbH,AT,Computer and Information Technology,Internet Service Provider (ISP)
35829,1,5032,0.000199,16.0,2579.943116,0.006202,"auth-servers, LLC",US,Computer and Information Technology,Hosting and Cloud Provider
197890,1,5032,0.000199,16.0,2579.943116,0.006202,Andreas Fahl trading as Megaservers.de,DE,Computer and Information Technology,Internet Service Provider (ISP)
208354,1,5032,0.000199,16.0,2579.943116,0.006202,Alfa.Bit.Omega S.R.L.,IT,"Media, Publishing, and Broadcasting",Online Informational Content
205094,1,5032,0.000199,16.0,2579.943116,0.006202,Tivon Haeberlein,DE,None,None
396319,1,5032,0.000199,16.0,2579.943116,0.006202,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
40970,1,5032,0.000199,16.0,2579.943116,0.006202,IP SERVICES Sp. zo.o.,PL,Computer and Information Technology,Internet Service Provider (ISP)
204394,1,5032,0.000199,16.0,2579.943116,0.006202,"Cortex, a.s.",CZ,Service,"Law, Business, and Consulting Services"
206028,1,5032,0.000199,16.0,2579.943116,0.006202,Datenreisen UG,DE,Computer and Information Technology,None
