as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4567,0.013576,992.0,1399.886506,0.708629,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,108,4567,0.023648,68.625,1399.886506,0.049022,"RACKTECH CO., LTD.",TH,None,None
396356,2,4567,0.000438,32.0,1399.886506,0.022859,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,4567,0.006569,30.0,1399.886506,0.02143,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,17,4567,0.003722,17.0,1399.886506,0.012144,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4567,0.000219,16.0,1399.886506,0.011429,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4567,0.003065,13.000015,1399.886506,0.009286,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4567,0.002847,13.0,1399.886506,0.009286,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4567,0.003284,12.000046,1399.886506,0.008572,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4567,0.002628,9.1875,1399.886506,0.006563,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,32,4567,0.007007,9.00058,1399.886506,0.00643,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
200373,9,4567,0.001971,9.0,1399.886506,0.006429,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
198231,10,4567,0.00219,8.007812,1399.886506,0.00572,SIXNET OPERATION LTD,GB,None,None
49581,9,4567,0.001971,7.007812,1399.886506,0.005006,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4567,0.001971,7.000031,1399.886506,0.005,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4567,0.001533,7.0,1399.886506,0.005,Dmitrii Vladimirovich Malkov,RU,None,None
51837,6,4567,0.001314,6.0,1399.886506,0.004286,Netex Limited,HK,Computer and Information Technology,Software Development
51659,6,4567,0.001314,6.0,1399.886506,0.004286,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
49542,6,4567,0.001314,6.0,1399.886506,0.004286,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
61317,13,4567,0.002847,5.012939,1399.886506,0.003581,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4567,0.001095,5.0,1399.886506,0.003572,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,9,4567,0.001971,4.000763,1399.886506,0.002858,Vinters IT Ltd,GB,Computer and Information Technology,None
208626,5,4567,0.001095,4.000015,1399.886506,0.002857,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
199669,4,4567,0.000876,4.0,1399.886506,0.002857,Okay-Telecom Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
207990,4,4567,0.000876,4.0,1399.886506,0.002857,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
204490,4,4567,0.000876,4.0,1399.886506,0.002857,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
211027,5,4567,0.001095,3.125,1399.886506,0.002232,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
209242,16,4567,0.003503,3.000198,1399.886506,0.002143,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4567,0.001533,3.000061,1399.886506,0.002143,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,3,4567,0.000657,3.0,1399.886506,0.002143,JSC IOT,RU,Computer and Information Technology,None
206873,3,4567,0.000657,3.0,1399.886506,0.002143,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
44477,3,4567,0.000657,3.0,1399.886506,0.002143,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
212477,3,4567,0.000657,3.0,1399.886506,0.002143,RoyaleHosting BV,NL,Computer and Information Technology,None
60389,3,4567,0.000657,3.0,1399.886506,0.002143,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
209641,3,4567,0.000657,3.0,1399.886506,0.002143,I-SERVERS LTD,GB,Education and Research,None
7018,3,4567,0.000657,3.0,1399.886506,0.002143,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
198571,3,4567,0.000657,3.0,1399.886506,0.002143,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4567,0.000657,3.0,1399.886506,0.002143,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
3175,3,4567,0.000657,3.0,1399.886506,0.002143,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
49392,4,4567,0.000876,2.000031,1399.886506,0.001429,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4567,0.000657,2.000015,1399.886506,0.001429,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4567,0.000657,2.000015,1399.886506,0.001429,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
42692,2,4567,0.000438,2.0,1399.886506,0.001429,Overweb Srl,IT,None,None
50902,2,4567,0.000438,2.0,1399.886506,0.001429,DNS0.EU A.D.,FR,Computer and Information Technology,Internet Service Provider (ISP)
