as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,27900,0.001685,30.0,90.332717,0.332106,I-SERVERS LTD,GB,Education and Research,None
395839,168,27900,0.006022,9.672119,90.332717,0.107072,HOSTKEY,US,Computer and Information Technology,Phone Provider
44812,9,27900,0.000323,7.0,90.332717,0.077491,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,10,27900,0.000358,7.0,90.332717,0.077491,JSC IOT,RU,Computer and Information Technology,None
213220,35,27900,0.001254,6.500015,90.332717,0.071956,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,9,27900,0.000323,5.0,90.332717,0.055351,DEFSOLUTION LLC,US,None,None
29014,4,27900,0.000143,4.0,90.332717,0.044281,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,27900,0.000215,4.0,90.332717,0.044281,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
204916,4,27900,0.000143,3.0,90.332717,0.033211,"RACKTECH CO., LTD.",TH,None,None
210644,3,27900,0.000108,3.0,90.332717,0.033211,AEZA INTERNATIONAL LTD,GB,None,None
48261,4,27900,0.000143,2.0,90.332717,0.02214,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
199925,2,27900,7.2e-05,2.0,90.332717,0.02214,Phan Nhat Nghi,VG,Construction and Real Estate,Other
30633,63,27900,0.002258,1.000017,90.332717,0.01107,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
53667,21,27900,0.000753,1.000015,90.332717,0.01107,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,36,27900,0.00129,1.0,90.332717,0.01107,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
64080,1,27900,3.6e-05,1.0,90.332717,0.01107,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
197619,2,27900,7.2e-05,1.0,90.332717,0.01107,Telnab Networks LLC,US,None,None
64267,12,27900,0.00043,0.75,90.332717,0.008303,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,27900,0.00638,0.551773,90.332717,0.006108,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,27900,0.000287,0.5,90.332717,0.005535,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,27900,0.055591,0.129056,90.332717,0.001429,Google LLC,US,Computer and Information Technology,Software Development
140810,32,27900,0.001147,0.125,90.332717,0.001384,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,27900,0.001864,0.085693,90.332717,0.000949,Altinea SAS,FR,Computer and Information Technology,None
138652,2,27900,7.2e-05,0.007812,90.332717,8.6e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,27900,0.000143,0.003937,90.332717,4.4e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
201217,1,27900,3.6e-05,0.003906,90.332717,4.3e-05,RADISHCLOUD TECHNOLOGY LLC,US,None,None
41378,16,27900,0.000573,0.000702,90.332717,8e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,27900,7.2e-05,0.000488,90.332717,5e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,27,27900,0.000968,0.000412,90.332717,5e-06,"GALAXYGATE, LLC",US,Other,None
13213,179,27900,0.006416,0.000171,90.332717,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
9009,167,27900,0.005986,0.000151,90.332717,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
46997,8,27900,0.000287,0.000122,90.332717,1e-06,Black Mesa Corporation,US,Health Care Services,Other
205212,8,27900,0.000287,0.000122,90.332717,1e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
60068,9,27900,0.000323,0.000107,90.332717,1e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
149485,15,27900,0.000538,9.8e-05,90.332717,1e-06,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
20940,9972,27900,0.357419,8.2e-05,90.332717,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
45609,37,27900,0.001326,6.1e-05,90.332717,1e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
13335,1420,27900,0.050896,6.1e-05,90.332717,1e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
16509,5266,27900,0.188746,5.5e-05,90.332717,1e-06,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
56630,3,27900,0.000108,4.6e-05,90.332717,1e-06,Melbikomas UAB,LT,Computer and Information Technology,None
61317,3,27900,0.000108,4.6e-05,90.332717,1e-06,Hivelocity Inc,US,Computer and Information Technology,None
62217,12,27900,0.00043,4.6e-05,90.332717,1e-06,Vinters IT Ltd,GB,Computer and Information Technology,None
396356,40,27900,0.001434,4.4e-05,90.332717,0.0,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
262287,36,27900,0.00129,3.4e-05,90.332717,0.0,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
6939,596,27900,0.021362,3.2e-05,90.332717,0.0,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
19551,222,27900,0.007957,3.1e-05,90.332717,0.0,Incapsula Inc,US,Computer and Information Technology,Computer and Network Security
138997,4,27900,0.000143,3.1e-05,90.332717,0.0,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
216435,2,27900,7.2e-05,3.1e-05,90.332717,0.0,Plim Mobile Telecom LLC,US,None,None
46841,2,27900,7.2e-05,3.1e-05,90.332717,0.0,"Fork Networking, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
46562,78,27900,0.002796,3e-05,90.332717,0.0,Performive LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
30860,1,27900,3.6e-05,1.5e-05,90.332717,0.0,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
268972,1,27900,3.6e-05,1.5e-05,90.332717,0.0,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
51115,1,27900,3.6e-05,1.5e-05,90.332717,0.0,HLL LLC,RU,Computer and Information Technology,None
212238,1,27900,3.6e-05,1.5e-05,90.332717,0.0,Datacamp Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
51430,9,27900,0.000323,1.5e-05,90.332717,0.0,AltusHost B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
835,1,27900,3.6e-05,1.5e-05,90.332717,0.0,GoCodeIT Inc,CA,Computer and Information Technology,Internet Service Provider (ISP)
56655,4,27900,0.000143,1.5e-05,90.332717,0.0,TerraHost AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
54113,1,27900,3.6e-05,1.5e-05,90.332717,0.0,"Fastly, Inc.",US,Computer and Information Technology,Software Development
33387,11,27900,0.000394,1.5e-05,90.332717,0.0,"Nocix, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
12876,5,27900,0.000179,1.5e-05,90.332717,0.0,SCALEWAY S.A.S.,FR,Computer and Information Technology,None
205100,1,27900,3.6e-05,1.5e-05,90.332717,0.0,F3 Netze e.V.,DE,Service,"Law, Business, and Consulting Services"
19969,4,27900,0.000143,1.5e-05,90.332717,0.0,"Joe's Datacenter, LLC",US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
40509,1,27900,3.6e-05,1.5e-05,90.332717,0.0,"Fly.io, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
202888,1,27900,3.6e-05,1.5e-05,90.332717,0.0,UPSTREAM NETWORK LTD,GB,None,None
200827,1,27900,3.6e-05,1.5e-05,90.332717,0.0,vv Network Inc,US,Computer and Information Technology,None
6315,1,27900,3.6e-05,1.5e-05,90.332717,0.0,"XMission, L.C.",US,Computer and Information Technology,Internet Service Provider (ISP)
45027,2,27900,7.2e-05,1.5e-05,90.332717,0.0,"LLC ""Internet Tehnologii""",RU,Computer and Information Technology,Software Development
55081,14,27900,0.000502,1.2e-05,90.332717,0.0,24 SHELLS,US,Computer and Information Technology,Internet Service Provider (ISP)
5410,21,27900,0.000753,8e-06,90.332717,0.0,Bouygues Telecom SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
41717,9,27900,0.000323,8e-06,90.332717,0.0,Telfly Technology Limited,HK,None,None
577,30,27900,0.001075,8e-06,90.332717,0.0,Bell Canada,CA,Computer and Information Technology,Internet Service Provider (ISP)
