sub_category,category_alias_num,category_all_num,category_ratio,sta_category_alias_num,sta_category_all_num,sat_category_ratio
"Banks, Credit Card Companies, Mortgage Providers",3.0,4414.0,0.0006796556411418215,3.0,1391.5637212395668,0.002155848096792637
Buildings (Residential or Commercial),15.0,4414.0,0.0033982782057091075,1.006851,1391.5637212395668,0.0007235392707012544
"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)",1.0,4414.0,0.00022655188038060717,1.5e-05,1391.5637212395668,1.0779240483963185e-08
Chemical and Pharmaceutical Manufacturing,1.0,4414.0,0.00022655188038060717,1.5e-05,1391.5637212395668,1.0779240483963185e-08
"Civil Engineering Construction (Utility Lines, Roads and Bridges)",6.0,26537.0,0.00022609940837321475,0.0,87.32846163561149,0.0
"Colleges, Universities, and Professional Schools",15.0,30951.0,0.0004846370068818455,1.000008,1478.8921828751784,0.0006761872241800894
Computer and Network Security,1505.0,30951.0,0.048625246357145165,0.018529,1478.8921828751784,1.2528972845050116e-05
Electronics and Computer Components,2.0,4414.0,0.00045310376076121433,1.000015,1391.5637212395668,0.0007186268115046964
Elementary and Secondary Schools,1.0,4414.0,0.00022655188038060717,1.0,1391.5637212395668,0.0007186160322642124
"Government and Regulatory Agencies, Administrations, Departments, and Services",5.0,26537.0,0.00018841617364434563,0.0,87.32846163561149,0.0
Hosting and Cloud Provider,8127.0,30951.0,0.2625763303285839,14.348773,1478.8921828751784,0.009702379366225283
"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)",4.0,26537.0,0.0001507329389154765,0.0,87.32846163561149,0.0
Internet Service Provider (ISP),5237.0,30951.0,0.16920293366934833,217.65705,1478.8921828751784,0.14717573905681447
"Investment, Portfolio Management, Pensions and Funds",17.0,30951.0,0.0005492552744660916,15.000015,1478.8921828751784,0.010142737363610795
"Law Enforcement, Public Safety, and Justice",3.0,26537.0,0.00011304970418660738,0.0,87.32846163561149,0.0
"Law, Business, and Consulting Services",133.0,30951.0,0.004297114794352364,1004.0002589999999,1478.8921828751784,0.6788867171155638
"Metal, Glass, Wood, and Paper Manufacturing",3.0,4414.0,0.0006796556411418215,3.0,1391.5637212395668,0.002155848096792637
"Military, Defense, National Security, and International Affairs",37.0,26537.0,0.0013942796849681577,1.5e-05,87.32846163561149,1.717653067403077e-07
None,2693.0,30951.0,0.08700849730218733,176.18800100000004,1478.8921828751784,0.11913512224905085
Online Informational Content,20.0,30951.0,0.0006461826758424607,0.007956999999999999,1478.8921828751784,5.380378699771373e-06
Online Music and Video Streaming Services,9613.0,30951.0,0.31058770314367873,0.043183,1478.8921828751784,2.9199559305294356e-05
Other,96.0,30951.0,0.0031016768440438112,6.1738110000000015,1478.8921828751784,0.004174618725752697
"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)",13.0,4414.0,0.0029451744449478933,0.006836,1391.5637212395668,4.912459196558156e-06
Phone Provider,168.0,26537.0,0.006330783434450013,9.672119,87.32846163561149,0.11075563245758388
Real Estate (Residential and/or Commercial),3.0,4414.0,0.0006796556411418215,4.6e-05,1391.5637212395668,3.305633748415377e-08
"Recreation, Sports, and Performing Arts",6.0,26537.0,0.00022609940837321475,0.0,87.32846163561149,0.0
Software Development,3224.0,30951.0,0.10416464734580466,25.768672000000002,1478.8921828751784,0.017424307396028026
