as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4398,0.014097,992.0,1392.493195,0.712391,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,102,4398,0.023192,68.25,1392.493195,0.049013,"RACKTECH CO., LTD.",TH,None,None
396356,2,4398,0.000455,32.0,1392.493195,0.02298,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4398,0.006594,29.0,1392.493195,0.020826,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,24,4398,0.005457,24.0,1392.493195,0.017235,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4398,0.000227,16.0,1392.493195,0.01149,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4398,0.003183,13.000015,1392.493195,0.009336,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4398,0.002956,13.0,1392.493195,0.009336,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4398,0.003411,12.000046,1392.493195,0.008618,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4398,0.002729,9.1875,1392.493195,0.006598,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,32,4398,0.007276,9.00058,1392.493195,0.006464,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
200373,9,4398,0.002046,9.0,1392.493195,0.006463,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
198231,9,4398,0.002046,8.003906,1392.493195,0.005748,SIXNET OPERATION LTD,GB,None,None
49581,8,4398,0.001819,7.003906,1392.493195,0.00503,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4398,0.002046,7.000031,1392.493195,0.005027,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4398,0.001592,7.0,1392.493195,0.005027,Dmitrii Vladimirovich Malkov,RU,None,None
49542,6,4398,0.001364,6.0,1392.493195,0.004309,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51837,6,4398,0.001364,6.0,1392.493195,0.004309,Netex Limited,HK,Computer and Information Technology,Software Development
61317,13,4398,0.002956,5.012939,1392.493195,0.0036,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4398,0.001137,5.0,1392.493195,0.003591,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,9,4398,0.002046,4.000763,1392.493195,0.002873,Vinters IT Ltd,GB,Computer and Information Technology,None
204490,4,4398,0.00091,4.0,1392.493195,0.002873,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
207990,4,4398,0.00091,4.0,1392.493195,0.002873,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
51659,4,4398,0.00091,4.0,1392.493195,0.002873,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
209242,16,4398,0.003638,3.000198,1392.493195,0.002155,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,6,4398,0.001364,3.000046,1392.493195,0.002154,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
206873,3,4398,0.000682,3.0,1392.493195,0.002154,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
198571,3,4398,0.000682,3.0,1392.493195,0.002154,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
29182,3,4398,0.000682,3.0,1392.493195,0.002154,JSC IOT,RU,Computer and Information Technology,None
44477,3,4398,0.000682,3.0,1392.493195,0.002154,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
208626,3,4398,0.000682,3.0,1392.493195,0.002154,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4398,0.000682,3.0,1392.493195,0.002154,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
60389,3,4398,0.000682,3.0,1392.493195,0.002154,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
209641,3,4398,0.000682,3.0,1392.493195,0.002154,I-SERVERS LTD,GB,Education and Research,None
7018,3,4398,0.000682,3.0,1392.493195,0.002154,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
212477,3,4398,0.000682,3.0,1392.493195,0.002154,RoyaleHosting BV,NL,Computer and Information Technology,None
3175,3,4398,0.000682,3.0,1392.493195,0.002154,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
49392,4,4398,0.00091,2.000031,1392.493195,0.001436,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4398,0.000682,2.000015,1392.493195,0.001436,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4398,0.000682,2.000015,1392.493195,0.001436,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
42692,2,4398,0.000455,2.0,1392.493195,0.001436,Overweb Srl,IT,None,None
50902,2,4398,0.000455,2.0,1392.493195,0.001436,DNS0.EU A.D.,FR,Computer and Information Technology,Internet Service Provider (ISP)
51126,2,4398,0.000455,2.0,1392.493195,0.001436,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
1239,2,4398,0.000455,2.0,1392.493195,0.001436,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
56849,2,4398,0.000455,2.0,1392.493195,0.001436,Kew Solutions Unipessoal Lda,PT,"Freight, Shipment, and Postal Services",Other
210852,2,4398,0.000455,2.0,1392.493195,0.001436,Dmitrii Vladimirovich Malkov,RU,None,None
22773,2,4398,0.000455,2.0,1392.493195,0.001436,Cox Communications Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
58061,2,4398,0.000455,2.0,1392.493195,0.001436,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
54113,138,4398,0.031378,1.439713,1392.493195,0.001034,"Fastly, Inc.",US,Computer and Information Technology,Software Development
211027,3,4398,0.000682,1.125,1392.493195,0.000808,Perfect Cloud Technologies LLC,RU,"Media, Publishing, and Broadcasting",Other
50113,2,4398,0.000455,1.000015,1392.493195,0.000718,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
51259,1,4398,0.000227,1.0,1392.493195,0.000718,Arcus Novus UAB,LT,Manufacturing,Electronics and Computer Components
141444,1,4398,0.000227,1.0,1392.493195,0.000718,Wicked Networks Limited,HK,Other,None
135605,1,4398,0.000227,1.0,1392.493195,0.000718,MOACK.Co.LTD,KR,Computer and Information Technology,None
49981,1,4398,0.000227,1.0,1392.493195,0.000718,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
28753,1,4398,0.000227,1.0,1392.493195,0.000718,Leaseweb Deutschland GmbH,DE,Computer and Information Technology,None
133375,1,4398,0.000227,1.0,1392.493195,0.000718,"CHUAN KAI INTERNATIONAL CO., LTD",TW,Travel and Accommodation,Other
396362,1,4398,0.000227,1.0,1392.493195,0.000718,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
131910,1,4398,0.000227,1.0,1392.493195,0.000718,SORACOM. INC.,JP,None,None
52042,1,4398,0.000227,1.0,1392.493195,0.000718,Kew Solutions Unipessoal Lda,PT,Construction and Real Estate,Buildings (Residential or Commercial)
147057,1,4398,0.000227,1.0,1392.493195,0.000718,DNT Solutions,PK,None,None
61178,1,4398,0.000227,1.0,1392.493195,0.000718,MRGROUP INVESTMENTS LIMITED,CY,Service,"Law, Business, and Consulting Services"
56434,1,4398,0.000227,1.0,1392.493195,0.000718,Modesco LLC,RU,Education and Research,Elementary and Secondary Schools
60703,1,4398,0.000227,1.0,1392.493195,0.000718,MULTIDIST SARL,FR,Computer and Information Technology,Software Development
4538,1,4398,0.000227,1.0,1392.493195,0.000718,China Education and Research Network Center,CN,Education and Research,"Colleges, Universities, and Professional Schools"
396113,1,4398,0.000227,1.0,1392.493195,0.000718,BAI Communications Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
266732,1,4398,0.000227,1.0,1392.493195,0.000718,FIBERTEL PERU S.A.,PE,Computer and Information Technology,Internet Service Provider (ISP)
36992,1,4398,0.000227,1.0,1392.493195,0.000718,ETISALAT MISR,EG,Computer and Information Technology,Internet Service Provider (ISP)
199669,1,4398,0.000227,1.0,1392.493195,0.000718,Okay-Telecom Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
199614,1,4398,0.000227,1.0,1392.493195,0.000718,Fiberocity Ltd,GB,None,None
15317,1,4398,0.000227,1.0,1392.493195,0.000718,Serverel Inc.,US,Computer and Information Technology,Internet Service Provider (ISP)
41108,1,4398,0.000227,1.0,1392.493195,0.000718,First Root UG (haftungsbeschraenkt),DE,Computer and Information Technology,Internet Service Provider (ISP)
150347,1,4398,0.000227,1.0,1392.493195,0.000718,Planisware Singapore Pte. Ltd,SG,Computer and Information Technology,Software Development
43260,1,4398,0.000227,1.0,1392.493195,0.000718,DGN TEKNOLOJI A.S.,TR,Computer and Information Technology,Hosting and Cloud Provider
43317,1,4398,0.000227,1.0,1392.493195,0.000718,SIA VEESP,LV,Computer and Information Technology,Internet Service Provider (ISP)
196968,1,4398,0.000227,1.0,1392.493195,0.000718,Ilm-Provider UG (haftungsbeschraenkt),DE,Computer and Information Technology,Internet Service Provider (ISP)
200081,1,4398,0.000227,1.0,1392.493195,0.000718,Netversor GmbH,DE,Service,"Law, Business, and Consulting Services"
271991,1,4398,0.000227,1.0,1392.493195,0.000718,RODRIGUEZ PEDRO ALBERTO JUAN,AR,None,None
202235,1,4398,0.000227,1.0,1392.493195,0.000718,UK On-line Agri-sales Limited,GB,Computer and Information Technology,None
196733,1,4398,0.000227,1.0,1392.493195,0.000718,Eskisehir Bilisim Iletisim San. ve Tic. A.S.,TR,Computer and Information Technology,None
47447,1,4398,0.000227,1.0,1392.493195,0.000718,23M GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
25145,1,4398,0.000227,1.0,1392.493195,0.000718,TEKNOTEL TELEKOMUNIKASYON SANAYI VE TICARET A.S.,TR,Computer and Information Technology,Internet Service Provider (ISP)
150445,1,4398,0.000227,1.0,1392.493195,0.000718,Getechbrothers,LT,Computer and Information Technology,Internet Service Provider (ISP)
209146,1,4398,0.000227,1.0,1392.493195,0.000718,hosTELyon SAS,FR,Computer and Information Technology,None
210842,125,4398,0.028422,0.601807,1392.493195,0.000432,Rohmad Kumiadin,ID,None,None
53667,5,4398,0.001137,0.3125,1392.493195,0.000224,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
8772,7,4398,0.001592,0.067627,1392.493195,4.9e-05,NetAssist LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
399558,1,4398,0.000227,0.0625,1392.493195,4.5e-05,Differ Communications Limited,CA,Construction and Real Estate,None
151814,1,4398,0.000227,0.0625,1392.493195,4.5e-05,Baoshuo Network,CN,None,None
6939,1,4398,0.000227,0.0625,1392.493195,4.5e-05,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
45609,165,4398,0.037517,0.039597,1392.493195,2.8e-05,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
33905,10,4398,0.002274,0.039062,1392.493195,2.8e-05,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
199925,9,4398,0.002046,0.035156,1392.493195,2.5e-05,Phan Nhat Nghi,VG,Construction and Real Estate,Other
16509,1221,4398,0.277626,0.02092,1392.493195,1.5e-05,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
36183,1134,4398,0.257844,0.017303,1392.493195,1.2e-05,"Akamai Technologies, Inc.",US,Computer and Information Technology,Computer and Network Security
174,6,4398,0.001364,0.015656,1392.493195,1.1e-05,Cogent Communications,US,Computer and Information Technology,Internet Service Provider (ISP)
199186,4,4398,0.00091,0.015625,1392.493195,1.1e-05,KIRILL ZINOV,RU,None,None
13335,248,4398,0.056389,0.009964,1392.493195,7e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
197730,2,4398,0.000455,0.007812,1392.493195,6e-06,BWE CAPITAL LIMITED,VG,None,None
151338,14,4398,0.003183,0.006851,1392.493195,5e-06,POLONETWORK LIMITED,HK,Construction and Real Estate,Buildings (Residential or Commercial)
270410,13,4398,0.002956,0.006836,1392.493195,5e-06,Infosimples Ltda.,BR,Education and Research,"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)"
400519,41,4398,0.009322,0.004517,1392.493195,3e-06,Developed Methods LLC,US,Service,Other
53356,2,4398,0.000455,0.003922,1392.493195,3e-06,Free Range Cloud Hosting Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
200021,2,4398,0.000455,0.003922,1392.493195,3e-06,Tianhong Peng,CN,None,None
61112,2,4398,0.000455,0.003922,1392.493195,3e-06,AKILE LTD,GB,"Media, Publishing, and Broadcasting",Online Informational Content
36791,1,4398,0.000227,0.003906,1392.493195,3e-06,Portland Internet Hosting LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
202911,1,4398,0.000227,0.003906,1392.493195,3e-06,PaoPaoYu Network LTD.,CA,None,None
202990,1,4398,0.000227,0.003906,1392.493195,3e-06,Web42 Solutions Ltd,GB,Computer and Information Technology,Hosting and Cloud Provider
