org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,26408,0.00178,30.0,88.32875655869535,0.33964,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,26408,0.006362,9.672119,88.32875655869535,0.109501,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,26408,0.000379,7.0,88.32875655869535,0.079249,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,35,26408,0.001325,6.500015,88.32875655869535,0.073589,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,8,26408,0.000303,6.0,88.32875655869535,0.067928,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,7,26408,0.000265,5.0,88.32875655869535,0.056607,[197992],['US'],['None'],['None']
ScaleUp Technologies GmbH & Co. KG,4,26408,0.000151,4.0,88.32875655869535,0.045285,[29014],['DE'],['Computer and Information Technology'],['None']
HOSTKEY B.V.,6,26408,0.000227,4.0,88.32875655869535,0.045285,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"RACKTECH CO., LTD.",4,26408,0.000151,3.0,88.32875655869535,0.033964,[204916],['TH'],['None'],['None']
AEZA INTERNATIONAL LTD,3,26408,0.000114,3.0,88.32875655869535,0.033964,[210644],['GB'],['None'],['None']
Phan Nhat Nghi,2,26408,7.6e-05,2.0,88.32875655869535,0.022643,[199925],['VG'],['Construction and Real Estate'],['Other']
socialimprove LLC,4,26408,0.000151,2.0,88.32875655869535,0.022643,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FranTech Solutions,21,26408,0.000795,1.000015,88.32875655869535,0.011322,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
SYN LTD,1,26408,3.8e-05,1.0,88.32875655869535,0.011321,[64080],['GB'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Telnab Networks LLC,2,26408,7.6e-05,1.0,88.32875655869535,0.011321,[197619],['US'],['None'],['None']
LeaseWeb Netherlands B.V.,35,26408,0.001325,1.0,88.32875655869535,0.011321,[60781],['NL'],['Computer and Information Technology'],['None']
Sprious LLC,12,26408,0.000454,0.75,88.32875655869535,0.008491,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VisualViet Company Limited,178,26408,0.00674,0.551773,88.32875655869535,0.006247,[135981],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,26408,0.000303,0.5,88.32875655869535,0.005661,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,1830,26408,0.069297,0.132993,88.32875655869535,0.001506,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Megacore Technology Company Limited,32,26408,0.001212,0.125,88.32875655869535,0.001415,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Altinea SAS,52,26408,0.001969,0.085693,88.32875655869535,0.00097,[41405],['FR'],['Computer and Information Technology'],['None']
Super Godzilla Communications GK,2,26408,7.6e-05,0.007812,88.32875655869535,8.8e-05,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kirino LLC,16,26408,0.000606,0.000702,88.32875655869535,8e-06,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
