as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,1,27196,3.6770113251948816e-05,0.0,87.332376,0.0,University of Illinois
174,10,31725,0.00031520882584712374,0.015656,1469.085657,1.0656968792392204e-05,['Cogent Communications' 'Cogent Communications']
513,1,27196,3.6770113251948816e-05,0.0,87.332376,0.0,CERN - European Organization for Nuclear Research
577,30,27196,0.0011031033975584645,8e-06,87.332376,9.160405758340985e-08,Bell Canada
680,2,27196,7.354022650389763e-05,0.0,87.332376,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,27196,3.6770113251948816e-05,0.0,87.332376,0.0,Verizon Business
812,40,27196,0.0014708045300779527,0.0,87.332376,0.0,Rogers Communications Canada Inc.
835,1,27196,3.6770113251948816e-05,1.5e-05,87.332376,1.7175760796889346e-07,GoCodeIT Inc
852,25,27196,0.0009192528312987204,0.0,87.332376,0.0,TELUS Communications Inc.
906,1,27196,3.6770113251948816e-05,0.0,87.332376,0.0,DMIT Cloud Services
949,6,4529,0.0013247957606535659,9.2e-05,1381.753281,6.658207457514986e-08,xTom
1221,40,27196,0.0014708045300779527,0.0,87.332376,0.0,Telstra Corporation Limited
1239,2,4529,0.00044159858688452196,2.0,1381.753281,0.0014474364038076057,Sprint
1257,1,27196,3.6770113251948816e-05,0.0,87.332376,0.0,Tele2 Sverige AB
1299,73,27196,0.0026842182673922636,0.0,87.332376,0.0,Arelion Sweden AB
1547,9,27196,0.00033093101926753935,0.0,87.332376,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1659,10,27196,0.0003677011325194882,8e-06,87.332376,9.160405758340985e-08,National Chung Hsing University
1680,1,27196,3.6770113251948816e-05,0.0,87.332376,0.0,Cellcom Fixed Line Communication L.P
1921,9,4529,0.001987193640980349,0.000137,1381.753281,9.914939366082098e-08,ipcom GmbH
1930,17,27196,0.0006250919252831299,0.0,87.332376,0.0,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,27196,3.6770113251948816e-05,0.0,87.332376,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,27196,0.00014708045300779526,0.0,87.332376,0.0,Internet Initiative Japan Inc.
