as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26105,0.0018,30.0,82.328679,0.364393,I-SERVERS LTD,GB,Education and Research,None
395839,168,26105,0.006436,9.672119,82.328679,0.117482,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,26105,0.000383,7.0,82.328679,0.085025,JSC IOT,RU,Computer and Information Technology,None
44812,8,26105,0.000306,6.0,82.328679,0.072879,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,7,26105,0.000268,5.0,82.328679,0.060732,DEFSOLUTION LLC,US,None,None
57043,6,26105,0.00023,4.0,82.328679,0.048586,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
29014,4,26105,0.000153,4.0,82.328679,0.048586,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
210644,3,26105,0.000115,3.0,82.328679,0.036439,AEZA INTERNATIONAL LTD,GB,None,None
204916,4,26105,0.000153,3.0,82.328679,0.036439,"RACKTECH CO., LTD.",TH,None,None
199925,2,26105,7.7e-05,2.0,82.328679,0.024293,Phan Nhat Nghi,VG,Construction and Real Estate,Other
48261,4,26105,0.000153,2.0,82.328679,0.024293,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
53667,21,26105,0.000804,1.000015,82.328679,0.012147,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
60781,35,26105,0.001341,1.0,82.328679,0.012146,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
64080,1,26105,3.8e-05,1.0,82.328679,0.012146,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
197619,2,26105,7.7e-05,1.0,82.328679,0.012146,Telnab Networks LLC,US,None,None
64267,12,26105,0.00046,0.75,82.328679,0.00911,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26105,0.006819,0.551773,82.328679,0.006702,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
213220,25,26105,0.000958,0.500015,82.328679,0.006073,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26105,0.000306,0.5,82.328679,0.006073,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,26105,0.059414,0.129056,82.328679,0.001568,Google LLC,US,Computer and Information Technology,Software Development
140810,32,26105,0.001226,0.125,82.328679,0.001518,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,26105,0.001992,0.085693,82.328679,0.001041,Altinea SAS,FR,Computer and Information Technology,None
138652,2,26105,7.7e-05,0.007812,82.328679,9.5e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,26105,0.000153,0.003937,82.328679,4.8e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
41378,16,26105,0.000613,0.000702,82.328679,9e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,26105,7.7e-05,0.000488,82.328679,6e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,29,26105,0.001111,0.000443,82.328679,5e-06,"GALAXYGATE, LLC",US,Other,None
13213,179,26105,0.006857,0.000171,82.328679,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
46997,8,26105,0.000306,0.000122,82.328679,1e-06,Black Mesa Corporation,US,Health Care Services,Other
205212,8,26105,0.000306,0.000122,82.328679,1e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
60068,9,26105,0.000345,0.000107,82.328679,1e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
149485,15,26105,0.000575,9.8e-05,82.328679,1e-06,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
9009,89,26105,0.003409,7.7e-05,82.328679,1e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
20940,9351,26105,0.358207,7.5e-05,82.328679,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
45609,37,26105,0.001417,6.1e-05,82.328679,1e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
13335,1370,26105,0.05248,6.1e-05,82.328679,1e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
56630,3,26105,0.000115,4.6e-05,82.328679,1e-06,Melbikomas UAB,LT,Computer and Information Technology,None
61317,3,26105,0.000115,4.6e-05,82.328679,1e-06,Hivelocity Inc,US,Computer and Information Technology,None
