as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26500,0.001774,30.0,89.328706,0.335838,I-SERVERS LTD,GB,Education and Research,None
395839,168,26500,0.00634,9.672119,89.328706,0.108276,HOSTKEY,US,Computer and Information Technology,Phone Provider
44812,9,26500,0.00034,7.0,89.328706,0.078362,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,10,26500,0.000377,7.0,89.328706,0.078362,JSC IOT,RU,Computer and Information Technology,None
213220,35,26500,0.001321,6.500015,89.328706,0.072765,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,9,26500,0.00034,5.0,89.328706,0.055973,DEFSOLUTION LLC,US,None,None
29014,4,26500,0.000151,4.0,89.328706,0.044778,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
57043,6,26500,0.000226,4.0,89.328706,0.044778,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
204916,4,26500,0.000151,3.0,89.328706,0.033584,"RACKTECH CO., LTD.",TH,None,None
210644,3,26500,0.000113,3.0,89.328706,0.033584,AEZA INTERNATIONAL LTD,GB,None,None
48261,4,26500,0.000151,2.0,89.328706,0.022389,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
199925,2,26500,7.5e-05,2.0,89.328706,0.022389,Phan Nhat Nghi,VG,Construction and Real Estate,Other
53667,21,26500,0.000792,1.000015,89.328706,0.011195,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
197619,2,26500,7.5e-05,1.0,89.328706,0.011195,Telnab Networks LLC,US,None,None
64080,1,26500,3.8e-05,1.0,89.328706,0.011195,SYN LTD,GB,Computer and Information Technology,Internet Service Provider (ISP)
60781,35,26500,0.001321,1.0,89.328706,0.011195,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
64267,12,26500,0.000453,0.75,89.328706,0.008396,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26500,0.006717,0.551773,89.328706,0.006177,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26500,0.000302,0.5,89.328706,0.005597,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,26500,0.058528,0.129056,89.328706,0.001445,Google LLC,US,Computer and Information Technology,Software Development
140810,32,26500,0.001208,0.125,89.328706,0.001399,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,26500,0.001962,0.085693,89.328706,0.000959,Altinea SAS,FR,Computer and Information Technology,None
138652,2,26500,7.5e-05,0.007812,89.328706,8.7e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,26500,0.000151,0.003937,89.328706,4.4e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
41378,16,26500,0.000604,0.000702,89.328706,8e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,26500,7.5e-05,0.000488,89.328706,5e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,28,26500,0.001057,0.000427,89.328706,5e-06,"GALAXYGATE, LLC",US,Other,None
13213,179,26500,0.006755,0.000171,89.328706,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
9009,167,26500,0.006302,0.000151,89.328706,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
205212,8,26500,0.000302,0.000122,89.328706,1e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
46997,8,26500,0.000302,0.000122,89.328706,1e-06,Black Mesa Corporation,US,Health Care Services,Other
60068,9,26500,0.00034,0.000107,89.328706,1e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
149485,15,26500,0.000566,9.8e-05,89.328706,1e-06,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
20940,9605,26500,0.362453,7.8e-05,89.328706,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
45609,37,26500,0.001396,6.1e-05,89.328706,1e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
13335,1357,26500,0.051208,6.1e-05,89.328706,1e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
61317,3,26500,0.000113,4.6e-05,89.328706,1e-06,Hivelocity Inc,US,Computer and Information Technology,None
62217,12,26500,0.000453,4.6e-05,89.328706,1e-06,Vinters IT Ltd,GB,Computer and Information Technology,None
56630,3,26500,0.000113,4.6e-05,89.328706,1e-06,Melbikomas UAB,LT,Computer and Information Technology,None
396356,40,26500,0.001509,4.4e-05,89.328706,0.0,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
262287,36,26500,0.001358,3.4e-05,89.328706,0.0,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
6939,578,26500,0.021811,3.2e-05,89.328706,0.0,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
216435,2,26500,7.5e-05,3.1e-05,89.328706,0.0,Plim Mobile Telecom LLC,US,None,None
46841,2,26500,7.5e-05,3.1e-05,89.328706,0.0,"Fork Networking, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
46562,71,26500,0.002679,2.4e-05,89.328706,0.0,Performive LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
16509,4944,26500,0.186566,2.3e-05,89.328706,0.0,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
