country,country_alias_num,country_all_num,country_ratio,sta_country_alias_num,sta_country_all_num,sat_country_ratio,as
GB,323,27196,0.011879,33.000354,87.33237598392694,0.37787099999999996,"[209641, 210644, 13213, 60068, 62217, 212238, 202888, 204055, 205544, 203961, 200241, 61323, 8943, 9002, 41357, 35826, 13285]"
RU,104,27196,0.003825,20.000045,87.33237598392694,0.22901,"[29182, 213220, 44812, 30721, 51115, 45027, 59504, 49542, 204490, 200487, 210079, 199274, 197695, 8342, 28890, 25532, 34665, 16345]"
US,12348,27196,0.45404400000000006,19.560920999999997,87.33237598392694,0.22398300000000002,"[395839, 197992, 48261, 53667, 197619, 64267, 36492, 396982, 201217, 41378, 62874, 397031, 46997, 13335, 61317, 396356, 6939, 216435, 46841, 46562, 16509, 30633, 33387, 200827, 19969, 6315, 55081, 8100, 397373, 12167, 40676, 11990, 26527, 11878, 32934, 21859, 48581, 54455, 397423, 397232, 397226, 397224, 395747, 209622, 63949, 63410, 62571, 197598, 38, 7922, 6233, 11917, 11426, 11019, 2635, 906, 701, 3389, 29789, 25923, 33363, 33438, 40630, 33760, 174, 36351, 15169, 16625, 15133, 17378, 15130, 15108, 14340, 17185, 22822, 22697, 20473, 19551, 398565]"
NL,9994,27196,0.367482,5.000093,87.33237598392694,0.057254,"[57043, 60781, 20940, 51430, 48635, 49544, 49981, 207375, 208492, 199752, 213192, 211786, 60893, 12859, 35470, 21342]"
DE,657,27196,0.024161000000000002,4.000015,87.33237598392694,0.045802,"[29014, 205100, 44974, 47447, 44066, 60294, 205766, 208058, 209114, 8560, 8422, 6805, 6724, 12306, 680, 3214, 3320, 12360, 29413, 29066, 24961, 15943]"
TH,61,27196,0.0022450000000000005,3.0,87.33237598392694,0.034352,"[204916, 45430, 45758, 131445, 4651, 38040, 23884]"
VG,3,27196,0.00011099999999999999,2.0,87.33237598392694,0.022901,"[199925, 197730]"
VN,254,27196,0.00934,0.676773,87.33237598392694,0.007749,"[135981, 140810, 45899, 135967]"
FR,94,27196,0.003457,0.085716,87.33237598392694,0.000981,"[41405, 12876, 5410, 209453, 42487, 30781, 29075, 16276]"
JP,30,27196,0.0011059999999999998,0.007812,87.33237598392694,8.9e-05,"[138652, 7679, 9354, 9824, 9605, 2527, 2519, 2497, 38631, 17511]"
RO,200,27196,0.007355,0.000151,87.33237598392694,2e-06,"[9009, 6718, 5606]"
CA,109,27196,0.004007999999999999,0.000145,87.33237598392694,1e-06,"[205212, 835, 577, 53356, 200351, 852, 812]"
AU,95,27196,0.003495,0.000106,87.33237598392694,1e-06,"[149485, 133480, 133159, 8888, 7545, 1221, 4802, 4739]"
IN,225,27196,0.008273,6.2e-05,87.33237598392694,1e-06,"[45609, 9498, 55410, 55644, 55836, 9829, 38266, 24309]"
BR,225,27196,0.008274,4.9e-05,87.33237598392694,0.0,"[262287, 268972, 262459, 4230, 28573]"
LT,6,27196,0.00022,4.9e-05,87.33237598392694,1e-06,"[56630, 62282]"
HK,70,27196,0.002574,3.9e-05,87.33237598392694,0.0,"[138997, 41717, 58453, 45474, 149042, 138915, 137443, 9312, 9381, 4637]"
NO,6,27196,0.000221,1.5e-05,87.33237598392694,0.0,"[56655, 211309, 25148]"
UA,3,27196,0.00011099999999999999,1.5e-05,87.33237598392694,0.0,"[30860, 21100]"
TW,40,27196,0.001471,9e-06,87.33237598392694,0.0,"[1659, 134094, 9924, 3462]"
PA,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[147049]
MD,10,27196,0.000368,0.0,87.33237598392694,0.0,"[1547, 25454]"
MX,6,27196,0.000221,0.0,87.33237598392694,0.0,[13999]
MY,27,27196,0.000993,0.0,87.33237598392694,0.0,"[9930, 9534, 4788]"
NP,14,27196,0.000515,0.0,87.33237598392694,0.0,[17501]
NZ,31,27196,0.00114,0.0,87.33237598392694,0.0,[9500]
TR,11,27196,0.000404,0.0,87.33237598392694,0.0,"[202505, 42846, 9121]"
PH,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[17639]
PL,6,27196,0.000221,0.0,87.33237598392694,0.0,"[204679, 15967, 20853]"
PT,28,27196,0.001029,0.0,87.33237598392694,0.0,"[1930, 2860]"
QA,14,27196,0.000515,0.0,87.33237598392694,0.0,[8781]
SA,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[43766]
SE,74,27196,0.0027210000000000003,0.0,87.33237598392694,0.0,"[1299, 1257]"
SG,18,27196,0.000662,0.0,87.33237598392694,0.0,[4657]
PE,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[21575]
AE,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[15802]
LK,3,27196,0.00011,0.0,87.33237598392694,0.0,[18001]
CZ,6,27196,0.000221,0.0,87.33237598392694,0.0,"[50113, 43614, 30764]"
AT,3,27196,0.00011099999999999999,0.0,87.33237598392694,0.0,"[40994, 35492]"
BE,245,27196,0.009009,0.0,87.33237598392694,0.0,"[5432, 34762]"
BG,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[44901]
BH,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[59605]
BN,7,27196,0.000257,0.0,87.33237598392694,0.0,[58810]
BY,32,27196,0.001177,0.0,87.33237598392694,0.0,[6697]
BZ,21,27196,0.000772,0.0,87.33237598392694,0.0,"[55303, 210083]"
CH,50,27196,0.0018399999999999998,0.0,87.33237598392694,0.0,"[58057, 51873, 207996, 61098, 513, 3303, 13030, 29222, 29097, 15600]"
CN,203,27196,0.00747,0.0,87.33237598392694,0.0,"[58466, 58541, 45090, 58542, 58777, 56046, 55990, 56040, 56041, 134762, 131486, 134768, 134756, 134238, 63835, 134771, 136188, 140716, 140903, 140061, 136959, 138421, 137753, 137702, 137697, 9929, 9808, 9806, 4837, 4835, 4812, 4811, 4808, 4538, 4134, 38255, 38365, 24547, 24444, 17428, 24400, 24357, 23724]"
CO,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[14080]
CY,938,27196,0.03449,0.0,87.33237598392694,0.0,[47583]
DK,32,27196,0.0011760000000000002,0.0,87.33237598392694,0.0,"[51468, 3292]"
JO,13,27196,0.000478,0.0,87.33237598392694,0.0,[8697]
EC,15,27196,0.000552,0.0,87.33237598392694,0.0,"[27947, 14522]"
EE,3,27196,0.00011,0.0,87.33237598392694,0.0,[198068]
ES,3,27196,0.00011099999999999999,0.0,87.33237598392694,0.0,"[200738, 198066]"
FI,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[30798]
HR,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[199244]
HU,1,27196,3.7e-05,0.0,87.33237598392694,0.0,[1955]
ID,417,27196,0.015334,0.0,87.33237598392694,0.0,"[58487, 45727, 55818, 133798, 7713, 24203]"
IE,11,27196,0.000404,0.0,87.33237598392694,0.0,[39122]
IL,6,27196,0.000221,0.0,87.33237598392694,0.0,"[1680, 12849]"
AR,9,27196,0.000331,0.0,87.33237598392694,0.0,"[264642, 266768, 28075, 27823]"
IT,63,27196,0.002317,0.0,87.33237598392694,0.0,[6762]
ZA,19,27196,0.000699,0.0,87.33237598392694,0.0,"[10474, 3741]"
