as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4414,0.014046,992.0,1391.563721,0.712867,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,101,4414,0.022882,66.3125,1391.563721,0.047653,"RACKTECH CO., LTD.",TH,None,None
396356,2,4414,0.000453,32.0,1391.563721,0.022996,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,30,4414,0.006797,30.0,1391.563721,0.021558,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,24,4414,0.005437,24.0,1391.563721,0.017247,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4414,0.000227,16.0,1391.563721,0.011498,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4414,0.003172,13.000015,1391.563721,0.009342,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4414,0.002945,13.0,1391.563721,0.009342,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
20473,15,4414,0.003398,12.000046,1391.563721,0.008623,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
59504,12,4414,0.002719,9.1875,1391.563721,0.006602,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,32,4414,0.00725,9.00058,1391.563721,0.006468,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
198231,9,4414,0.002039,8.003906,1391.563721,0.005752,SIXNET OPERATION LTD,GB,None,None
49581,9,4414,0.002039,7.007812,1391.563721,0.005036,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
47596,9,4414,0.002039,7.000031,1391.563721,0.00503,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
210695,7,4414,0.001586,7.0,1391.563721,0.00503,Dmitrii Vladimirovich Malkov,RU,None,None
200373,7,4414,0.001586,7.0,1391.563721,0.00503,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
49542,6,4414,0.001359,6.0,1391.563721,0.004312,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
51837,6,4414,0.001359,6.0,1391.563721,0.004312,Netex Limited,HK,Computer and Information Technology,Software Development
61317,13,4414,0.002945,5.012939,1391.563721,0.003602,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4414,0.001133,5.0,1391.563721,0.003593,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,9,4414,0.002039,4.000763,1391.563721,0.002875,Vinters IT Ltd,GB,Computer and Information Technology,None
207990,4,4414,0.000906,4.0,1391.563721,0.002874,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
51659,4,4414,0.000906,4.0,1391.563721,0.002874,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
204490,4,4414,0.000906,4.0,1391.563721,0.002874,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
209242,16,4414,0.003625,3.000198,1391.563721,0.002156,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4414,0.001586,3.000061,1391.563721,0.002156,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
212477,3,4414,0.00068,3.0,1391.563721,0.002156,RoyaleHosting BV,NL,Computer and Information Technology,None
44477,3,4414,0.00068,3.0,1391.563721,0.002156,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
3175,3,4414,0.00068,3.0,1391.563721,0.002156,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4414,0.00068,3.0,1391.563721,0.002156,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
29182,3,4414,0.00068,3.0,1391.563721,0.002156,JSC IOT,RU,Computer and Information Technology,None
7018,3,4414,0.00068,3.0,1391.563721,0.002156,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
208626,3,4414,0.00068,3.0,1391.563721,0.002156,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
60389,3,4414,0.00068,3.0,1391.563721,0.002156,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
198571,3,4414,0.00068,3.0,1391.563721,0.002156,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
206873,3,4414,0.00068,3.0,1391.563721,0.002156,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
209641,3,4414,0.00068,3.0,1391.563721,0.002156,I-SERVERS LTD,GB,Education and Research,None
49392,4,4414,0.000906,2.000031,1391.563721,0.001437,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4414,0.00068,2.000015,1391.563721,0.001437,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4414,0.00068,2.000015,1391.563721,0.001437,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
56849,2,4414,0.000453,2.0,1391.563721,0.001437,Kew Solutions Unipessoal Lda,PT,"Freight, Shipment, and Postal Services",Other
50902,2,4414,0.000453,2.0,1391.563721,0.001437,DNS0.EU A.D.,FR,Computer and Information Technology,Internet Service Provider (ISP)
51126,2,4414,0.000453,2.0,1391.563721,0.001437,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
42692,2,4414,0.000453,2.0,1391.563721,0.001437,Overweb Srl,IT,None,None
58061,2,4414,0.000453,2.0,1391.563721,0.001437,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
1239,2,4414,0.000453,2.0,1391.563721,0.001437,Sprint,US,Computer and Information Technology,Internet Service Provider (ISP)
