as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26421,0.001779,30.0,88.328739,0.33964,I-SERVERS LTD,GB,Education and Research,None
395839,168,26421,0.006359,9.672119,88.328739,0.109501,HOSTKEY,US,Computer and Information Technology,Phone Provider
44812,9,26421,0.000341,7.0,88.328739,0.079249,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
29182,10,26421,0.000378,7.0,88.328739,0.079249,JSC IOT,RU,Computer and Information Technology,None
213220,35,26421,0.001325,6.500015,88.328739,0.073589,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,7,26421,0.000265,5.0,88.328739,0.056607,DEFSOLUTION LLC,US,None,None
57043,6,26421,0.000227,4.0,88.328739,0.045285,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
29014,4,26421,0.000151,4.0,88.328739,0.045285,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
204916,4,26421,0.000151,3.0,88.328739,0.033964,"RACKTECH CO., LTD.",TH,None,None
210644,3,26421,0.000114,3.0,88.328739,0.033964,AEZA INTERNATIONAL LTD,GB,None,None
48261,4,26421,0.000151,2.0,88.328739,0.022643,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
199925,2,26421,7.6e-05,2.0,88.328739,0.022643,Phan Nhat Nghi,VG,Construction and Real Estate,Other
53667,21,26421,0.000795,1.000015,88.328739,0.011322,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
197619,2,26421,7.6e-05,1.0,88.328739,0.011321,Telnab Networks LLC,US,None,None
60781,36,26421,0.001363,1.0,88.328739,0.011321,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
64267,12,26421,0.000454,0.75,88.328739,0.008491,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26421,0.006737,0.551773,88.328739,0.006247,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26421,0.000303,0.5,88.328739,0.005661,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1551,26421,0.058703,0.129056,88.328739,0.001461,Google LLC,US,Computer and Information Technology,Software Development
140810,32,26421,0.001211,0.125,88.328739,0.001415,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,26421,0.001968,0.085693,88.328739,0.00097,Altinea SAS,FR,Computer and Information Technology,None
