org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,26456,0.001777,30.0,87.32849692482083,0.34353,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,26456,0.00635,9.672119,87.32849692482083,0.110756,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,26456,0.000378,7.0,87.32849692482083,0.080157,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,35,26456,0.001323,6.500015,87.32849692482083,0.074432,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,8,26456,0.000302,6.0,87.32849692482083,0.068706,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,7,26456,0.000265,5.0,87.32849692482083,0.057255,[197992],['US'],['None'],['None']
HOSTKEY B.V.,6,26456,0.000227,4.0,87.32849692482083,0.045804,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ScaleUp Technologies GmbH & Co. KG,4,26456,0.000151,4.0,87.32849692482083,0.045804,[29014],['DE'],['Computer and Information Technology'],['None']
AEZA INTERNATIONAL LTD,3,26456,0.000113,3.0,87.32849692482083,0.034353,[210644],['GB'],['None'],['None']
"RACKTECH CO., LTD.",4,26456,0.000151,3.0,87.32849692482083,0.034353,[204916],['TH'],['None'],['None']
Phan Nhat Nghi,2,26456,7.6e-05,2.0,87.32849692482083,0.022902,[199925],['VG'],['Construction and Real Estate'],['Other']
socialimprove LLC,4,26456,0.000151,2.0,87.32849692482083,0.022902,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FranTech Solutions,21,26456,0.000794,1.000015,87.32849692482083,0.011451,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
Telnab Networks LLC,2,26456,7.6e-05,1.0,87.32849692482083,0.011451,[197619],['US'],['None'],['None']
