org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as
1Access Sweden AB,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[57773]
20i Limited,2,5107,0.00039161934599569217,3.1e-05,3590.034241259098,8.635015132648894e-09,[48254]
21vianet(China) Inc.,3,26105,0.00011492051331162612,0.0,82.32867862469098,0.0,[17428]
23M GmbH,2,31212,6.407791874919902e-05,1.0,3672.362919883789,0.0002723042416602019,[47447]
24 SHELLS,15,31212,0.0004805843906189927,2.7e-05,3672.362919883789,7.352214524825451e-09,[55081]
34SP.com Limited,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[41357]
3xK Tech GmbH,12,5107,0.002349716075974153,12.0,3590.034241259098,0.003342586502960862,"[200373, 198571]"
99999 Informatika Ltd.,1,5107,0.00019580967299784609,1.0,3590.034241259098,0.0002785488752467385,[200157]
ABEILLE SARL,1,5107,0.00019580967299784609,1.5e-05,3590.034241259098,4.178233128701078e-09,[203500]
ADP GSI FRANCE SAS,1,5107,0.00019580967299784609,1.5e-05,3590.034241259098,4.178233128701078e-09,[201958]
ADVCOM SARL,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[205068]
AEZA INTERNATIONAL LTD,4,31212,0.00012815583749839805,3.000015,3672.362919883789,0.0008169168095442306,[210644]
AKILE LTD,2,5107,0.00039161934599569217,0.003922,3590.034241259098,1.0924686887177084e-06,[61112]
ALICE CAT RESEARCH LTD,4,5107,0.0007832386919913843,6.1e-05,3590.034241259098,1.6991481390051046e-08,[210025]
ALKON SAS,3,26105,0.00011492051331162612,0.0,82.32867862469098,0.0,[266768]
AMAG Corporate Services AG,2,5107,0.00039161934599569217,17.0,3590.034241259098,0.004735330879194554,[35712]
AMALYZE AG,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[204591]
ANS ACADEMY LIMITED,5,31212,0.00016019479687299755,1.5e-05,3672.362919883789,4.084563624903029e-09,[61323]
ARLINK S.A.,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[28075]
ARTERIA Networks Corporation,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[2519]
ASIAINFO TE,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[8511]
"AT&T Services, Inc.",4,5107,0.0007832386919913843,4.0,3590.034241259098,0.001114195500986954,[7018]
ATLANTIS SAT LTD,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[210646]
"AXARNET COMUNICACIONES, S.L.",1,5107,0.00019580967299784609,1.5e-05,3590.034241259098,4.178233128701078e-09,[50926]
Adrian Paschkowski,1,5107,0.00019580967299784609,0.003906,3590.034241259098,1.0880119067137606e-06,[205987]
Aggros Operations Ltd.,6,5107,0.0011748580379870766,0.140625,3590.034241259098,3.91709355815726e-05,[202685]
Agriculture bank,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[57574]
Aixit GmbH,1,5107,0.00019580967299784609,1.0,3590.034241259098,0.0002785488752467385,[29551]
Akamai International B.V.,9385,31212,0.3006856337306164,0.039457,3672.362919883789,1.0744308463186587e-05,"[33905, 20940, 34164, 21342]"
"Akamai Technologies, Inc.",1247,31212,0.039952582340125595,0.018173,3672.362919883789,4.94858498369085e-06,"[36183, 16625, 63949]"
Akenes SA,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[61098]
Alec Hoefler,1,5107,0.00019580967299784609,0.0625,3590.034241259098,1.7409304702921157e-05,[197634]
Alexander Bruegmann,6,5107,0.0011748580379870766,0.00032,3590.034241259098,8.913564007895632e-08,[212085]
Alfa.Bit.Omega S.R.L.,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[208354]
"Alibaba (US) Technology Co., Ltd.",2,5107,0.00039161934599569217,3.1e-05,3590.034241259098,8.635015132648894e-09,[37963]
Alliance LLC,3,5107,0.0005874290189935383,4.6e-05,3590.034241259098,1.2813248261349971e-08,[39900]
Allo Communications LLC,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[15108]
Altinea SAS,52,26105,0.0019919555640681864,0.085693,82.32867862469098,0.0010408645132110748,[41405]
AltusHost B.V.,10,31212,0.0003203895937459951,3e-05,3672.362919883789,8.169127249806058e-09,[51430]
Amanah Tech Inc.,9,5107,0.0017622870569806149,24.0,3590.034241259098,0.006685173005921724,[32489]
"Amazon.com, Inc.",6062,31212,0.19422017172882225,17.020775,3672.362919883789,0.004634829228843924,[16509]
Anchnet Asia Limited,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[137443]
"Anthropic, PBC",1,5107,0.00019580967299784609,1.5e-05,3590.034241259098,4.178233128701078e-09,[399358]
Aperture Science Limited,2,5107,0.00039161934599569217,3.1e-05,3590.034241259098,8.635015132648894e-09,[38008]
AquaHost LTD,1,5107,0.00019580967299784609,1.5e-05,3590.034241259098,4.178233128701078e-09,[199052]
Arcade Solutions AG,8,26105,0.00030645470216433634,0.0,82.32867862469098,0.0,[51873]
Arcus Novus UAB,1,5107,0.00019580967299784609,1.0,3590.034241259098,0.0002785488752467385,[51259]
Arelion Sweden AB,73,26105,0.002796399157249569,0.0,82.32867862469098,0.0,[1299]
Art of Automation B.V.,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[60893]
ArtPlanet LLC,7,31212,0.0002242727156221966,6.0,3672.362919883789,0.0016338254499612115,[49542]
Artefact SARL,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[42929]
Artfiles LLC,1,5107,0.00019580967299784609,1.5e-05,3590.034241259098,4.178233128701078e-09,[394923]
"Ashton Holmes, Sole Proprietorship",12,31212,0.00038446751249519417,3.1e-05,3672.362919883789,8.44143149146626e-09,[33760]
Asteo Red Neutra SL,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[210612]
Astute Internet,1,5107,0.00019580967299784609,1.5e-05,3590.034241259098,4.178233128701078e-09,[63213]
Atis Omran Sevin PSJ,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[52209]
"Atria Convergence Technologies Pvt. Ltd.,",14,26105,0.0005362957287875885,0.0,82.32867862469098,0.0,[24309]
B2 Net Solutions Inc.,1,5107,0.00019580967299784609,1.0,3590.034241259098,0.0002785488752467385,[55286]
BAI Communications Inc.,1,5107,0.00019580967299784609,1.0,3590.034241259098,0.0002785488752467385,[396113]
BEGASOFT AG,1,5107,0.00019580967299784609,0.0625,3590.034241259098,1.7409304702921157e-05,[35507]
BIT BV,2,31212,6.407791874919902e-05,1.5e-05,3672.362919883789,4.084563624903029e-09,[12859]
BWE CAPITAL LIMITED,3,31212,9.611687812379854e-05,0.007812,3672.362919883789,2.1272407358494976e-06,[197730]
Bach Kim Network solutions Join stock company,2,26105,7.661367554108408e-05,0.0,82.32867862469098,0.0,[135967]
Bai Shijie,1,5107,0.00019580967299784609,0.003906,3590.034241259098,1.0880119067137606e-06,[200907]
Baoshuo Network,1,5107,0.00019580967299784609,0.0625,3590.034241259098,1.7409304702921157e-05,[151814]
"Beijing Baidu Netcom Science and Technology Co., Ltd.",1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[38365]
"Beijing Educational Information Network Service Center Co., Ltd",7,26105,0.0002681478643937943,0.0,82.32867862469098,0.0,[9806]
"Beijing Jingdong 360 Degree E-commerce Co., Ltd.",5,26105,0.0001915341888527102,0.0,82.32867862469098,0.0,[131486]
Beijing Jingdong Shangke Information Technology Co. Ltd.,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[137753]
Belcloud LTD,1,26105,3.830683777054204e-05,0.0,82.32867862469098,0.0,[44901]
Bell Canada,30,26105,0.0011492051331162612,8e-06,82.32867862469098,9.717148548526249e-08,[577]
Benjamin Cartwright-Cox,2,5107,0.00039161934599569217,3.1e-05,3590.034241259098,8.635015132648894e-09,[204318]
Bent Oystein Bostad,1,5107,0.00019580967299784609,16.0,3590.034241259098,0.004456782003947816,[50582]
Bharat Sanchar Nigam Ltd,40,26105,0.0015322735108216816,0.0,82.32867862469098,0.0,[9829]
Bharti Airtel Limited,245,31212,0.00784954504677688,0.039659,3672.362919883789,1.0799313920001948e-05,"[45609, 9498]"
Biterika Group LLC,5,5107,0.0009790483649892304,20.0,3590.034241259098,0.00557097750493477,[35048]
Black Mesa Corporation,10,31212,0.0003203895937459951,0.00061,3672.362919883789,1.6610558741272316e-07,[46997]
Blacknight Internet Solutions Limited,9,26105,0.0003447615399348784,0.0,82.32867862469098,0.0,[39122]
