as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name
38,2,26614,7.514841812579845e-05,0.0,87.328513,0.0,University of Illinois
174,8,31012,0.00025796465884173866,0.015656,1479.821708,1.0579652883426955e-05,['Cogent Communications' 'Cogent Communications']
513,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,CERN - European Organization for Nuclear Research
577,30,26614,0.0011272262718869767,8e-06,87.328513,9.160810971326169e-08,Bell Canada
680,2,26614,7.514841812579845e-05,0.0,87.328513,0.0,Verein zur Foerderung eines Deutschen Forschungsnetzes e.V.
701,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,Verizon Business
812,40,26614,0.001502968362515969,0.0,87.328513,0.0,Rogers Communications Canada Inc.
835,1,26614,3.7574209062899225e-05,1.5e-05,87.328513,1.7176520571236567e-07,GoCodeIT Inc
852,25,26614,0.0009393552265724806,0.0,87.328513,0.0,TELUS Communications Inc.
906,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,DMIT Cloud Services
949,6,4398,0.001364256480218281,9.2e-05,1392.493195,6.606854549116845e-08,xTom
1221,40,26614,0.001502968362515969,0.0,87.328513,0.0,Telstra Corporation Limited
1239,2,4398,0.00045475216007276033,2.0,1392.493195,0.0014362727280688794,Sprint
1257,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,Tele2 Sverige AB
1299,73,26614,0.0027429172615916434,0.0,87.328513,0.0,Arelion Sweden AB
1547,9,26614,0.000338167881566093,0.0,87.328513,0.0,"Societatea mixta pe actiuni de tip inchis ""Interdnestrcom"""
1653,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,Vetenskapsradet / SUNET
1659,10,26614,0.00037574209062899225,8e-06,87.328513,9.160810971326169e-08,National Chung Hsing University
1680,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,Cellcom Fixed Line Communication L.P
1930,17,26614,0.0006387615540692868,0.0,87.328513,0.0,"Fundacao para a Ciencia e a Tecnologia, I.P."
1955,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,KIFU (Governmental Info Tech Development Agency)
2497,4,26614,0.0001502968362515969,0.0,87.328513,0.0,Internet Initiative Japan Inc.
2527,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,Sony Network Communications Inc.
2860,11,26614,0.00041331629969189147,0.0,87.328513,0.0,"NOS COMUNICACOES, S.A."
3175,3,4398,0.0006821282401091405,3.0,1392.493195,0.002154409092103319,Citytelecom LLC
3214,3,26614,0.00011272262718869767,0.0,87.328513,0.0,xTom GmbH
3292,3,26614,0.00011272262718869767,0.0,87.328513,0.0,TDC Holding A/S
3303,15,26614,0.0005636131359434884,0.0,87.328513,0.0,Swisscom (Schweiz) AG
3320,2,26614,7.514841812579845e-05,0.0,87.328513,0.0,Deutsche Telekom AG
3389,13,26614,0.0004884647178176899,0.0,87.328513,0.0,Ford Motor Company
3462,3,26614,0.00011272262718869767,0.0,87.328513,0.0,"Chunghwa Telecom Co., Ltd."
3741,9,26614,0.000338167881566093,0.0,87.328513,0.0,Dimension Data
4134,13,26614,0.0004884647178176899,0.0,87.328513,0.0,"No.31,Jin-rong Street"
4230,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,CLARO S.A.
4538,2,31012,6.449116471043467e-05,1.0,1479.821708,0.0006757570824876695,"['China Education and Research Network Center'
 'China Education and Research Network Center']"
4637,8,26614,0.0003005936725031938,0.0,87.328513,0.0,Telstra International Limited
4651,19,26614,0.0007139099721950853,0.0,87.328513,0.0,CAT Telecom Public Company Limited
4657,19,31012,0.0006126660647491293,0.0,1479.821708,0.0,['Starhub Ltd.' 'Starhub Ltd.']
4761,3,4398,0.0006821282401091405,0.0,1392.493195,0.0,PT. INDOSAT Tbk
4788,12,31012,0.000386946988262608,0.0,1479.821708,0.0,['TM TECHNOLOGY SERVICES SDN BHD' 'TM TECHNOLOGY SERVICES SDN BHD']
4808,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,China Unicom
4811,2,26614,7.514841812579845e-05,0.0,87.328513,0.0,China Telecom (Group)
4812,1,26614,3.7574209062899225e-05,0.0,87.328513,0.0,China Telecom (Group)
4835,2,26614,7.514841812579845e-05,0.0,87.328513,0.0,China Telecom (Group)
4837,41,26614,0.0015405425715788682,0.0,87.328513,0.0,CHINA UNICOM Industrial Internet Backbone
5410,59,26614,0.0022168783347110543,8e-06,87.328513,9.160810971326169e-08,Bouygues Telecom SA
