as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
397165,62,4381,0.014152,992.0,1395.546448,0.710833,EpicUp Holdings Inc,US,Service,"Law, Business, and Consulting Services"
204916,99,4381,0.022598,63.375,1395.546448,0.045412,"RACKTECH CO., LTD.",TH,None,None
396356,2,4381,0.000457,32.0,1395.546448,0.02293,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
44812,29,4381,0.006619,29.0,1395.546448,0.02078,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
210107,24,4381,0.005478,24.0,1395.546448,0.017198,PLUSWEB SUNUCU INTERNET HIZMETLERI TICARET LIMITED SIRKETI,TR,Computer and Information Technology,Internet Service Provider (ISP)
396319,1,4381,0.000228,16.0,1395.546448,0.011465,Oxylabs,US,Computer and Information Technology,Internet Service Provider (ISP)
20473,16,4381,0.003652,13.000046,1395.546448,0.009315,"The Constant Company, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
30633,14,4381,0.003196,13.000015,1395.546448,0.009315,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
209968,13,4381,0.002967,13.0,1395.546448,0.009315,Kew Solutions Unipessoal Lda,PT,Finance and Insurance,"Investment, Portfolio Management, Pensions and Funds"
59504,12,4381,0.002739,9.1875,1395.546448,0.006583,LLC Vpsville,RU,Computer and Information Technology,Software Development
62240,31,4381,0.007076,9.000565,1395.546448,0.006449,Clouvider Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
200373,9,4381,0.002054,9.0,1395.546448,0.006449,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
198231,8,4381,0.001826,8.0,1395.546448,0.005733,SIXNET OPERATION LTD,GB,None,None
47596,9,4381,0.002054,7.000031,1395.546448,0.005016,IT Express Ltd.,UA,Service,"Law, Business, and Consulting Services"
49581,7,4381,0.001598,7.0,1395.546448,0.005016,Ferdinand Zink trading as Tube-Hosting,DE,Computer and Information Technology,Software Development
210695,7,4381,0.001598,7.0,1395.546448,0.005016,Dmitrii Vladimirovich Malkov,RU,None,None
51837,6,4381,0.00137,6.0,1395.546448,0.004299,Netex Limited,HK,Computer and Information Technology,Software Development
49542,6,4381,0.00137,6.0,1395.546448,0.004299,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
61317,14,4381,0.003196,5.012955,1395.546448,0.003592,Hivelocity Inc,US,Computer and Information Technology,None
60781,5,4381,0.001141,5.0,1395.546448,0.003583,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
62217,9,4381,0.002054,4.000763,1395.546448,0.002867,Vinters IT Ltd,GB,Computer and Information Technology,None
7018,4,4381,0.000913,4.0,1395.546448,0.002866,"AT&T Services, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
207990,4,4381,0.000913,4.0,1395.546448,0.002866,HostRoyale Technologies Pvt Ltd,IN,Computer and Information Technology,Internet Service Provider (ISP)
51659,4,4381,0.000913,4.0,1395.546448,0.002866,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
204490,4,4381,0.000913,4.0,1395.546448,0.002866,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
209242,16,4381,0.003652,3.000198,1395.546448,0.00215,"Cloudflare London, LLC",US,Service,"Law, Business, and Consulting Services"
213220,7,4381,0.001598,3.000061,1395.546448,0.00215,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
209641,3,4381,0.000685,3.0,1395.546448,0.00215,I-SERVERS LTD,GB,Education and Research,None
198571,3,4381,0.000685,3.0,1395.546448,0.00215,3xK Tech GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
44477,3,4381,0.000685,3.0,1395.546448,0.00215,STARK INDUSTRIES SOLUTIONS LTD,GB,Manufacturing,"Metal, Glass, Wood, and Paper Manufacturing"
208626,3,4381,0.000685,3.0,1395.546448,0.00215,ServTech LTD,RU,Computer and Information Technology,Internet Service Provider (ISP)
48108,3,4381,0.000685,3.0,1395.546448,0.00215,Sole trader Malkov Dmitrii Vladimirovich,RU,Computer and Information Technology,None
29182,3,4381,0.000685,3.0,1395.546448,0.00215,JSC IOT,RU,Computer and Information Technology,None
206873,3,4381,0.000685,3.0,1395.546448,0.00215,GalaxyStar LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
212477,3,4381,0.000685,3.0,1395.546448,0.00215,RoyaleHosting BV,NL,Computer and Information Technology,None
3175,3,4381,0.000685,3.0,1395.546448,0.00215,Citytelecom LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
60389,3,4381,0.000685,3.0,1395.546448,0.00215,Manir LLC,RU,Finance and Insurance,"Banks, Credit Card Companies, Mortgage Providers"
210499,3,4381,0.000685,3.0,1395.546448,0.00215,Al Asmary Abdullah Ibrahim A,SA,Computer and Information Technology,Software Development
49392,4,4381,0.000913,2.000031,1395.546448,0.001433,LLC Baxet,RU,Computer and Information Technology,Internet Service Provider (ISP)
56534,3,4381,0.000685,2.000015,1395.546448,0.001433,Comfortel Ltd.,RU,Computer and Information Technology,Internet Service Provider (ISP)
212521,3,4381,0.000685,2.000015,1395.546448,0.001433,Malkov D.V.,RU,Computer and Information Technology,Internet Service Provider (ISP)
58061,2,4381,0.000457,2.0,1395.546448,0.001433,Scalaxy B.V.,LV,Computer and Information Technology,Hosting and Cloud Provider
42692,2,4381,0.000457,2.0,1395.546448,0.001433,Overweb Srl,IT,None,None
