as,as_alias_num,as_all_num,as_ratio,sta_as_alias_num,sta_as_all_num,sat_as_ratio,org_name,country,category,sub_category
209641,47,26610,0.001766,30.0,87.328496,0.34353,I-SERVERS LTD,GB,Education and Research,None
395839,168,26610,0.006313,9.672119,87.328496,0.110756,HOSTKEY,US,Computer and Information Technology,Phone Provider
29182,10,26610,0.000376,7.0,87.328496,0.080157,JSC IOT,RU,Computer and Information Technology,None
213220,35,26610,0.001315,6.500015,87.328496,0.074432,Delta Ltd,RU,Computer and Information Technology,Internet Service Provider (ISP)
44812,8,26610,0.000301,6.0,87.328496,0.068706,IP SERVER LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
197992,9,26610,0.000338,5.0,87.328496,0.057255,DEFSOLUTION LLC,US,None,None
57043,6,26610,0.000225,4.0,87.328496,0.045804,HOSTKEY B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
29014,4,26610,0.00015,4.0,87.328496,0.045804,ScaleUp Technologies GmbH & Co. KG,DE,Computer and Information Technology,None
204916,4,26610,0.00015,3.0,87.328496,0.034353,"RACKTECH CO., LTD.",TH,None,None
210644,3,26610,0.000113,3.0,87.328496,0.034353,AEZA INTERNATIONAL LTD,GB,None,None
199925,2,26610,7.5e-05,2.0,87.328496,0.022902,Phan Nhat Nghi,VG,Construction and Real Estate,Other
48261,4,26610,0.00015,2.0,87.328496,0.022902,socialimprove LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
53667,21,26610,0.000789,1.000015,87.328496,0.011451,FranTech Solutions,US,Computer and Information Technology,Hosting and Cloud Provider
197619,2,26610,7.5e-05,1.0,87.328496,0.011451,Telnab Networks LLC,US,None,None
60781,36,26610,0.001353,1.0,87.328496,0.011451,LeaseWeb Netherlands B.V.,NL,Computer and Information Technology,None
64267,12,26610,0.000451,0.75,87.328496,0.008588,Sprious LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
135981,178,26610,0.006689,0.551773,87.328496,0.006318,VisualViet Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
30721,8,26610,0.000301,0.5,87.328496,0.005726,SatGate LLC,RU,Computer and Information Technology,Internet Service Provider (ISP)
36492,1550,26610,0.058249,0.128812,87.328496,0.001475,Google LLC,US,Computer and Information Technology,Software Development
140810,32,26610,0.001203,0.125,87.328496,0.001431,Megacore Technology Company Limited,VN,Computer and Information Technology,Internet Service Provider (ISP)
41405,52,26610,0.001954,0.085693,87.328496,0.000981,Altinea SAS,FR,Computer and Information Technology,None
138652,2,26610,7.5e-05,0.007812,87.328496,8.9e-05,Super Godzilla Communications GK,JP,Computer and Information Technology,Internet Service Provider (ISP)
396982,4,26610,0.00015,0.003937,87.328496,4.5e-05,Google LLC,US,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
41378,16,26610,0.000601,0.000702,87.328496,8e-06,Kirino LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
62874,2,26610,7.5e-05,0.000488,87.328496,6e-06,Web2Objects LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
397031,29,26610,0.00109,0.000443,87.328496,5e-06,"GALAXYGATE, LLC",US,Other,None
13213,179,26610,0.006727,0.000171,87.328496,2e-06,UK-2 Limited,GB,Computer and Information Technology,Hosting and Cloud Provider
9009,167,26610,0.006276,0.000151,87.328496,2e-06,M247 Europe SRL,RO,Computer and Information Technology,Internet Service Provider (ISP)
205212,8,26610,0.000301,0.000122,87.328496,1e-06,LoudTronix Inc.,CA,Community Groups and Nonprofits,Other
46997,8,26610,0.000301,0.000122,87.328496,1e-06,Black Mesa Corporation,US,Health Care Services,Other
60068,9,26610,0.000338,0.000107,87.328496,1e-06,Datacamp Limited,GB,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
149485,15,26610,0.000564,9.8e-05,87.328496,1e-06,MonoCloud Pty Ltd,AU,"Media, Publishing, and Broadcasting",Online Informational Content
20940,9557,26610,0.359151,7.7e-05,87.328496,1e-06,Akamai International B.V.,NL,"Media, Publishing, and Broadcasting",Online Music and Video Streaming Services
13335,1379,26610,0.051823,6.1e-05,87.328496,1e-06,"Cloudflare, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
45609,37,26610,0.00139,6.1e-05,87.328496,1e-06,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
56630,3,26610,0.000113,4.6e-05,87.328496,1e-06,Melbikomas UAB,LT,Computer and Information Technology,None
62217,12,26610,0.000451,4.6e-05,87.328496,1e-06,Vinters IT Ltd,GB,Computer and Information Technology,None
61317,3,26610,0.000113,4.6e-05,87.328496,1e-06,Hivelocity Inc,US,Computer and Information Technology,None
396356,40,26610,0.001503,4.4e-05,87.328496,1e-06,Latitude.sh,US,Computer and Information Technology,Internet Service Provider (ISP)
262287,36,26610,0.001353,3.4e-05,87.328496,0.0,Latitude.sh LTDA,BR,Computer and Information Technology,Hosting and Cloud Provider
6939,607,26610,0.022811,3.2e-05,87.328496,0.0,Hurricane Electric LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
46841,2,26610,7.5e-05,3.1e-05,87.328496,0.0,"Fork Networking, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
138997,3,26610,0.000113,3.1e-05,87.328496,0.0,Eons Data Communications Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
216435,2,26610,7.5e-05,3.1e-05,87.328496,0.0,Plim Mobile Telecom LLC,US,None,None
46562,71,26610,0.002668,2.4e-05,87.328496,0.0,Performive LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
16509,4996,26610,0.187749,2.3e-05,87.328496,0.0,"Amazon.com, Inc.",US,Computer and Information Technology,Hosting and Cloud Provider
30633,62,26610,0.00233,1.7e-05,87.328496,0.0,"Leaseweb USA, Inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
202888,1,26610,3.8e-05,1.5e-05,87.328496,0.0,UPSTREAM NETWORK LTD,GB,None,None
51430,9,26610,0.000338,1.5e-05,87.328496,0.0,AltusHost B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
19969,4,26610,0.00015,1.5e-05,87.328496,0.0,"Joe's Datacenter, LLC",US,Government and Public Administration,"Military, Defense, National Security, and International Affairs"
212238,1,26610,3.8e-05,1.5e-05,87.328496,0.0,Datacamp Limited,GB,Computer and Information Technology,Internet Service Provider (ISP)
56655,4,26610,0.00015,1.5e-05,87.328496,0.0,TerraHost AS,NO,Computer and Information Technology,Internet Service Provider (ISP)
12876,5,26610,0.000188,1.5e-05,87.328496,0.0,SCALEWAY S.A.S.,FR,Computer and Information Technology,None
45027,2,26610,7.5e-05,1.5e-05,87.328496,0.0,"LLC ""Internet Tehnologii""",RU,Computer and Information Technology,Software Development
205100,1,26610,3.8e-05,1.5e-05,87.328496,0.0,F3 Netze e.V.,DE,Service,"Law, Business, and Consulting Services"
835,1,26610,3.8e-05,1.5e-05,87.328496,0.0,GoCodeIT Inc,CA,Computer and Information Technology,Internet Service Provider (ISP)
6315,1,26610,3.8e-05,1.5e-05,87.328496,0.0,"XMission, L.C.",US,Computer and Information Technology,Internet Service Provider (ISP)
268972,1,26610,3.8e-05,1.5e-05,87.328496,0.0,ERBCOM TELECOMUNICACOES EIRELI - ME,BR,Computer and Information Technology,Internet Service Provider (ISP)
33387,11,26610,0.000413,1.5e-05,87.328496,0.0,"Nocix, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
200827,1,26610,3.8e-05,1.5e-05,87.328496,0.0,vv Network Inc,US,Computer and Information Technology,None
51115,1,26610,3.8e-05,1.5e-05,87.328496,0.0,HLL LLC,RU,Computer and Information Technology,None
30860,1,26610,3.8e-05,1.5e-05,87.328496,0.0,Virtual Systems LLC,UA,Computer and Information Technology,Internet Service Provider (ISP)
55081,14,26610,0.000526,1.2e-05,87.328496,0.0,24 SHELLS,US,Computer and Information Technology,Internet Service Provider (ISP)
5410,59,26610,0.002217,8e-06,87.328496,0.0,Bouygues Telecom SA,FR,Computer and Information Technology,Internet Service Provider (ISP)
1659,10,26610,0.000376,8e-06,87.328496,0.0,National Chung Hsing University,TW,Education and Research,"Colleges, Universities, and Professional Schools"
133480,8,26610,0.000301,8e-06,87.328496,0.0,Intergrid Group Pty Ltd,AU,Computer and Information Technology,Internet Service Provider (ISP)
41717,9,26610,0.000338,8e-06,87.328496,0.0,Telfly Technology Limited,HK,None,None
577,30,26610,0.001127,8e-06,87.328496,0.0,Bell Canada,CA,Computer and Information Technology,Internet Service Provider (ISP)
8100,9,26610,0.000338,5e-06,87.328496,0.0,QuadraNet Enterprises LLC,US,Computer and Information Technology,Computer and Network Security
397373,4,26610,0.00015,4e-06,87.328496,0.0,H4Y Technologies LLC,US,Computer and Information Technology,Internet Service Provider (ISP)
12167,3,26610,0.000113,3e-06,87.328496,0.0,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
40676,3,26610,0.000113,3e-06,87.328496,0.0,Psychz Networks,US,Computer and Information Technology,Hosting and Cloud Provider
62282,3,26610,0.000113,3e-06,87.328496,0.0,UAB Rakrejus,LT,Computer and Information Technology,None
11990,2,26610,7.5e-05,2e-06,87.328496,0.0,"Unlimited Net, LLC",US,Computer and Information Technology,Internet Service Provider (ISP)
140824,2,26610,7.5e-05,2e-06,87.328496,0.0,VNIDC TECHNOLOGY COMPANY LIMITED,VN,None,None
149151,2,26610,7.5e-05,2e-06,87.328496,0.0,VNSUN CLOUD COMPANY LIMITED,VN,None,None
11878,1,26610,3.8e-05,1e-06,87.328496,0.0,"tzulo, inc.",US,Computer and Information Technology,Internet Service Provider (ISP)
26527,1,26610,3.8e-05,1e-06,87.328496,0.0,LightWave Networks,US,Computer and Information Technology,Internet Service Provider (ISP)
134094,1,26610,3.8e-05,1e-06,87.328496,0.0,"SERVERFIELD CO., LTD.",TW,Computer and Information Technology,Internet Service Provider (ISP)
21859,2,26610,7.5e-05,1e-06,87.328496,0.0,Zenlayer Inc,US,Computer and Information Technology,Internet Service Provider (ISP)
9498,44,26610,0.001654,1e-06,87.328496,0.0,Bharti Airtel Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
32934,1879,26610,0.070613,1e-06,87.328496,0.0,"Facebook, Inc.",US,"Retail Stores, Wholesale, and E-commerce Sites",None
59437,1,26610,3.8e-05,0.0,87.328496,0.0,Northern Data AG,DE,Computer and Information Technology,Internet Service Provider (ISP)
58777,1,26610,3.8e-05,0.0,87.328496,0.0,ChinaTelecom Cybersecurity Tech,CN,Computer and Information Technology,None
58542,9,26610,0.000338,0.0,87.328496,0.0,"Tianjij,300000",CN,Computer and Information Technology,Internet Service Provider (ISP)
58057,13,26610,0.000489,0.0,87.328496,0.0,Securebit AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
45727,1,26610,3.8e-05,0.0,87.328496,0.0,"Hutchison CP Telecommunications, PT",ID,Computer and Information Technology,Internet Service Provider (ISP)
58541,2,26610,7.5e-05,0.0,87.328496,0.0,"Qingdao,266000",CN,Computer and Information Technology,Internet Service Provider (ISP)
58487,125,26610,0.004697,0.0,87.328496,0.0,Rumahweb,ID,Computer and Information Technology,Internet Service Provider (ISP)
59504,7,26610,0.000263,0.0,87.328496,0.0,LLC Vpsville,RU,Computer and Information Technology,Software Development
45474,3,26610,0.000113,0.0,87.328496,0.0,NEXUSGUARD LIMITED,HK,Computer and Information Technology,Internet Service Provider (ISP)
59605,1,26610,3.8e-05,0.0,87.328496,0.0,MENA LEVANT W.L.L,BH,Computer and Information Technology,Internet Service Provider (ISP)
58466,1,26610,3.8e-05,0.0,87.328496,0.0,CHINANET Guangdong province network,CN,Computer and Information Technology,Software Development
45090,2,26610,7.5e-05,0.0,87.328496,0.0,Shenzhen Tencent Computer Systems Company Limited,CN,Computer and Information Technology,Other
58453,18,26610,0.000676,0.0,87.328496,0.0,China Mobile International Limited,HK,Computer and Information Technology,Internet Service Provider (ISP)
49544,2,26610,7.5e-05,0.0,87.328496,0.0,i3D.net B.V,NL,Computer and Information Technology,Internet Service Provider (ISP)
44901,1,26610,3.8e-05,0.0,87.328496,0.0,Belcloud LTD,BG,Computer and Information Technology,None
45758,32,26610,0.001203,0.0,87.328496,0.0,Triple T Broadband Public Company Limited,TH,Computer and Information Technology,Internet Service Provider (ISP)
51468,29,26610,0.00109,0.0,87.328496,0.0,One.com A/S,DK,Computer and Information Technology,None
50113,4,26610,0.00015,0.0,87.328496,0.0,NTX Technologies s.r.o.,CZ,Computer and Information Technology,Internet Service Provider (ISP)
51873,8,26610,0.000301,0.0,87.328496,0.0,Arcade Solutions AG,CH,Computer and Information Technology,Internet Service Provider (ISP)
53356,1,26610,3.8e-05,0.0,87.328496,0.0,Free Range Cloud Hosting Inc.,CA,Computer and Information Technology,Internet Service Provider (ISP)
49542,1,26610,3.8e-05,0.0,87.328496,0.0,ArtPlanet LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
44974,4,26610,0.00015,0.0,87.328496,0.0,RegioNet Schweinfurt GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
54455,1,26610,3.8e-05,0.0,87.328496,0.0,MadeIT inc.,US,Computer and Information Technology,Hosting and Cloud Provider
48635,11,26610,0.000413,0.0,87.328496,0.0,CLDIN B.V.,NL,Computer and Information Technology,Hosting and Cloud Provider
55644,16,26610,0.000601,0.0,87.328496,0.0,Vodafone Idea Ltd. (VIL),IN,Computer and Information Technology,Internet Service Provider (ISP)
48581,1,26610,3.8e-05,0.0,87.328496,0.0,MythicalKitten LLC,US,"Retail Stores, Wholesale, and E-commerce Sites",None
55818,3,26610,0.000113,0.0,87.328496,0.0,Corporate / Direct Member IDNIC,ID,Computer and Information Technology,Internet Service Provider (ISP)
55836,60,26610,0.002255,0.0,87.328496,0.0,Reliance Jio Infocomm Limited,IN,Computer and Information Technology,Internet Service Provider (ISP)
49981,3,26610,0.000113,0.0,87.328496,0.0,WorldStream B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
55990,3,26610,0.000113,0.0,87.328496,0.0,Huawei,CN,Computer and Information Technology,None
56040,19,26610,0.000714,0.0,87.328496,0.0,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
56041,2,26610,7.5e-05,0.0,87.328496,0.0,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
56046,7,26610,0.000263,0.0,87.328496,0.0,China Mobile Communications Corporation,CN,Computer and Information Technology,Internet Service Provider (ISP)
47447,1,26610,3.8e-05,0.0,87.328496,0.0,23M GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
45899,42,26610,0.001578,0.0,87.328496,0.0,Vietnam Posts and Telecommunications (VNPT),VN,Computer and Information Technology,Internet Service Provider (ISP)
47583,939,26610,0.035287,0.0,87.328496,0.0,Hostinger International Limited,CY,Computer and Information Technology,Software Development
38,3,26610,0.000113,0.0,87.328496,0.0,University of Illinois,US,Health Care Services,None
60294,145,26610,0.005449,0.0,87.328496,0.0,Deutsche Glasfaser Wholesale GmbH,DE,Computer and Information Technology,Internet Service Provider (ISP)
209453,3,26610,0.000113,0.0,87.328496,0.0,GANDI SAS,FR,Computer and Information Technology,Internet Service Provider (ISP)
200241,1,26610,3.8e-05,0.0,87.328496,0.0,OCEAN WAVES DATA LIMITED,GB,None,None
200351,4,26610,0.00015,0.0,87.328496,0.0,Guanzhong Chen,CA,Education and Research,Other
200487,1,26610,3.8e-05,0.0,87.328496,0.0,OOO VPS,RU,Computer and Information Technology,Hosting and Cloud Provider
200738,1,26610,3.8e-05,0.0,87.328496,0.0,FIBRAWORLD TELECOM S.A.U.,ES,Computer and Information Technology,Internet Service Provider (ISP)
202505,8,26610,0.000301,0.0,87.328496,0.0,NETBUDUR TELEKOMUNIKASYON LIMITED SIRKETI,TR,Computer and Information Technology,Hosting and Cloud Provider
204490,2,26610,7.5e-05,0.0,87.328496,0.0,Kontel LLC,RU,Computer and Information Technology,Hosting and Cloud Provider
204679,1,26610,3.8e-05,0.0,87.328496,0.0,NAUKOWA I AKADEMICKA SIEC KOMPUTEROWA - PANSTWOWY INSTYTUT BADAWCZY,PL,Education and Research,"Colleges, Universities, and Professional Schools"
205125,4,26610,0.00015,0.0,87.328496,0.0,Network Management Ltd,SC,Computer and Information Technology,Software Development
205544,1,26610,3.8e-05,0.0,87.328496,0.0,LEASEWEB UK LIMITED,GB,Computer and Information Technology,None
207375,14,26610,0.000526,0.0,87.328496,0.0,Fiber Operator B.V.,NL,Computer and Information Technology,Internet Service Provider (ISP)
207996,2,26610,7.5e-05,0.0,87.328496,0.0,ungleich glarus ag,CH,Computer and Information Technology,Internet Service Provider (ISP)
