org_name,org_alias_num,org_all_num,org_ratio,sta_org_alias_num,sta_org_all_num,sat_org_ratio,as,country,category,sub_category
I-SERVERS LTD,47,26682,0.001761,30.0,94.32851166109427,0.318037,[209641],['GB'],['Education and Research'],['None']
HOSTKEY,168,26682,0.006296,9.672119,94.32851166109427,0.102537,[395839],['US'],['Computer and Information Technology'],['Phone Provider']
JSC IOT,10,26682,0.000375,7.0,94.32851166109427,0.074209,[29182],['RU'],['Computer and Information Technology'],['None']
Delta Ltd,37,26682,0.001387,6.500015,94.32851166109427,0.068908,[213220],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
IP SERVER LLC,8,26682,0.0003,6.0,94.32851166109427,0.063607,[44812],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
DEFSOLUTION LLC,9,26682,0.000337,5.0,94.32851166109427,0.053006,[197992],['US'],['None'],['None']
SIXNET OPERATION LTD,30,26682,0.001124,5.0,94.32851166109427,0.053006,[198231],['GB'],['None'],['None']
HOSTKEY B.V.,6,26682,0.000225,4.0,94.32851166109427,0.042405,[57043],['NL'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
ScaleUp Technologies GmbH & Co. KG,4,26682,0.00015,4.0,94.32851166109427,0.042405,[29014],['DE'],['Computer and Information Technology'],['None']
AEZA INTERNATIONAL LTD,3,26682,0.000112,3.0,94.32851166109427,0.031804,[210644],['GB'],['None'],['None']
"RACKTECH CO., LTD.",4,26682,0.00015,3.0,94.32851166109427,0.031804,[204916],['TH'],['None'],['None']
Phan Nhat Nghi,2,26682,7.5e-05,2.0,94.32851166109427,0.021202,[199925],['VG'],['Construction and Real Estate'],['Other']
socialimprove LLC,4,26682,0.00015,2.0,94.32851166109427,0.021202,[48261],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
FranTech Solutions,21,26682,0.000787,1.000015,94.32851166109427,0.010601,[53667],['US'],['Computer and Information Technology'],['Hosting and Cloud Provider']
LeaseWeb Netherlands B.V.,36,26682,0.001349,1.0,94.32851166109427,0.010601,[60781],['NL'],['Computer and Information Technology'],['None']
Telnab Networks LLC,2,26682,7.5e-05,1.0,94.32851166109427,0.010601,[197619],['US'],['None'],['None']
Sprious LLC,12,26682,0.00045,0.75,94.32851166109427,0.007951,[64267],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
VisualViet Company Limited,178,26682,0.006671,0.551773,94.32851166109427,0.005849,[135981],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
SatGate LLC,8,26682,0.0003,0.5,94.32851166109427,0.005301,[30721],['RU'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Google LLC,1832,26682,0.068661,0.132749,94.32851166109427,0.001408,"[36492, 396982, 15169]",['US'],"['Computer and Information Technology'
 'Media, Publishing, and Broadcasting']","['Software Development' 'Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
Megacore Technology Company Limited,32,26682,0.001199,0.125,94.32851166109427,0.001325,[140810],['VN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Altinea SAS,52,26682,0.001949,0.085693,94.32851166109427,0.000908,[41405],['FR'],['Computer and Information Technology'],['None']
Super Godzilla Communications GK,2,26682,7.5e-05,0.007812,94.32851166109427,8.3e-05,[138652],['JP'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Kirino LLC,16,26682,0.0006,0.000702,94.32851166109427,7e-06,[41378],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
Web2Objects LLC,2,26682,7.5e-05,0.000488,94.32851166109427,5e-06,[62874],['US'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
"GALAXYGATE, LLC",29,26682,0.001087,0.000443,94.32851166109427,5e-06,[397031],['US'],['Other'],['None']
UK-2 Limited,179,26682,0.006709,0.000171,94.32851166109427,2e-06,[13213],['GB'],['Computer and Information Technology'],['Hosting and Cloud Provider']
M247 Europe SRL,167,26682,0.006259,0.000151,94.32851166109427,2e-06,[9009],['RO'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
LoudTronix Inc.,8,26682,0.0003,0.000122,94.32851166109427,1e-06,[205212],['CA'],['Community Groups and Nonprofits'],['Other']
Black Mesa Corporation,8,26682,0.0003,0.000122,94.32851166109427,1e-06,[46997],['US'],['Health Care Services'],['Other']
Datacamp Limited,10,26682,0.000374,0.000122,94.32851166109427,1e-06,"[60068, 212238]",['GB'],"['Media, Publishing, and Broadcasting'
 'Computer and Information Technology']","['Online Music and Video Streaming Services'
 'Internet Service Provider (ISP)']"
MonoCloud Pty Ltd,15,26682,0.000562,9.8e-05,94.32851166109427,1e-06,[149485],['AU'],"['Media, Publishing, and Broadcasting']",['Online Informational Content']
Akamai International B.V.,9625,26682,0.36073,7.8e-05,94.32851166109427,1e-06,"[20940, 21342]",['NL'],"['Media, Publishing, and Broadcasting']",['Online Music and Video Streaming Services']
Bharti Airtel Limited,80,26682,0.002999,6.2e-05,94.32851166109427,1e-06,"[45609, 9498]",['IN'],['Computer and Information Technology'],['Internet Service Provider (ISP)']
